Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
11 - 5,105,James Robinson,RB,Stiff Armed and Dangerous,138.58,9.9,84.6,7.69,11,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},68.78,D+
13 - 4,124,Mike Gesicki,TE,Wakanda Forever,109.77,6.86,82.2,4.84,17,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},68.64,D+
6 - 3,53,Kyler Murray,QB,Brown Munde,285.43,17.84,175.52,15.96,11,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},68.57,D+
17 - 9,169,Ryan Tannehill,QB,THE BIGMADBLUE,217.06,13.57,131.24,10.94,12,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},68.32,D+
12 - 9,119,Melvin Gordon III,RB,Pain Inflictors,132.39,8.83,74.6,7.46,10,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},68.3,D+
4 - 7,37,Keenan Allen,WR,Wakanda Forever,191.14,12.74,131.0,13.1,10,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},67.81,D+
9 - 6,86,Damien Harris,RB,Team HebAchi,166.15,11.08,82.4,7.49,11,{49094F84-F849-4173-B052-21E1CDEDB4EF},67.5,D+
14 - 3,133,Darrell Henderson Jr.,RB,Brown Munde,178.84,12.77,65.0,6.5,10,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},67.31,D+
15 - 4,144,Rams D/ST,D/ST,Wakanda Forever,102.33,6.02,107.3,6.31,17,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},67.24,D+
5 - 5,45,Breece Hall,RB,Stiff Armed and Dangerous,193.74,12.92,107.1,15.3,7,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},67.14,D+
16 - 7,157,DeVante Parker,WR,Wakanda Forever,120.79,8.05,87.4,6.72,13,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},67.11,D+
12 - 2,112,Buccaneers D/ST,D/ST,THE BIGMADBLUE,139.59,8.21,116.8,6.87,17,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},66.8,D
5 - 7,47,Brandin Cooks,WR,2 Many Cooks,173.0,10.81,117.1,9.01,13,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},66.73,D
12 - 3,113,Nyheim Hines,RB,Brown Munde,118.27,7.88,66.4,4.15,15,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},66.64,D
2 - 1,11,Deebo Samuel,WR,The Chase Is On,227.39,14.21,141.9,10.92,13,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},66.64,D
17 - 6,166,Cardinals D/ST,D/ST,Team HebAchi,79.16,4.66,104.5,6.15,17,{49094F84-F849-4173-B052-21E1CDEDB4EF},66.64,D
14 - 4,134,Steelers D/ST,D/ST,2 Many Cooks,126.04,7.41,114.4,6.73,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},66.4,D
4 - 3,33,Marquise Brown,WR,Brown Munde,174.39,10.9,122.5,10.21,12,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},66.31,D
12 - 4,114,Robert Woods,WR,2 Many Cooks,146.06,9.74,89.2,5.25,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},65.98,D
10 - 10,100,Chase Edmonds,RB,Team CTE,150.62,10.04,66.2,5.09,13,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},65.8,D
17 - 1,161,Matt Prater,K,Team CTE,131.92,7.76,96.0,7.38,13,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},65.64,D
13 - 5,125,Harrison Butker,K,Stiff Armed and Dangerous,145.61,8.57,98.0,7.54,13,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},65.11,D
15 - 2,142,Dolphins D/ST,D/ST,Pain Inflictors,122.58,7.21,103.5,6.09,17,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},64.97,D
6 - 10,60,Clyde Edwards-Helaire,RB,Team CTE,172.64,11.51,89.8,8.98,10,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},64.93,D
14 - 8,138,J.D. McKissic,RB,Bhambhwani Pawan Dilip,119.38,7.96,42.3,5.29,8,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},64.47,D
10 - 3,93,Chase Claypool,WR,Brown Munde,150.7,9.42,82.04,5.47,15,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},63.96,D
16 - 9,159,Julio Jones,WR,Pain Inflictors,106.89,7.64,58.4,5.84,10,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},63.46,D
8 - 2,72,Darnell Mooney,WR,THE BIGMADBLUE,174.33,10.9,81.5,6.79,12,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},63.38,D
10 - 5,95,Rashaad Penny,RB,Team HebAchi,150.7,11.59,50.7,10.14,5,{49094F84-F849-4173-B052-21E1CDEDB4EF},63.28,D
13 - 8,128,Chargers D/ST,D/ST,Brown Munde,128.81,7.58,105.2,6.19,17,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},62.95,D-
5 - 3,43,J.K. Dobbins,RB,Bhambhwani Pawan Dilip,198.14,14.15,77.7,9.71,8,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},62.62,D-
6 - 1,51,Darren Waller,TE,The Chase Is On,153.72,9.61,70.8,7.87,9,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},62.58,D-
16 - 5,155,Irv Smith Jr.,TE,Team HebAchi,119.17,7.45,42.7,5.34,8,{49094F84-F849-4173-B052-21E1CDEDB4EF},62.57,D-
10 - 6,96,Elijah Moore,WR,Stiff Armed and Dangerous,164.58,10.29,69.6,4.35,16,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},62.39,D-
1 - 1,1,Jonathan Taylor,RB,Team CTE,296.33,19.76,133.9,12.17,11,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},61.12,D-
11 - 3,103,Matthew Stafford,QB,Bhambhwani Pawan Dilip,259.52,16.22,88.38,9.82,9,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},60.22,D-
5 - 8,48,Kyle Pitts,TE,Brown Munde,160.21,10.01,61.6,6.16,10,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},59.48,F
7 - 9,69,Hunter Renfrow,WR,THE BIGMADBLUE,159.53,9.97,61.0,6.1,10,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},59.38,F
13 - 3,123,Kadarius Toney,WR,Bhambhwani Pawan Dilip,149.51,9.97,49.3,5.48,9,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},58.97,F
6 - 7,57,Allen Robinson II,WR,Wakanda Forever,165.12,10.32,68.4,6.84,10,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},58.39,F
8 - 9,79,Rashod Bateman,WR,Pain Inflictors,159.83,9.99,49.0,7.0,7,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},58.13,F
4 - 2,32,Elijah Mitchell,RB,THE BIGMADBLUE,185.01,12.33,42.1,8.42,5,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},57.16,F
