Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
4 - 3,33,George Kittle,TE,Team Vellapanti,192.35,12.02,181.5,12.96,14,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},88.08,B+
11 - 2,102,Wil Lutz,K,Muqaddar Ka Sikandar,137.4,8.59,159.0,9.94,16,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},87.99,B+
6 - 6,56,Cooper Kupp,WR,Wakanda Forever,167.26,11.15,225.0,14.06,16,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},86.91,B
7 - 6,66,Austin Hooper,TE,Bhambhwani Pawan Dilip,122.97,7.69,154.2,11.86,13,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},86.88,B
8 - 3,73,Dak Prescott,QB,Team Vellapanti,304.97,20.33,350.78,21.92,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},86.03,B
10 - 8,98,Justin Tucker,K,Pain Inflictors,146.97,9.19,152.0,9.5,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},85.78,B
14 - 9,139,A.J. Brown,WR,Muqaddar Ka Sikandar,81.06,5.07,197.6,12.35,16,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},85.73,B
2 - 7,17,Zach Ertz,TE,Team BIGMADBLUE,177.18,11.07,171.6,11.44,15,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},85.69,B
1 - 10,10,Ezekiel Elliott,RB,Team Amiji,304.26,20.28,284.7,17.79,16,{8EF83BEE-329B-4056-9953-F0E1B26AC099},85.69,B
16 - 8,158,Ravens D/ST,D/ST,Pain Inflictors,93.85,5.87,160.0,10.0,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},85.54,B
5 - 3,43,Mark Ingram II,RB,Pain Inflictors,197.39,13.16,229.5,15.3,15,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},85.25,B
12 - 10,120,Russell Wilson,QB,All Barkley No Bite,285.98,19.07,336.6,21.04,16,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},84.95,B
5 - 1,41,Kenny Golladay,WR,All Barkley No Bite,175.74,10.98,219.5,13.72,16,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},84.86,B
8 - 1,71,Allen Robinson II,WR,Team Amiji,170.9,11.39,205.9,12.87,16,{8EF83BEE-329B-4056-9953-F0E1B26AC099},84.8,B
15 - 5,145,Courtland Sutton,WR,Wakanda Forever,128.63,8.04,187.92,11.75,16,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},84.42,B
3 - 1,21,Dalvin Cook,RB,All Barkley No Bite,233.2,15.55,267.4,19.1,14,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},84.16,B
8 - 6,76,Jarvis Landry,WR,Wakanda Forever,155.43,9.71,197.4,12.34,16,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},83.87,B
16 - 5,155,Michael Gallup,WR,Bhambhwani Pawan Dilip,130.71,8.17,180.7,12.91,14,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},83.85,B
1 - 9,9,Julio Jones,WR,Team TitBit,238.45,14.9,226.1,15.07,15,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},82.87,B-
8 - 5,75,Kenyan Drake,RB,Bhambhwani Pawan Dilip,180.64,12.04,190.7,13.62,14,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},82.75,B-
4 - 1,31,Amari Cooper,WR,Team Amiji,201.79,12.61,209.0,13.06,16,{8EF83BEE-329B-4056-9953-F0E1B26AC099},82.53,B-
4 - 9,39,Jared Cook,TE,Muqaddar Ka Sikandar,139.31,8.71,147.5,10.54,14,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},82.38,B-
4 - 7,37,Julian Edelman,WR,Team BIGMADBLUE,175.18,11.68,206.28,12.89,16,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},82.25,B-
3 - 9,29,Chris Carson,RB,Team TitBit,210.56,14.04,214.1,14.27,15,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},81.79,B-
3 - 2,22,Keenan Allen,WR,Muqaddar Ka Sikandar,214.87,13.43,209.5,13.09,16,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},81.5,B-
1 - 5,5,DeAndre Hopkins,WR,Wakanda Forever,241.8,15.11,217.04,14.47,15,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},81.32,B-
5 - 2,42,Deshaun Watson,QB,Muqaddar Ka Sikandar,337.15,22.48,325.48,21.7,15,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},81.24,B-
6 - 10,60,DJ Moore,WR,All Barkley No Bite,171.56,10.72,190.0,12.67,15,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},81.15,B-
5 - 8,48,Tyler Lockett,WR,Team Vellapanti,174.25,10.89,194.7,12.17,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},80.99,B-
3 - 6,26,Mike Evans,WR,Bhambhwani Pawan Dilip,218.66,13.67,202.2,15.55,13,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},80.85,B-
13 - 1,121,Kyler Murray,QB,All Barkley No Bite,291.62,19.44,291.28,18.2,16,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},80.39,B-
7 - 1,61,Hunter Henry,TE,All Barkley No Bite,137.1,9.14,122.7,10.22,12,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},80.11,B-
3 - 7,27,Leonard Fournette,RB,Multiple Scoregasm,211.13,15.08,221.4,14.76,15,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},79.83,C+
3 - 3,23,Nick Chubb,RB,Pain Inflictors,229.65,15.31,238.7,14.92,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},79.7,C+
7 - 10,70,Tyler Boyd,WR,Team Amiji,168.88,10.55,178.4,11.15,16,{8EF83BEE-329B-4056-9953-F0E1B26AC099},79.69,C+
13 - 5,125,Tom Brady,QB,Wakanda Forever,308.06,20.54,266.68,16.67,16,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},79.42,C+
9 - 7,87,Carson Wentz,QB,Multiple Scoregasm,301.53,20.1,281.86,17.62,16,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},79.26,C+
4 - 8,38,Robert Woods,WR,Pain Inflictors,177.01,11.8,187.9,12.53,15,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},79.11,C+
12 - 3,113,Marvin Jones Jr.,WR,Team Vellapanti,154.22,9.64,162.9,12.53,13,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},79.11,C+
4 - 10,40,Stefon Diggs,WR,All Barkley No Bite,181.65,11.35,185.6,12.37,15,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},79.06,C+
14 - 8,138,Jamison Crowder,WR,Pain Inflictors,135.22,8.45,158.7,9.92,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},78.95,C+
7 - 8,68,Phillip Lindsay,RB,Team Vellapanti,156.98,10.47,180.2,11.26,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},78.9,C+
12 - 9,119,DK Metcalf,WR,Muqaddar Ka Sikandar,117.09,7.32,160.1,10.01,16,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},78.63,C+
14 - 3,133,Kirk Cousins,QB,Team Vellapanti,271.0,18.07,257.42,17.16,15,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},78.52,C+
11 - 8,108,Emmanuel Sanders,WR,Team Vellapanti,146.13,10.44,158.8,9.34,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},78.41,C+
7 - 5,65,Matt Ryan,QB,Wakanda Forever,314.84,20.99,273.34,18.22,15,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},78.25,C+
13 - 3,123,Latavius Murray,RB,Pain Inflictors,121.72,8.11,140.2,8.76,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},78.0,C+
12 - 6,116,Bills D/ST,D/ST,Wakanda Forever,108.15,6.76,138.0,8.62,16,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},77.93,C+
4 - 6,36,Josh Jacobs,RB,Wakanda Forever,212.01,14.13,181.6,13.97,13,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},77.81,C+
15 - 3,143,Philip Rivers,QB,Pain Inflictors,276.28,18.42,243.5,15.22,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},77.79,C+
7 - 7,67,Marlon Mack,RB,Multiple Scoregasm,178.22,11.88,175.8,12.56,14,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},77.71,C+
10 - 5,95,Vikings D/ST,D/ST,Bhambhwani Pawan Dilip,104.61,6.54,137.0,8.56,16,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},77.7,C+
16 - 6,156,Mason Crosby,K,Wakanda Forever,131.45,8.22,113.0,7.06,16,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},77.31,C+
10 - 3,93,Greg Zuerlein,K,Team Vellapanti,154.38,9.65,120.0,7.5,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},76.99,C
7 - 4,64,Calvin Ridley,WR,Team BIGMADBLUE,165.4,10.34,165.5,12.73,13,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},76.96,C
15 - 1,141,Titans D/ST,D/ST,All Barkley No Bite,103.93,6.5,126.0,7.88,16,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},76.77,C
16 - 7,157,Jamaal Williams,RB,Team BIGMADBLUE,93.69,6.25,126.8,9.06,14,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},76.72,C
3 - 4,24,Patrick Mahomes,QB,Team BIGMADBLUE,353.15,23.54,302.04,21.57,14,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},76.5,C
12 - 5,115,Jared Goff,QB,Bhambhwani Pawan Dilip,285.59,19.04,250.52,15.66,16,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},76.29,C
4 - 4,34,Aaron Rodgers,QB,Multiple Scoregasm,307.51,20.5,285.38,17.84,16,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},76.0,C
13 - 6,126,Curtis Samuel,WR,Bhambhwani Pawan Dilip,138.85,8.68,144.7,9.04,16,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},75.99,C
16 - 1,151,Robbie Gould,K,Team Amiji,133.76,8.36,108.0,8.31,13,{8EF83BEE-329B-4056-9953-F0E1B26AC099},75.92,C
13 - 8,128,Greg Olsen,TE,Team Vellapanti,112.08,7.47,97.7,6.98,14,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},75.84,C
10 - 2,92,Saints D/ST,D/ST,Team TitBit,107.46,6.72,130.0,8.12,16,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},75.75,C
10 - 9,99,Rams D/ST,D/ST,Muqaddar Ka Sikandar,99.55,6.22,128.0,8.0,16,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},75.59,C
6 - 7,57,James White,RB,Team BIGMADBLUE,155.34,10.36,164.2,10.95,15,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},75.57,C
9 - 5,85,Devin Singletary,RB,Wakanda Forever,154.91,10.33,133.4,11.12,12,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},75.22,C
9 - 4,84,Larry Fitzgerald,WR,Team BIGMADBLUE,145.82,9.11,139.9,8.74,16,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},75.17,C
15 - 7,147,Golden Tate,WR,Multiple Scoregasm,104.1,8.67,132.2,12.02,11,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},75.11,C
14 - 2,132,Noah Fant,TE,Team TitBit,83.41,5.21,92.5,5.78,16,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},75.08,C
2 - 10,20,Joe Mixon,RB,All Barkley No Bite,238.87,15.92,207.9,12.99,16,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},74.92,C
9 - 9,89,Robby Anderson,WR,Team TitBit,162.44,10.15,137.8,8.61,16,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},74.81,C
15 - 9,149,Jake Elliott,K,Team TitBit,132.98,8.31,104.0,6.5,16,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},74.74,C
11 - 10,110,Royce Freeman,RB,Team Amiji,129.42,8.63,120.7,7.54,16,{8EF83BEE-329B-4056-9953-F0E1B26AC099},74.62,C
10 - 10,100,Christian Kirk,WR,All Barkley No Bite,140.96,8.81,135.7,10.44,13,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},74.45,C
5 - 7,47,Melvin Gordon,RB,Multiple Scoregasm,190.9,17.35,159.8,13.32,12,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},74.43,C
12 - 8,118,Jack Doyle,TE,Pain Inflictors,101.33,6.76,90.3,5.64,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},74.34,C
11 - 6,106,Ka'imi Fairbairn,K,Bhambhwani Pawan Dilip,138.83,8.68,105.0,6.56,16,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},74.14,C
5 - 6,46,David Montgomery,RB,Bhambhwani Pawan Dilip,191.25,12.75,157.9,9.87,16,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},74.14,C
14 - 7,137,Jimmy Graham,TE,Team BIGMADBLUE,110.3,6.89,81.7,5.11,16,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},73.93,C
8 - 2,72,Drew Brees,QB,Team TitBit,289.37,19.29,228.76,20.8,11,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},73.76,C
1 - 1,1,Saquon Barkley,RB,All Barkley No Bite,322.93,21.53,221.1,17.01,13,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},73.64,C
2 - 6,16,Davante Adams,WR,Wakanda Forever,234.16,15.61,171.2,14.27,12,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},73.48,C
6 - 5,55,Baker Mayfield,QB,Bhambhwani Pawan Dilip,290.93,19.4,236.18,14.76,16,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},73.47,C
8 - 9,79,Tevin Coleman,RB,Muqaddar Ka Sikandar,160.55,10.7,125.4,8.96,14,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},73.32,C
14 - 5,135,Peyton Barber,RB,Bhambhwani Pawan Dilip,130.12,8.67,108.5,6.78,16,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},73.22,C
16 - 3,153,Eric Ebron,TE,Team Vellapanti,97.5,6.09,71.5,6.5,11,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},73.08,C
2 - 9,19,Miles Sanders,RB,Muqaddar Ka Sikandar,153.76,10.25,195.2,12.2,16,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},72.86,C-
8 - 4,74,Duke Johnson,RB,Multiple Scoregasm,164.36,10.96,132.0,8.25,16,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},72.71,C-
14 - 6,136,LeSean McCoy,RB,Wakanda Forever,104.46,7.46,104.6,8.05,13,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},72.62,C-
2 - 4,14,Odell Beckham Jr.,WR,Multiple Scoregasm,227.44,15.16,165.8,10.36,16,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},72.55,C-
6 - 4,54,Evan Engram,TE,Multiple Scoregasm,144.68,9.04,88.9,11.11,8,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},72.42,C-
9 - 10,90,Dede Westbrook,WR,Team Amiji,151.39,9.46,123.7,8.25,15,{8EF83BEE-329B-4056-9953-F0E1B26AC099},72.4,C-
5 - 5,45,Sony Michel,RB,Wakanda Forever,183.1,12.21,146.6,9.16,16,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},72.38,C-
1 - 2,2,Alvin Kamara,RB,Muqaddar Ka Sikandar,292.52,19.5,208.52,14.89,14,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},72.13,C-
1 - 8,8,Tyreek Hill,WR,Team Vellapanti,246.63,15.41,162.3,13.53,12,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},71.95,C-
6 - 9,59,Mike Williams,WR,Muqaddar Ka Sikandar,176.14,11.01,137.3,9.15,15,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},71.9,C-
1 - 4,4,Todd Gurley II,RB,Team BIGMADBLUE,255.31,18.24,203.9,13.59,15,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},71.68,C-
9 - 8,88,Eagles D/ST,D/ST,Team Vellapanti,110.31,6.89,112.0,7.0,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},71.46,C-
12 - 2,112,Mitchell Trubisky,QB,Team TitBit,286.65,19.11,202.82,13.52,15,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},71.32,C-
13 - 4,124,Nyheim Hines,RB,Team BIGMADBLUE,103.07,6.87,95.9,5.99,16,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},71.27,C-
11 - 3,103,Jordan Howard,RB,Pain Inflictors,109.08,7.27,106.4,10.64,10,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},71.17,C-
7 - 9,69,Tarik Cohen,RB,Team TitBit,152.31,10.15,124.4,7.78,16,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},71.13,C-
13 - 2,122,Sam Darnold,QB,Muqaddar Ka Sikandar,246.67,16.44,192.16,14.78,13,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},71.11,C-
12 - 4,114,James Washington,WR,Multiple Scoregasm,116.7,7.29,113.0,7.53,15,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},70.57,C-
8 - 8,78,Sammy Watkins,WR,Pain Inflictors,159.47,10.63,114.5,8.18,14,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},70.4,C-
11 - 9,109,Matt Breida,RB,Team TitBit,148.66,9.91,95.3,7.33,13,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},70.27,C-
8 - 10,80,Sterling Shepard,WR,All Barkley No Bite,168.77,10.55,113.3,11.33,10,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},70.19,C-
3 - 5,25,Devonta Freeman,RB,Wakanda Forever,218.83,14.59,168.1,12.01,14,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},70.17,C-
2 - 1,11,Le'Veon Bell,RB,Team Amiji,247.75,16.52,182.0,12.13,15,{8EF83BEE-329B-4056-9953-F0E1B26AC099},69.83,D+
5 - 9,49,Damien Williams,RB,Team TitBit,153.32,10.22,129.1,11.74,11,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},69.67,D+
9 - 6,86,T.J. Hockenson,TE,Bhambhwani Pawan Dilip,90.05,5.63,64.7,5.39,12,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},69.31,D+
10 - 1,91,Vance McDonald,TE,Team Amiji,122.36,8.16,64.5,4.61,14,{8EF83BEE-329B-4056-9953-F0E1B26AC099},69.27,D+
6 - 8,58,O.J. Howard,TE,Pain Inflictors,139.33,8.71,66.9,4.78,14,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},69.15,D+
9 - 3,83,Bears D/ST,D/ST,Pain Inflictors,128.24,8.01,103.0,6.44,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},68.8,D+
16 - 4,154,Broncos D/ST,D/ST,Multiple Scoregasm,94.34,5.9,88.0,5.5,16,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},68.67,D+
11 - 7,107,Rashaad Penny,RB,Multiple Scoregasm,123.0,8.2,72.8,7.28,10,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},66.12,D
14 - 1,131,Chargers D/ST,D/ST,Team Amiji,105.06,6.57,84.0,5.25,16,{8EF83BEE-329B-4056-9953-F0E1B26AC099},66.07,D
5 - 10,50,T.Y. Hilton,WR,Team Amiji,175.95,11.0,102.6,10.26,10,{8EF83BEE-329B-4056-9953-F0E1B26AC099},65.74,D
6 - 3,53,Alshon Jeffery,WR,Team Vellapanti,170.14,10.63,100.7,10.07,10,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},65.64,D
11 - 5,105,Delanie Walker,TE,Wakanda Forever,117.88,7.86,44.0,6.29,7,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},65.25,D
15 - 6,146,Browns D/ST,D/ST,Bhambhwani Pawan Dilip,104.81,6.55,74.0,4.62,16,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},65.11,D
10 - 4,94,Jaguars D/ST,D/ST,Multiple Scoregasm,113.21,7.08,83.0,5.19,16,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},65.02,D
15 - 4,144,Dion Lewis,RB,Team BIGMADBLUE,104.54,6.97,53.8,3.36,16,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},64.73,D
4 - 5,35,Adam Thielen,WR,Bhambhwani Pawan Dilip,195.79,12.24,99.4,9.94,10,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},63.96,D
11 - 4,104,Aldrick Rosas,K,Team BIGMADBLUE,127.42,7.96,67.0,4.19,16,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},63.69,D
4 - 2,32,Brandin Cooks,WR,Team TitBit,193.11,12.07,96.5,6.89,14,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},63.34,D
16 - 10,160,Michael Badgley,K,All Barkley No Bite,133.35,8.33,61.0,7.62,8,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},63.28,D
9 - 1,81,Derrius Guice,RB,All Barkley No Bite,172.4,12.31,54.4,10.88,5,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},62.66,D-
2 - 3,13,James Conner,RB,Team Vellapanti,238.86,15.92,128.5,12.85,10,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},62.24,D-
3 - 10,30,Kerryon Johnson,RB,Team Amiji,209.13,13.94,80.0,10.0,8,{8EF83BEE-329B-4056-9953-F0E1B26AC099},62.05,D-
16 - 2,152,Darwin Thompson,RB,Team TitBit,44.47,2.96,27.6,2.3,12,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},61.19,D-
2 - 8,18,JuJu Smith-Schuster,WR,Pain Inflictors,229.05,14.32,93.7,7.81,12,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},61.01,D-
8 - 7,77,Josh Gordon,WR,Team BIGMADBLUE,156.33,11.17,60.2,5.47,11,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},60.76,D-
13 - 10,130,Trey Burton,TE,Team Amiji,105.41,7.03,15.4,1.93,8,{8EF83BEE-329B-4056-9953-F0E1B26AC099},59.78,F
12 - 7,117,Giants D/ST,D/ST,Team BIGMADBLUE,67.98,4.25,59.0,3.69,16,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},59.77,F
1 - 6,6,David Johnson,RB,Bhambhwani Pawan Dilip,272.36,18.16,123.5,9.5,13,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},59.2,F
7 - 2,62,David Njoku,TE,Muqaddar Ka Sikandar,121.18,7.57,12.6,3.15,4,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},58.58,F
15 - 2,142,N'Keal Harry,WR,Muqaddar Ka Sikandar,0.0,0.0,33.4,4.77,7,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},57.66,F
16 - 9,159,Nick Foles,QB,Muqaddar Ka Sikandar,199.6,14.26,37.74,9.44,4,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},57.62,F
9 - 2,82,Darrell Henderson Jr.,RB,Muqaddar Ka Sikandar,84.51,5.63,20.4,1.57,13,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},57.52,F
14 - 4,134,Jordan Reed,TE,Multiple Scoregasm,102.97,8.58,0.0,0.0,0,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},57.32,F
13 - 9,129,DeSean Jackson,WR,Team TitBit,126.75,8.45,35.4,11.8,3,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},57.29,F
15 - 10,150,Stephen Gostkowski,K,Team Amiji,135.67,8.48,32.0,8.0,4,{8EF83BEE-329B-4056-9953-F0E1B26AC099},55.31,F
12 - 1,111,Ben Roethlisberger,QB,Team Amiji,297.23,19.82,12.74,6.37,2,{8EF83BEE-329B-4056-9953-F0E1B26AC099},52.21,F
7 - 3,63,Cam Newton,QB,Pain Inflictors,309.96,20.66,16.68,8.34,2,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},52.09,F
5 - 4,44,A.J. Green,WR,Team BIGMADBLUE,142.27,12.93,0.0,0.0,0,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC},47.35,F
2 - 5,15,Antonio Brown,WR,Bhambhwani Pawan Dilip,196.7,13.11,14.1,14.1,1,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},46.6,F
