Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
10 - 1,73,Tony Pollard,RB,First down syndrome ,172.81,12.34,200.7,12.54,16,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85},77.66,C+
4 - 2,26,Nico Collins,WR,Pleasant Valley Panthers,229.68,15.31,210.6,17.55,12,{8DC6CB03-411B-4540-86CB-03411B854029},77.11,C+
10 - 7,79,Keenan Allen,WR,Abyss Diamond Eyes,202.19,15.55,184.4,12.29,15,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},77.09,C+
8 - 4,60,Calvin Ridley,WR,Riley  Read option,219.39,14.63,199.2,11.72,17,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},76.93,C
7 - 7,55,DeVonta Smith,WR,Pleasant Valley Panthers,225.23,15.02,199.4,15.34,13,{8DC6CB03-411B-4540-86CB-03411B854029},76.75,C
12 - 7,95,Brock Purdy,QB,Abyss Diamond Eyes,259.3,17.29,266.86,17.79,15,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},76.57,C
16 - 3,123,Justin Tucker,K,The Hungry Dogs,141.89,8.35,135.0,7.94,17,{4656A2AD-A939-460B-96A2-ADA939760B8B},76.52,C
5 - 6,38,Sam LaPorta,TE,The Hungry Dogs,209.78,13.99,174.6,10.91,16,{4656A2AD-A939-460B-96A2-ADA939760B8B},75.88,C
1 - 2,2,Tyreek Hill,WR,Abyss Diamond Eyes,298.89,19.93,218.2,12.84,17,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},75.67,C
13 - 8,104,Aaron Rodgers,QB,First down syndrome ,265.24,17.68,256.58,15.09,17,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85},75.53,C
5 - 7,39,Patrick Mahomes,QB,Pleasant Valley Panthers,307.68,20.51,283.02,17.69,16,{8DC6CB03-411B-4540-86CB-03411B854029},75.51,C
2 - 6,14,A.J. Brown,WR,Inter Miami CF,259.78,17.32,216.9,16.68,13,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},75.46,C
2 - 1,9,Jonathan Taylor,RB,First down syndrome ,256.83,18.34,244.7,17.48,14,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85},75.32,C
14 - 7,111,Jake Elliott,K,Abyss Diamond Eyes,143.43,8.44,133.0,7.82,17,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},75.26,C
5 - 2,34,Marvin Harrison Jr.,WR,Abyss Diamond Eyes,227.94,15.2,196.5,11.56,17,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},75.25,C
13 - 7,103,David Njoku,TE,Pleasant Valley Panthers,170.71,11.38,148.5,13.5,11,{8DC6CB03-411B-4540-86CB-03411B854029},75.19,C
7 - 6,54,Kenneth Walker III,RB,The Hungry Dogs,212.4,15.17,181.2,15.1,12,{4656A2AD-A939-460B-96A2-ADA939760B8B},74.95,C
15 - 1,113,Ravens D/ST,D/ST,JanSteez,129.63,7.63,106.0,6.24,17,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},74.91,C
1 - 7,7,Breece Hall,RB,Pleasant Valley Panthers,289.43,20.67,240.9,15.06,16,{8DC6CB03-411B-4540-86CB-03411B854029},74.85,C
2 - 8,16,Puka Nacua,WR,JanSteez,257.99,17.2,206.6,18.78,11,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},74.61,C
9 - 6,70,Rhamondre Stevenson,RB,The Hungry Dogs,191.88,13.71,175.9,11.73,15,{4656A2AD-A939-460B-96A2-ADA939760B8B},74.29,C
3 - 8,24,DK Metcalf,WR,First down syndrome ,224.9,14.99,191.2,12.75,15,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85},74.09,C
5 - 1,33,Rachaad White,RB,JanSteez,225.31,16.09,199.6,12.48,16,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},73.97,C
9 - 4,68,George Pickens,WR,Bryson Stott Fan Club,208.97,13.93,164.4,11.74,14,{10F78273-9201-4EE8-B782-739201DEE809},73.57,C
14 - 3,107,DeAndre Hopkins,WR,The Hungry Dogs,177.87,12.7,147.0,9.19,16,{4656A2AD-A939-460B-96A2-ADA939760B8B},72.88,C-
15 - 6,118,Chiefs D/ST,D/ST,The Hungry Dogs,102.3,6.02,98.0,5.76,17,{4656A2AD-A939-460B-96A2-ADA939760B8B},72.72,C-
10 - 6,78,Brian Robinson Jr.,RB,Inter Miami CF,178.79,12.77,159.8,11.41,14,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},72.65,C-
9 - 7,71,Javonte Williams,RB,Pleasant Valley Panthers,185.2,13.23,157.9,9.29,17,{8DC6CB03-411B-4540-86CB-03411B854029},72.05,C-
5 - 3,35,Cooper Kupp,WR,Inter Miami CF,217.96,14.53,175.0,14.58,12,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},71.94,C-
9 - 1,65,Kyle Pitts,TE,JanSteez,167.16,11.14,131.2,7.72,17,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},71.72,C-
5 - 8,40,Jordan Love,QB,First down syndrome ,206.72,17.23,233.86,15.59,15,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85},71.0,C-
11 - 1,81,Rome Odunze,WR,JanSteez,175.21,11.68,144.9,8.52,17,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},70.94,C-
16 - 8,128,Jake Moody,K,JanSteez,138.58,8.15,108.0,7.71,14,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},70.82,C-
14 - 6,110,Cowboys D/ST,D/ST,Inter Miami CF,131.5,7.74,92.0,5.41,17,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},70.79,C-
6 - 6,46,C.J. Stroud,QB,Inter Miami CF,276.58,18.44,220.38,12.96,17,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},70.66,C-
12 - 4,92,Jaylen Warren,RB,Riley  Read option,177.64,12.69,124.1,8.27,15,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},70.62,C-
3 - 5,21,Michael Pittman Jr.,WR,Riley  Read option,230.91,15.39,165.8,10.36,16,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},69.96,D+
12 - 2,90,Jets D/ST,D/ST,Pleasant Valley Panthers,130.8,7.69,89.0,5.24,17,{8DC6CB03-411B-4540-86CB-03411B854029},69.9,D+
11 - 3,83,Austin Ekeler,RB,Inter Miami CF,173.46,12.39,132.3,11.03,12,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},69.89,D+
13 - 4,100,Tyjae Spears,RB,Bryson Stott Fan Club,175.41,12.53,113.6,9.47,12,{10F78273-9201-4EE8-B782-739201DEE809},69.86,D+
16 - 2,122,Dolphins D/ST,D/ST,Pleasant Valley Panthers,116.75,6.87,86.0,5.06,17,{8DC6CB03-411B-4540-86CB-03411B854029},69.69,D+
7 - 3,51,Deebo Samuel Sr.,WR,Inter Miami CF,221.23,15.8,153.6,10.24,15,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},69.61,D+
9 - 5,69,Chris Godwin,WR,Riley  Read option,214.03,14.27,137.8,19.69,7,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},69.43,D+
8 - 8,64,Tank Dell,WR,JanSteez,211.88,14.13,140.0,10.0,14,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},69.09,D+
8 - 1,57,Jaylen Waddle,WR,First down syndrome ,219.17,14.61,149.6,9.97,15,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85},68.99,D+
15 - 4,116,49ers D/ST,D/ST,Bryson Stott Fan Club,127.76,7.52,84.0,4.94,17,{10F78273-9201-4EE8-B782-739201DEE809},68.84,D+
13 - 5,101,Devin Singletary,RB,Riley  Read option,168.32,12.02,96.6,6.44,15,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},68.03,D+
10 - 2,74,Amari Cooper,WR,Pleasant Valley Panthers,209.6,13.97,122.7,8.76,14,{8DC6CB03-411B-4540-86CB-03411B854029},67.48,D+
15 - 3,115,Zack Moss,RB,Inter Miami CF,155.33,11.09,81.9,10.24,8,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},66.54,D
15 - 7,119,Harrison Butker,K,Pleasant Valley Panthers,146.59,8.62,96.0,7.38,13,{8DC6CB03-411B-4540-86CB-03411B854029},66.43,D
13 - 2,98,Keon Coleman,WR,Abyss Diamond Eyes,169.97,11.33,111.5,8.58,13,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},66.41,D
13 - 6,102,Jake Ferguson,TE,The Hungry Dogs,165.68,11.05,104.4,7.46,14,{4656A2AD-A939-460B-96A2-ADA939760B8B},66.36,D
11 - 7,87,Kirk Cousins,QB,Pleasant Valley Panthers,250.92,16.73,176.32,12.59,14,{8DC6CB03-411B-4540-86CB-03411B854029},65.46,D
8 - 6,62,Dalton Kincaid,TE,Inter Miami CF,172.22,11.48,100.8,7.75,13,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},65.14,D
14 - 5,109,Raheem Mostert,RB,Bryson Stott Fan Club,170.66,12.19,70.9,5.45,13,{10F78273-9201-4EE8-B782-739201DEE809},64.94,D
12 - 5,93,Christian Watson,WR,Bryson Stott Fan Club,188.61,12.57,105.3,7.02,15,{10F78273-9201-4EE8-B782-739201DEE809},64.77,D
6 - 8,48,Stefon Diggs,WR,JanSteez,226.85,15.12,121.92,15.24,8,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},64.47,D
11 - 2,82,Browns D/ST,D/ST,Abyss Diamond Eyes,137.81,8.11,70.0,4.12,17,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},64.16,D
15 - 2,114,Nick Chubb,RB,Abyss Diamond Eyes,134.04,14.89,63.3,7.91,8,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},64.12,D
14 - 1,105,Evan McPherson,K,First down syndrome ,138.85,8.17,88.0,7.33,12,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85},64.03,D
7 - 2,50,Anthony Richardson,QB,Abyss Diamond Eyes,275.89,18.39,163.36,14.85,11,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},63.67,D
3 - 2,18,Travis Etienne Jr.,RB,Abyss Diamond Eyes,225.37,16.1,130.2,8.68,15,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},63.06,D
7 - 5,53,Evan Engram,TE,Riley  Read option,183.21,12.21,89.5,9.94,9,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},62.8,D-
16 - 7,127,T.J. Hockenson,TE,Abyss Diamond Eyes,130.0,13.0,86.5,8.65,10,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},62.77,D-
10 - 5,77,Diontae Johnson,WR,Bryson Stott Fan Club,208.5,13.9,89.1,7.42,12,{10F78273-9201-4EE8-B782-739201DEE809},62.25,D-
6 - 1,41,Taysom Hill,TE,First down syndrome ,125.77,8.38,102.34,12.79,8,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85},61.86,D-
12 - 1,89,Ezekiel Elliott,RB,First down syndrome ,160.42,11.46,57.5,3.83,15,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85},61.6,D-
11 - 4,84,Christian Kirk,WR,Bryson Stott Fan Club,205.43,13.7,70.9,8.86,8,{10F78273-9201-4EE8-B782-739201DEE809},59.42,F
10 - 4,76,Dak Prescott,QB,Riley  Read option,276.67,18.44,116.52,14.57,8,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},58.13,F
4 - 7,31,Chris Olave,WR,Abyss Diamond Eyes,245.77,16.38,76.7,9.59,8,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},56.59,F
8 - 5,61,Rashee Rice,WR,Bryson Stott Fan Club,209.27,14.95,64.9,16.23,4,{10F78273-9201-4EE8-B782-739201DEE809},56.52,F
9 - 8,72,Zamir White,RB,First down syndrome ,182.53,13.04,29.3,3.66,8,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85},56.05,F
2 - 4,12,Isiah Pacheco,RB,Riley  Read option,232.55,16.61,56.9,8.13,7,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},53.11,F
16 - 5,125,Greg Zuerlein,K,Bryson Stott Fan Club,140.96,8.29,35.0,4.38,8,{10F78273-9201-4EE8-B782-739201DEE809},52.35,F
1 - 8,8,Brandon Aiyuk,WR,First down syndrome ,222.47,14.83,62.4,8.91,7,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85},51.41,F
1 - 1,1,Christian McCaffrey,RB,JanSteez,335.49,25.81,47.8,11.95,4,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},50.26,F
