Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
9 - 2,90,Jordan Addison,WR,3rd World Immigrant,0.0,0.0,186.3,10.96,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},80.45,B-
6 - 1,56,James Conner,RB,"Baby Chark, Juju Juju ",0.0,0.0,188.0,14.46,13,{30B3E10C-D363-4E74-8961-7D4829DE152A},79.98,C+
3 - 4,26,George Kittle,TE,Chicken Fried Chicken Meal,0.0,0.0,170.7,10.67,16,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},79.86,C+
15 - 9,163,Dolphins D/ST,D/ST,Furnace Party,0.0,0.0,155.0,9.12,17,{895560E7-2F06-4344-BFC6-24F2919D0BB0},79.61,C+
4 - 9,42,Trevor Lawrence,QB,MPT Phase Tua,0.0,0.0,262.54,16.41,16,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},79.6,C+
5 - 5,49,Kenneth Walker III,RB,Arm Pitts,0.0,0.0,184.9,12.33,15,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},79.56,C+
2 - 3,14,Derrick Henry,RB,Furnace Party,0.0,0.0,232.66,13.69,17,{895560E7-2F06-4344-BFC6-24F2919D0BB0},79.33,C+
9 - 9,97,Cole Kmet,TE,Furnace Party,0.0,0.0,144.6,8.51,17,{895560E7-2F06-4344-BFC6-24F2919D0BB0},79.08,C+
14 - 7,150,Tyler Allgeier,RB,Arm Pitts,0.0,0.0,128.6,7.56,17,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},78.84,C+
2 - 1,12,Stefon Diggs,WR,"Baby Chark, Juju Juju ",0.0,0.0,220.3,12.96,17,{30B3E10C-D363-4E74-8961-7D4829DE152A},78.82,C+
1 - 6,6,Travis Kelce,TE,India's Most Wanted,0.0,0.0,172.9,11.53,15,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},78.58,C+
14 - 10,153,Jake Ferguson,TE,3rd World Immigrant,0.0,0.0,141.6,8.33,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},78.51,C+
10 - 2,101,Zay Flowers,WR,Pineapples and Tartar Sauce,0.0,0.0,167.9,10.49,16,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},78.24,C+
5 - 7,51,Amari Cooper,WR,Brady Gaga,0.0,0.0,191.0,12.73,15,{99C913F4-1FF6-4361-93D2-117EA19F759C},78.17,C+
3 - 2,24,Jahmyr Gibbs,RB,3rd World Immigrant,0.0,0.0,216.1,14.41,15,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},78.04,C+
8 - 3,80,Terry McLaurin,WR,Furnace Party,0.0,0.0,169.7,9.98,17,{895560E7-2F06-4344-BFC6-24F2919D0BB0},77.85,C+
1 - 9,9,Davante Adams,WR,Furnace Party,0.0,0.0,213.9,12.58,17,{895560E7-2F06-4344-BFC6-24F2919D0BB0},77.82,C+
3 - 7,29,Patrick Mahomes,QB,Brady Gaga,0.0,0.0,280.22,17.51,16,{99C913F4-1FF6-4361-93D2-117EA19F759C},77.79,C+
14 - 3,146,Geno Smith,QB,Furnace Party,0.0,0.0,226.76,15.12,15,{895560E7-2F06-4344-BFC6-24F2919D0BB0},77.78,C+
1 - 4,4,Ja'Marr Chase,WR,Chicken Fried Chicken Meal,0.0,0.0,212.72,13.3,16,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},77.63,C+
13 - 5,137,Gabe Davis,WR,Arm Pitts,0.0,0.0,138.9,8.17,17,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},77.47,C+
4 - 1,34,Calvin Ridley,WR,"Baby Chark, Juju Juju ",0.0,0.0,191.9,11.29,17,{30B3E10C-D363-4E74-8961-7D4829DE152A},77.45,C+
5 - 8,52,DeAndre Hopkins,WR,Here 4 fun,0.0,0.0,186.1,10.95,17,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},77.41,C+
13 - 1,133,Evan McPherson,K,MOTHER MAY I,0.0,0.0,135.0,7.94,17,{5E530C03-3F19-48F0-A309-52B769E76347},77.15,C+
6 - 8,63,George Pickens,WR,Chicken Fried Chicken Meal,0.0,0.0,177.3,10.43,17,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},76.99,C
4 - 7,40,Justin Herbert,QB,Arm Pitts,0.0,0.0,233.66,17.97,13,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},76.56,C
2 - 9,20,DK Metcalf,WR,MPT Phase Tua,0.0,0.0,192.4,12.03,16,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},76.48,C
10 - 1,100,49ers D/ST,D/ST,"Baby Chark, Juju Juju ",0.0,0.0,151.0,8.88,17,{30B3E10C-D363-4E74-8961-7D4829DE152A},76.48,C
8 - 4,81,Courtland Sutton,WR,Here 4 fun,0.0,0.0,160.7,10.04,16,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},76.44,C
3 - 3,25,DeVonta Smith,WR,MPT Phase Tua,0.0,0.0,187.1,11.69,16,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},76.35,C
3 - 1,23,Chris Olave,WR,MOTHER MAY I,182.66,12.18,187.8,11.74,16,{5E530C03-3F19-48F0-A309-52B769E76347},76.34,C
4 - 8,41,Justin Fields,QB,Chicken Fried Chicken Meal,0.0,0.0,230.18,17.71,13,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},76.19,C
1 - 11,11,Bijan Robinson,RB,"Baby Chark, Juju Juju ",0.0,0.0,217.3,12.78,17,{30B3E10C-D363-4E74-8961-7D4829DE152A},76.06,C
13 - 2,134,Saints D/ST,D/ST,3rd World Immigrant,0.0,0.0,145.0,8.53,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},75.91,C
6 - 9,64,Javonte Williams,RB,MPT Phase Tua,0.0,0.0,155.7,9.73,16,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},75.63,C
13 - 3,135,Younghoe Koo,K,MPT Phase Tua,130.28,7.66,128.0,7.53,17,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},75.12,C
6 - 3,58,Chris Godwin,WR,Furnace Party,0.0,0.0,167.7,9.86,17,{895560E7-2F06-4344-BFC6-24F2919D0BB0},74.97,C
16 - 4,169,Tyler Boyd,WR,Here 4 fun,120.77,8.05,111.3,6.55,17,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},74.74,C
6 - 11,66,Jonathan Taylor,RB,MOTHER MAY I,0.0,0.0,146.9,14.69,10,{5E530C03-3F19-48F0-A309-52B769E76347},74.73,C
2 - 4,15,Tony Pollard,RB,Here 4 fun,0.0,0.0,195.1,11.48,17,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},74.33,C
12 - 3,124,Dalton Schultz,TE,Furnace Party,0.0,0.0,121.0,8.07,15,{895560E7-2F06-4344-BFC6-24F2919D0BB0},74.17,C
9 - 1,89,Brandin Cooks,WR,MOTHER MAY I,0.0,0.0,146.2,9.14,16,{5E530C03-3F19-48F0-A309-52B769E76347},74.16,C
1 - 7,7,Saquon Barkley,RB,Brady Gaga,0.0,0.0,202.7,14.48,14,{99C913F4-1FF6-4361-93D2-117EA19F759C},74.09,C
5 - 10,54,Tyler Lockett,WR,Pineapples and Tartar Sauce,0.0,0.0,162.9,9.58,17,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},73.99,C
3 - 8,30,Najee Harris,RB,Here 4 fun,0.0,0.0,181.0,10.65,17,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},73.32,C
10 - 11,110,Steelers D/ST,D/ST,MOTHER MAY I,0.0,0.0,137.0,8.06,17,{5E530C03-3F19-48F0-A309-52B769E76347},73.24,C
13 - 8,140,Tyler Bass,K,Here 4 fun,130.52,7.68,120.0,7.06,17,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},72.92,C-
2 - 10,21,Garrett Wilson,WR,3rd World Immigrant,208.99,13.93,165.7,9.75,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},72.82,C-
9 - 3,91,AJ Dillon,RB,MPT Phase Tua,0.0,0.0,106.6,7.11,15,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},72.78,C-
13 - 6,138,Dalton Kincaid,TE,India's Most Wanted,0.0,0.0,113.8,7.11,16,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},72.68,C-
9 - 10,98,Antonio Gibson,RB,Pineapples and Tartar Sauce,0.0,0.0,103.4,6.46,16,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},72.59,C-
3 - 9,31,Jaylen Waddle,WR,Furnace Party,0.0,0.0,162.6,11.61,14,{895560E7-2F06-4344-BFC6-24F2919D0BB0},72.51,C-
10 - 6,105,Samaje Perine,RB,India's Most Wanted,0.0,0.0,96.3,5.66,17,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},72.43,C-
15 - 8,162,K.J. Osborn,WR,Here 4 fun,0.0,0.0,96.0,6.0,16,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},72.34,C-
12 - 6,127,Zach Charbonnet,RB,India's Most Wanted,0.0,0.0,89.6,5.6,16,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},72.26,C-
15 - 3,157,DJ Chark Jr.,WR,MPT Phase Tua,117.15,9.01,98.0,6.53,15,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},72.25,C-
13 - 7,139,Roschon Johnson,RB,Brady Gaga,0.0,0.0,85.1,5.67,15,{99C913F4-1FF6-4361-93D2-117EA19F759C},72.2,C-
14 - 5,148,Kenneth Gainwell,RB,Brady Gaga,0.0,0.0,82.38,5.15,16,{99C913F4-1FF6-4361-93D2-117EA19F759C},72.06,C-
8 - 10,87,Khalil Herbert,RB,3rd World Immigrant,0.0,0.0,102.5,8.54,12,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},71.93,C-
7 - 5,71,Kyle Pitts,TE,Arm Pitts,0.0,0.0,110.8,6.52,17,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},71.54,C-
2 - 11,22,Josh Jacobs,RB,MOTHER MAY I,0.0,0.0,162.6,12.51,13,{5E530C03-3F19-48F0-A309-52B769E76347},70.77,C-
1 - 1,1,Justin Jefferson,WR,MOTHER MAY I,0.0,0.0,168.2,16.82,10,{5E530C03-3F19-48F0-A309-52B769E76347},70.66,C-
6 - 6,61,Drake London,WR,India's Most Wanted,0.0,0.0,139.88,8.74,16,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},70.61,C-
5 - 4,48,Alexander Mattison,RB,Chicken Fried Chicken Meal,0.0,0.0,118.2,7.39,16,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},70.58,C-
11 - 6,116,Elijah Moore,WR,India's Most Wanted,117.66,7.84,102.6,6.04,17,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},70.58,C-
8 - 1,78,Christian Kirk,WR,"Baby Chark, Juju Juju ",0.0,0.0,121.76,10.15,12,{30B3E10C-D363-4E74-8961-7D4829DE152A},69.91,D+
9 - 5,93,Jaxon Smith-Njigba,WR,Arm Pitts,0.0,0.0,118.3,6.96,17,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},69.79,D+
12 - 1,122,Jerick McKinnon,RB,"Baby Chark, Juju Juju ",117.43,8.39,71.86,5.99,12,{30B3E10C-D363-4E74-8961-7D4829DE152A},69.76,D+
5 - 3,47,Dallas Goedert,TE,MPT Phase Tua,0.0,0.0,106.8,7.63,14,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},69.56,D+
12 - 9,130,Patriots D/ST,D/ST,MPT Phase Tua,0.0,0.0,122.0,7.18,17,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},69.54,D+
8 - 2,79,Jerry Jeudy,WR,Pineapples and Tartar Sauce,0.0,0.0,114.8,7.17,16,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},68.82,D+
11 - 4,114,Daniel Carlson,K,Chicken Fried Chicken Meal,136.66,8.04,112.0,6.59,17,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},68.69,D+
9 - 7,95,Marquise Brown,WR,Brady Gaga,0.0,0.0,109.2,7.8,14,{99C913F4-1FF6-4361-93D2-117EA19F759C},68.36,D+
4 - 5,38,Mark Andrews,TE,Brady Gaga,0.0,0.0,112.9,11.29,10,{99C913F4-1FF6-4361-93D2-117EA19F759C},68.29,D+
10 - 3,102,Kirk Cousins,QB,Furnace Party,0.0,0.0,149.74,18.72,8,{895560E7-2F06-4344-BFC6-24F2919D0BB0},67.9,D+
1 - 3,3,Austin Ekeler,RB,MPT Phase Tua,0.0,0.0,159.9,11.42,14,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},67.74,D+
5 - 6,50,Diontae Johnson,WR,India's Most Wanted,0.0,0.0,127.2,9.09,14,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},67.67,D+
15 - 11,165,Tyler Higbee,TE,"Baby Chark, Juju Juju ",0.0,0.0,85.0,5.67,15,{30B3E10C-D363-4E74-8961-7D4829DE152A},67.4,D+
4 - 3,36,Aaron Jones,RB,Furnace Party,0.0,0.0,119.9,10.9,11,{895560E7-2F06-4344-BFC6-24F2919D0BB0},67.4,D+
14 - 4,147,Michael Gallup,WR,Here 4 fun,131.55,8.77,70.8,4.16,17,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},67.32,D+
15 - 1,155,Zach Wilson,QB,MOTHER MAY I,0.0,0.0,119.94,9.99,12,{5E530C03-3F19-48F0-A309-52B769E76347},67.29,D+
15 - 10,164,Chigoziem Okonkwo,TE,Pineapples and Tartar Sauce,0.0,0.0,86.4,5.08,17,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},67.29,D+
4 - 2,35,Rhamondre Stevenson,RB,Pineapples and Tartar Sauce,0.0,0.0,126.7,10.56,12,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},67.17,D+
8 - 5,82,Jahan Dotson,WR,Brady Gaga,143.17,9.54,100.3,5.9,17,{99C913F4-1FF6-4361-93D2-117EA19F759C},66.97,D
11 - 11,121,Quentin Johnston,WR,"Baby Chark, Juju Juju ",0.0,0.0,75.0,4.41,17,{30B3E10C-D363-4E74-8961-7D4829DE152A},66.82,D
15 - 2,156,Chase Edmonds,RB,3rd World Immigrant,0.0,0.0,32.7,2.52,13,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},66.62,D
10 - 9,108,Odell Beckham Jr.,WR,MPT Phase Tua,125.19,9.63,90.0,6.43,14,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},66.37,D
3 - 11,33,Joe Burrow,QB,"Baby Chark, Juju Juju ",0.0,0.0,147.16,14.72,10,{30B3E10C-D363-4E74-8961-7D4829DE152A},66.35,D
12 - 2,123,Elijah Mitchell,RB,Pineapples and Tartar Sauce,0.0,0.0,44.5,4.05,11,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},66.19,D
11 - 1,111,Rondale Moore,WR,MOTHER MAY I,0.0,0.0,85.0,5.0,17,{5E530C03-3F19-48F0-A309-52B769E76347},65.8,D
10 - 4,103,Jamaal Williams,RB,Here 4 fun,0.0,0.0,51.8,3.98,13,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},65.76,D
16 - 8,173,Bengals D/ST,D/ST,Chicken Fried Chicken Meal,0.0,0.0,101.0,5.94,17,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},65.66,D
15 - 7,161,Juwan Johnson,TE,Brady Gaga,0.0,0.0,79.3,6.1,13,{99C913F4-1FF6-4361-93D2-117EA19F759C},65.64,D
14 - 11,154,Kenny Pickett,QB,MOTHER MAY I,0.0,0.0,110.2,9.18,12,{5E530C03-3F19-48F0-A309-52B769E76347},65.55,D
2 - 2,13,Cooper Kupp,WR,Pineapples and Tartar Sauce,0.0,0.0,134.9,11.24,12,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},65.44,D
11 - 10,120,Jameson Williams,WR,Pineapples and Tartar Sauce,0.0,0.0,68.3,5.69,12,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},65.35,D
3 - 5,27,Tee Higgins,WR,Arm Pitts,0.0,0.0,116.6,9.72,12,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},65.3,D
16 - 1,166,Damien Harris,RB,"Baby Chark, Juju Juju ",97.17,6.94,18.0,3.0,6,{30B3E10C-D363-4E74-8961-7D4829DE152A},65.23,D
6 - 7,62,Miles Sanders,RB,Arm Pitts,0.0,0.0,74.1,4.63,16,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},64.64,D
14 - 8,151,Allen Lazard,WR,Chicken Fried Chicken Meal,0.0,0.0,48.6,3.47,14,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},64.51,D
4 - 11,44,Dameon Pierce,RB,MOTHER MAY I,0.0,0.0,76.2,5.44,14,{5E530C03-3F19-48F0-A309-52B769E76347},64.05,D
5 - 2,46,Darren Waller,TE,3rd World Immigrant,0.0,0.0,87.2,7.27,12,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},63.93,D
16 - 5,170,Kadarius Toney,WR,Brady Gaga,0.0,0.0,39.5,3.04,13,{99C913F4-1FF6-4361-93D2-117EA19F759C},63.49,D
16 - 9,174,Evan Hull,RB,MPT Phase Tua,0.0,0.0,1.2,1.2,1,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},62.97,D-
11 - 2,112,Darnell Mooney,WR,3rd World Immigrant,0.0,0.0,63.4,4.23,15,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},62.86,D-
16 - 10,175,Riley Patterson,K,3rd World Immigrant,0.0,0.0,85.0,5.67,15,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},62.39,D-
8 - 8,85,Michael Thomas,WR,Chicken Fried Chicken Meal,128.5,9.88,70.3,7.03,10,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},62.27,D-
5 - 9,53,Christian Watson,WR,Furnace Party,0.0,0.0,87.3,8.73,10,{895560E7-2F06-4344-BFC6-24F2919D0BB0},62.14,D-
8 - 6,83,Dalvin Cook,RB,India's Most Wanted,141.02,10.07,32.7,2.18,15,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},61.96,D-
6 - 10,65,Deshaun Watson,QB,3rd World Immigrant,0.0,0.0,86.8,14.47,6,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},61.27,D-
7 - 1,67,Pat Freiermuth,TE,MOTHER MAY I,119.01,7.93,60.8,5.07,12,{5E530C03-3F19-48F0-A309-52B769E76347},61.05,D-
7 - 2,68,Cam Akers,RB,3rd World Immigrant,179.5,12.82,41.2,5.89,7,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},60.59,D-
16 - 11,176,Parris Campbell,WR,MOTHER MAY I,0.0,0.0,20.4,1.7,12,{5E530C03-3F19-48F0-A309-52B769E76347},60.51,D-
12 - 8,129,Deon Jackson,RB,Chicken Fried Chicken Meal,0.0,0.0,1.5,0.38,4,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},60.41,D-
11 - 9,119,Rashaad Penny,RB,Furnace Party,123.76,9.52,4.3,1.43,3,{895560E7-2F06-4344-BFC6-24F2919D0BB0},60.38,D-
