Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
5 - 12,68,D'Andre Swift,RB,Team Rodriguez,163.33,11.67,193.5,11.38,17,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB},79.7,C+
12 - 4,158,Khalil Shakir,WR,Taco Tuesday Everyday,123.5,8.23,144.5,9.63,15,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804},79.59,C+
6 - 1,71,Tee Higgins,WR,The  Dream crusher,169.24,12.09,185.6,15.47,12,{600C56A6-5DB0-42B1-8C56-A65DB022B176},79.48,C+
2 - 13,27,Mike Evans,WR,Crazy Kat,196.8,13.12,203.4,14.53,14,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543},79.11,C+
14 - 3,185,Tank Bigsby,RB,Team Rodriguez,67.93,4.85,125.5,7.84,16,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB},79.04,C+
6 - 7,77,Aaron Rodgers,QB,It HURTS being an Eagles fan ,265.24,17.68,256.58,15.09,17,{BF8C828B-DE26-4592-8C82-8BDE2675929B},78.99,C+
2 - 11,25,Alvin Kamara,RB,Dirty Tone and  The Boys,197.18,14.08,231.3,16.52,14,{54A194E0-EC0C-432D-A194-E0EC0C832DAC},78.93,C+
10 - 3,129,Darnell Mooney,WR,Team Rodriguez,146.21,9.75,161.2,10.07,16,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB},78.64,C+
8 - 8,106,Jayden Reed,WR,Peter Pan + the Lost Boys ,149.29,9.95,169.5,9.97,17,{D1128929-4E7D-4D10-9289-294E7DBD10E2},78.6,C+
3 - 4,32,Davante Adams,WR,Dirty Tone and  The Boys,189.43,12.63,198.8,14.2,14,{54A194E0-EC0C-432D-A194-E0EC0C832DAC},78.57,C+
5 - 3,59,DJ Moore,WR,Wu-Tangs Killabeez,184.91,12.33,189.1,11.12,17,{8BED9748-9839-4F55-AD97-4898394F5553},78.43,C+
1 - 3,3,CeeDee Lamb,WR,Wu-Tangs Killabeez,260.3,17.35,212.9,14.19,15,{8BED9748-9839-4F55-AD97-4898394F5553},78.14,C+
4 - 14,56,Mark Andrews,TE,the   jadey bunch,153.14,10.21,161.3,9.49,17,{BC7B9B1D-2B32-43B6-B744-17B9B386108B},78.05,C+
1 - 8,8,Jalen Hurts,QB,It HURTS being an Eagles fan ,314.32,20.95,315.12,21.01,15,{BF8C828B-DE26-4592-8C82-8BDE2675929B},77.95,C+
12 - 8,162,Matt Gay,K,Peter Pan + the Lost Boys ,126.78,8.45,133.0,8.31,16,{D1128929-4E7D-4D10-9289-294E7DBD10E2},77.75,C+
2 - 1,15,Jonathan Taylor,RB,The  Dream crusher,236.16,16.87,235.7,16.84,14,{600C56A6-5DB0-42B1-8C56-A65DB022B176},77.42,C+
2 - 6,20,Garrett Wilson,WR,Maid of Honor,211.34,14.09,201.4,11.85,17,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA},77.09,C+
13 - 2,170,Pat Freiermuth,TE,Crazy Kat,109.8,7.32,135.8,7.99,17,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543},77.08,C+
13 - 14,182,Joshua Karty,K,The  Dream crusher,132.39,7.79,130.0,7.65,17,{600C56A6-5DB0-42B1-8C56-A65DB022B176},77.05,C+
14 - 11,193,Jordan Mason,RB,Dirty Tone and  The Boys,76.89,5.91,109.5,9.12,12,{54A194E0-EC0C-432D-A194-E0EC0C832DAC},77.05,C+
14 - 13,195,Ray Davis,RB,Crazy Kat,68.65,4.9,107.6,6.33,17,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543},76.81,C
11 - 5,145,Justin Tucker,K,Terrell Suggs to be you,141.89,8.35,135.0,7.94,17,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B},76.72,C
3 - 5,33,Brock Purdy,QB,Terrell Suggs to be you,259.3,17.29,266.86,17.79,15,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B},76.4,C
8 - 5,103,Xavier Worthy,WR,Toon Squad,148.04,9.87,157.7,9.28,17,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16},76.23,C
5 - 11,67,Calvin Ridley,WR,Taco Tuesday Everyday,182.9,12.19,167.2,9.84,17,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804},76.12,C
5 - 8,64,Zay Flowers,WR,It HURTS being an Eagles fan ,177.24,11.82,172.5,10.15,17,{BF8C828B-DE26-4592-8C82-8BDE2675929B},76.07,C
7 - 1,85,Jake Elliott,K,the   jadey bunch,143.43,8.44,133.0,7.82,17,{BC7B9B1D-2B32-43B6-B744-17B9B386108B},75.8,C
