Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
14 - 7,163,Packers D/ST,D/ST,Christian McCalf-Injury,110.1,6.48,84.0,5.25,16,{E5F04052-4D5B-41A7-B040-524D5BF1A7E1},65.7,D
11 - 4,124,Jerome Ford,RB,Pho_King,109.33,6.43,43.6,3.35,13,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},65.59,D
8 - 2,86,Evan Engram,TE,Philadelphia Bills Mafia,168.76,9.93,95.3,6.35,15,{A279F58E-795F-4115-B9F5-8E795F7115FC},65.39,D
4 - 4,40,Alvin Kamara,RB,The Golden Receivers,266.89,15.7,100.7,9.15,11,{4656A2AD-A939-460B-96A2-ADA939760B8B},65.16,D
3 - 11,35,Terry McLaurin,WR,Philadelphia Bills Mafia,247.88,14.58,104.5,11.61,9,{A279F58E-795F-4115-B9F5-8E795F7115FC},65.03,D
12 - 7,139,Trey Benson,RB,Christian McCalf-Injury,128.65,7.57,35.4,8.85,4,{E5F04052-4D5B-41A7-B040-524D5BF1A7E1},64.97,D
9 - 2,98,Ollie Gordon II,RB,Daddy's Finally Home,84.37,4.96,52.0,3.25,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},64.89,D
11 - 10,130,Ravens D/ST,D/ST,Red Zone Risk Assessors,137.21,8.07,84.0,5.25,16,{6FB8D500-4E34-47B8-9028-B156BEC56621},64.77,D
11 - 1,121,Tank Bigsby,RB,PAI Alcoholics Anonymous ,109.73,6.45,36.2,2.26,16,{0CE04EAF-1603-4259-869A-A567F9953F44},64.61,D
3 - 12,36,Garrett Wilson,WR,cman,241.62,14.21,99.5,12.44,8,{3038B793-C0D8-4773-82BA-30F522EA1C1A},64.59,D
4 - 1,37,Sam LaPorta,TE,cman,191.85,11.29,106.9,11.88,9,{3038B793-C0D8-4773-82BA-30F522EA1C1A},64.48,D
3 - 5,29,Bucky Irving,RB,Prahlad's Ghost,283.75,16.69,127.7,14.19,9,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},64.46,D
11 - 12,132,Jayden Reed,WR,cman,177.84,10.46,48.5,8.08,6,{3038B793-C0D8-4773-82BA-30F522EA1C1A},64.04,D
15 - 3,171,Will Shipley,RB,1900 Sleepers,57.88,3.4,14.2,1.01,14,{FB64662C-A6C7-423B-B6EE-231900310D44},63.89,D
7 - 3,75,David Njoku,TE,1900 Sleepers,176.45,10.38,86.3,7.19,12,{FB64662C-A6C7-423B-B6EE-231900310D44},63.46,D
