Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
5 - 5,53,Alvin Kamara,RB,Balls@ck Gafoor,266.7,15.69,100.7,9.15,11,{ED03B9B7-0400-49D3-9ED6-622F04F546F8},65.16,D
13 - 7,151,Trey Benson,RB,dFIBulators,128.58,7.56,35.4,8.85,4,{668E3A23-4B03-4D9E-9804-4C9D479F4E8F},64.97,D
16 - 1,181,Will Shipley,RB,Papa Murphy’s Pizza,57.86,3.4,14.2,1.01,14,{4F687E43-B817-4279-A344-79DC261E83B4},64.53,D
12 - 6,138,Tank Bigsby,RB,dFIBulators,109.66,6.45,36.2,2.26,16,{668E3A23-4B03-4D9E-9804-4C9D479F4E8F},64.48,D
4 - 12,48,Bucky Irving,RB,Club Penguins,283.47,16.67,127.7,14.19,9,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},64.46,D
14 - 4,160,Braelon Allen,RB,Yvng Killas,94.17,5.54,15.3,3.83,4,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},64.04,D
7 - 4,76,David Njoku,TE,BetterThanDeanAtSF6,176.39,10.38,86.3,7.19,12,{97D2EB78-E92D-4E1F-94B3-CE836B504199},63.94,D
9 - 7,103,Matthew Golden,WR,dFIBulators,203.32,11.96,68.2,5.25,13,{668E3A23-4B03-4D9E-9804-4C9D479F4E8F},63.46,D
12 - 1,133,Adam Thielen,WR,Papa Murphy’s Pizza,106.93,6.29,32.3,2.15,15,{4F687E43-B817-4279-A344-79DC261E83B4},63.29,D
7 - 9,81,Travis Hunter,WR,Yvng Killas,212.54,12.5,63.8,9.11,7,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},62.39,D-
11 - 3,123,Jayden Reed,WR,Chase Ball. Touchdown!,177.77,10.46,48.5,8.08,6,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},62.29,D-
13 - 9,153,Jaydon Blue,RB,Yvng Killas,19.29,1.21,8.0,2.0,4,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},61.71,D-
12 - 7,139,Najee Harris,RB,Ross' Sauces,95.04,5.59,11.6,3.87,3,{F8ED09F9-E354-49AF-ADF7-73E9D32B62EB},61.35,D-
4 - 10,46,Mike Evans,WR,Chase Ball. Touchdown!,235.07,13.83,79.4,11.34,7,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},61.2,D-
1 - 5,5,Joe Burrow,QB,Balls@ck Gafoor,330.46,19.44,113.32,16.19,7,{ED03B9B7-0400-49D3-9ED6-622F04F546F8},59.8,F
10 - 6,114,Austin Ekeler,RB,dFIBulators,207.83,12.23,13.1,6.55,2,{668E3A23-4B03-4D9E-9804-4C9D479F4E8F},59.74,F
7 - 1,73,Calvin Ridley,WR,Club Penguins,229.18,13.48,47.3,6.76,7,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE},59.21,F
10 - 5,113,Kaleb Johnson,RB,Chill YNs,159.81,9.4,8.8,0.88,10,{61563278-5915-4089-8B19-0BFACDFA9B38},59.05,F
1 - 4,4,Jayden Daniels,QB,BetterThanDeanAtSF6,371.59,21.86,114.28,16.33,7,{97D2EB78-E92D-4E1F-94B3-CE836B504199},58.49,F
12 - 8,140,Brandon Aiyuk,WR,Balls@ck Gafoor,112.45,9.37,0.0,0.0,0,{ED03B9B7-0400-49D3-9ED6-622F04F546F8},58.36,F
6 - 2,62,James Conner,RB,TUFF,250.16,14.72,33.3,11.1,3,{B644AC1E-B15A-492F-90A8-E74A28ECCC48},58.2,F
14 - 10,166,Younghoe Koo,K,Chase Ball. Touchdown!,126.75,7.46,30.0,5.0,6,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A},58.15,F
10 - 11,119,Joe Mixon,RB,Caleb's Calculated Team,118.07,13.12,0.0,0.0,0,{73111650-DB56-4FEE-A451-8B9B298D4624},58.15,F
4 - 4,40,Tyreek Hill,WR,Yvng Killas,263.71,15.51,53.5,13.38,4,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},57.25,F
3 - 9,33,Kyler Murray,QB,Yvng Killas,306.94,18.06,77.78,15.56,5,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},57.16,F
2 - 9,21,Malik Nabers,WR,BetterThanDeanAtSF6,301.35,17.73,57.1,14.28,4,{97D2EB78-E92D-4E1F-94B3-CE836B504199},55.23,F
16 - 4,184,Tyler Bass,K,Yvng Killas,108.24,8.33,0.0,0.0,0,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},52.71,F
16 - 3,183,Jason Sanders,K,Dookey Dukes,108.1,8.32,0.0,0.0,0,{5FC7AD9B-3FD7-48D7-8422-6FC9710A28D4},52.63,F
4 - 6,42,J.J. Taylor,RB,dFIBulators,0.0,0.0,0.0,0.0,0,{668E3A23-4B03-4D9E-9804-4C9D479F4E8F},47.56,F
