Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
13 - 10,130,Bucky Irving,RB,All my homies hate Dallas,112.11,8.01,244.4,14.38,17,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},88.84,B+
5 - 10,50,Malik Nabers,WR,All my homies hate Dallas,222.57,14.84,273.6,18.24,15,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},88.73,B+
10 - 8,98,Chase Brown,RB,I'm Batman,166.97,11.93,255.0,15.94,16,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},88.55,B+
12 - 7,117,Chuba Hubbard,RB,Division iPad,136.19,9.73,241.6,16.11,15,{A279F58E-795F-4115-B9F5-8E795F7115FC},88.5,B+
3 - 6,26,Drake London,WR,3rd World Immigrant,225.56,15.04,280.8,16.52,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},88.42,B+
14 - 4,134,Brandon Aubrey,K,Olave Another,137.32,8.08,177.0,10.41,17,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},88.34,B+
15 - 10,150,Cameron Dicker,K,All my homies hate Dallas,133.85,7.87,171.0,10.06,17,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},88.32,B+
9 - 8,88,Jaxon Smith-Njigba,WR,Dak Stinks,191.39,12.76,253.0,14.88,17,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},88.07,B+
1 - 2,2,Bijan Robinson,RB,Chicken Fried Chicken Meal,292.77,20.91,341.7,20.1,17,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},87.72,B+
13 - 1,121,Jayden Daniels,QB,Metcalves of Steele,255.91,17.06,355.82,20.93,17,{5E530C03-3F19-48F0-A309-52B769E76347},87.53,B+
4 - 6,36,Josh Allen,QB,It's Britney's Bench,313.58,20.91,379.04,22.3,17,{30B3E10C-D363-4E74-8961-7D4829DE152A},87.53,B+
10 - 4,94,Ladd McConkey,WR,Olave Another,178.4,11.89,240.9,15.06,16,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},86.9,B
14 - 2,132,Jakobi Meyers,WR,Patrick's Stars,175.23,11.68,218.0,14.53,15,{99C913F4-1FF6-4361-93D2-117EA19F759C},86.57,B
9 - 9,89,Courtland Sutton,WR,Patrick's Stars,189.57,12.64,240.3,14.14,17,{99C913F4-1FF6-4361-93D2-117EA19F759C},86.09,B
14 - 6,136,Jared Goff,QB,It's Britney's Bench,234.9,15.66,324.46,19.09,17,{30B3E10C-D363-4E74-8961-7D4829DE152A},85.71,B
6 - 7,57,James Conner,RB,Division iPad,177.8,13.68,253.8,15.86,16,{A279F58E-795F-4115-B9F5-8E795F7115FC},84.66,B
16 - 7,157,Ka'imi Fairbairn,K,Division iPad,135.34,7.96,156.0,9.18,17,{A279F58E-795F-4115-B9F5-8E795F7115FC},84.65,B
3 - 8,28,Josh Jacobs,RB,Dak Stinks,216.51,15.46,293.1,17.24,17,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},84.25,B
15 - 6,146,Jake Bates,K,3rd World Immigrant,129.37,7.61,153.0,9.0,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},83.87,B
13 - 4,124,Jameson Williams,WR,Division iPad,161.76,10.78,212.2,14.15,15,{A279F58E-795F-4115-B9F5-8E795F7115FC},83.63,B
11 - 1,101,Steelers D/ST,D/ST,Metcalves of Steele,137.59,8.09,147.0,8.65,17,{5E530C03-3F19-48F0-A309-52B769E76347},83.43,B
16 - 4,154,Darnell Mooney,WR,Olave Another,174.04,11.6,193.2,12.07,16,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},83.28,B
16 - 2,152,Zach Charbonnet,RB,Patrick's Stars,139.96,10.0,186.9,10.99,17,{99C913F4-1FF6-4361-93D2-117EA19F759C},83.26,B
6 - 1,51,DJ Moore,WR,All my homies hate Dallas,223.6,14.91,238.1,14.01,17,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},83.2,B
6 - 6,56,Aaron Jones,RB,It's Britney's Bench,189.91,13.57,241.6,14.21,17,{30B3E10C-D363-4E74-8961-7D4829DE152A},83.14,B
3 - 10,30,Alvin Kamara,RB,All my homies hate Dallas,231.09,16.51,265.3,18.95,14,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},83.03,B
1 - 5,5,CeeDee Lamb,WR,It's Britney's Bench,316.73,21.12,263.4,17.56,15,{30B3E10C-D363-4E74-8961-7D4829DE152A},82.82,B-
12 - 5,115,Rico Dowdle,RB,3rd World Immigrant,148.5,10.61,197.8,12.36,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},82.7,B-
7 - 3,63,Tee Higgins,WR,I'm Batman,202.03,14.43,222.1,18.51,12,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},82.63,B-
12 - 2,112,Najee Harris,RB,Patrick's Stars,174.97,12.5,204.6,12.04,17,{99C913F4-1FF6-4361-93D2-117EA19F759C},82.42,B-
4 - 3,33,Joe Mixon,RB,Dak Stinks,218.62,15.62,240.5,17.18,14,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},82.32,B-
3 - 1,21,Mike Evans,WR,Metcalves of Steele,235.36,15.69,240.4,17.17,14,{5E530C03-3F19-48F0-A309-52B769E76347},81.93,B-
10 - 1,91,Jordan Addison,WR,All my homies hate Dallas,188.63,12.58,212.5,14.17,15,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},81.84,B-
2 - 8,18,Davante Adams,WR,I'm Batman,234.0,15.6,241.3,17.24,14,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},81.56,B-
12 - 4,114,J.K. Dobbins,RB,Olave Another,155.48,11.96,191.8,14.75,13,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},81.55,B-
8 - 2,72,David Montgomery,RB,Patrick's Stars,177.34,12.67,221.72,15.84,14,{99C913F4-1FF6-4361-93D2-117EA19F759C},81.11,B-
2 - 2,12,Garrett Wilson,WR,Patrick's Stars,251.59,16.77,251.9,14.82,17,{99C913F4-1FF6-4361-93D2-117EA19F759C},81.03,B-
15 - 2,142,Justin Herbert,QB,Chicken Fried Chicken Meal,252.01,16.8,285.4,16.79,17,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},80.94,B-
3 - 4,24,James Cook,RB,Division iPad,221.92,15.85,266.7,16.67,16,{A279F58E-795F-4115-B9F5-8E795F7115FC},80.89,B-
2 - 5,15,Kyren Williams,RB,3rd World Immigrant,232.87,16.63,272.1,17.01,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},80.6,B-
10 - 10,100,Jayden Reed,WR,Metcalves of Steele,180.45,12.03,197.0,11.59,17,{5E530C03-3F19-48F0-A309-52B769E76347},80.56,B-
8 - 7,77,Kyler Murray,QB,Division iPad,264.09,17.61,297.24,17.48,17,{A279F58E-795F-4115-B9F5-8E795F7115FC},80.22,B-
5 - 2,42,Mark Andrews,TE,Chicken Fried Chicken Meal,188.32,12.55,188.8,11.11,17,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},80.16,B-
12 - 10,120,Pat Freiermuth,TE,Metcalves of Steele,138.09,9.21,168.3,9.9,17,{5E530C03-3F19-48F0-A309-52B769E76347},80.14,B-
5 - 5,45,D'Andre Swift,RB,It's Britney's Bench,180.74,12.91,214.5,12.62,17,{30B3E10C-D363-4E74-8961-7D4829DE152A},79.78,C+
3 - 7,27,Travis Kelce,TE,Olave Another,209.13,13.94,195.4,12.21,16,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},79.37,C+
9 - 2,82,Tony Pollard,RB,Chicken Fried Chicken Meal,172.81,12.34,200.7,12.54,16,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},79.25,C+
5 - 3,43,Nico Collins,WR,I'm Batman,229.68,15.31,210.6,17.55,12,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},78.61,C+
5 - 4,44,Zay Flowers,WR,Division iPad,216.41,14.43,209.5,12.32,17,{A279F58E-795F-4115-B9F5-8E795F7115FC},78.44,C+
9 - 10,90,Xavier Worthy,WR,All my homies hate Dallas,176.21,11.75,187.2,11.01,17,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},77.81,C+
6 - 3,53,Calvin Ridley,WR,Dak Stinks,219.39,14.63,199.2,11.72,17,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},77.59,C+
8 - 8,78,Keenan Allen,WR,I'm Batman,202.19,15.55,184.4,12.29,15,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},77.37,C+
5 - 9,49,Patrick Mahomes,QB,Patrick's Stars,307.68,20.51,283.02,17.69,16,{99C913F4-1FF6-4361-93D2-117EA19F759C},77.2,C+
5 - 7,47,DeVonta Smith,WR,Olave Another,225.23,15.02,199.4,15.34,13,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},76.92,C
5 - 1,41,Sam LaPorta,TE,Metcalves of Steele,209.78,13.99,174.6,10.91,16,{5E530C03-3F19-48F0-A309-52B769E76347},76.89,C
15 - 3,143,Justin Tucker,K,I'm Batman,136.3,8.02,127.0,7.47,17,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},76.78,C
4 - 1,31,Jalen Hurts,QB,All my homies hate Dallas,314.32,20.95,315.12,21.01,15,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},76.54,C
8 - 9,79,Brock Purdy,QB,Chicken Fried Chicken Meal,259.3,17.29,266.86,17.79,15,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},76.5,C
1 - 10,10,Jonathan Taylor,RB,All my homies hate Dallas,256.83,18.34,244.7,17.48,14,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},75.99,C
1 - 4,4,Tyreek Hill,WR,Division iPad,298.89,19.93,218.2,12.84,17,{A279F58E-795F-4115-B9F5-8E795F7115FC},75.77,C
7 - 4,64,David Njoku,TE,Division iPad,170.71,11.38,148.5,13.5,11,{A279F58E-795F-4115-B9F5-8E795F7115FC},75.61,C
2 - 1,11,A.J. Brown,WR,All my homies hate Dallas,259.78,17.32,216.9,16.68,13,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},75.57,C
11 - 9,109,Jake Elliott,K,Patrick's Stars,138.95,8.17,127.0,7.47,17,{99C913F4-1FF6-4361-93D2-117EA19F759C},75.54,C
8 - 5,75,Rhamondre Stevenson,RB,3rd World Immigrant,191.88,13.71,175.9,11.73,15,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},75.46,C
1 - 3,3,Breece Hall,RB,I'm Batman,289.43,20.67,240.9,15.06,16,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},75.45,C
13 - 7,127,Aaron Rodgers,QB,Olave Another,265.24,17.68,256.58,15.09,17,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},75.38,C
3 - 5,25,Marvin Harrison Jr.,WR,It's Britney's Bench,227.94,15.2,196.5,11.56,17,{30B3E10C-D363-4E74-8961-7D4829DE152A},75.27,C
16 - 9,159,Lions D/ST,D/ST,Chicken Fried Chicken Meal,117.28,6.9,113.0,6.65,17,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},75.25,C
13 - 6,126,Caleb Williams,QB,3rd World Immigrant,252.19,16.81,254.54,14.97,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},75.13,C
4 - 10,40,DK Metcalf,WR,Metcalves of Steele,224.9,14.99,191.2,12.75,15,{5E530C03-3F19-48F0-A309-52B769E76347},75.09,C
14 - 3,133,Ravens D/ST,D/ST,Dak Stinks,143.74,8.46,116.0,6.82,17,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},75.08,C
2 - 3,13,Puka Nacua,WR,Dak Stinks,257.99,17.2,206.6,18.78,11,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},74.91,C
16 - 5,155,Jordan Mason,RB,3rd World Immigrant,82.57,6.35,115.0,9.58,12,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},74.91,C
14 - 9,139,Adam Thielen,WR,Chicken Fried Chicken Meal,171.4,11.43,139.5,13.95,10,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},74.45,C
13 - 9,129,Rome Odunze,WR,Patrick's Stars,175.21,11.68,144.9,8.52,17,{99C913F4-1FF6-4361-93D2-117EA19F759C},74.41,C
4 - 2,32,Kenneth Walker III,RB,Patrick's Stars,212.4,15.17,181.2,15.1,12,{99C913F4-1FF6-4361-93D2-117EA19F759C},74.02,C
3 - 9,29,Rachaad White,RB,Patrick's Stars,225.31,16.09,199.6,12.48,16,{99C913F4-1FF6-4361-93D2-117EA19F759C},73.8,C
15 - 4,144,Chiefs D/ST,D/ST,Division iPad,113.49,6.68,111.0,6.53,17,{A279F58E-795F-4115-B9F5-8E795F7115FC},73.72,C
10 - 5,95,Jerome Ford,RB,3rd World Immigrant,142.8,10.2,134.0,9.57,14,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},73.23,C
8 - 1,71,Brian Robinson Jr.,RB,All my homies hate Dallas,178.79,12.77,159.8,11.41,14,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},72.98,C-
7 - 7,67,Javonte Williams,RB,Olave Another,185.2,13.23,157.9,9.29,17,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},72.74,C-
7 - 10,70,Kyle Pitts,TE,All my homies hate Dallas,167.16,11.14,131.2,7.72,17,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},72.72,C-
6 - 10,60,George Pickens,WR,Metcalves of Steele,208.97,13.93,164.4,11.74,14,{5E530C03-3F19-48F0-A309-52B769E76347},72.68,C-
16 - 1,151,Tyler Allgeier,RB,All my homies hate Dallas,141.24,10.09,106.2,6.25,17,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},72.6,C-
11 - 4,104,Jordan Love,QB,Division iPad,206.72,17.23,233.86,15.59,15,{A279F58E-795F-4115-B9F5-8E795F7115FC},72.46,C-
9 - 7,87,Austin Ekeler,RB,Olave Another,173.46,12.39,132.3,11.03,12,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},72.45,C-
4 - 5,35,Cooper Kupp,WR,3rd World Immigrant,217.96,14.53,175.0,14.58,12,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},72.36,C-
9 - 6,86,DeAndre Hopkins,WR,3rd World Immigrant,177.87,12.7,147.0,9.19,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},71.54,C-
14 - 10,140,Jaleel McLaughlin,RB,Metcalves of Steele,137.78,9.84,97.2,6.07,16,{5E530C03-3F19-48F0-A309-52B769E76347},71.18,C-
15 - 8,148,Tyler Conklin,TE,Dak Stinks,128.46,8.56,121.9,7.62,16,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},70.86,C-
3 - 3,23,Michael Pittman Jr.,WR,I'm Batman,230.91,15.39,165.8,10.36,16,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},70.48,C-
9 - 3,83,Jaylen Warren,RB,I'm Batman,177.64,12.69,124.1,8.27,15,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},70.45,C-
6 - 8,58,C.J. Stroud,QB,I'm Batman,276.58,18.44,220.38,12.96,17,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},70.4,C-
16 - 6,156,Joshua Palmer,WR,It's Britney's Bench,168.28,11.22,107.4,7.16,15,{30B3E10C-D363-4E74-8961-7D4829DE152A},70.37,C-
8 - 3,73,Tank Dell,WR,Dak Stinks,211.88,14.13,140.0,10.0,14,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},70.23,C-
14 - 7,137,Dalton Schultz,TE,Division iPad,133.13,8.88,118.2,6.95,17,{A279F58E-795F-4115-B9F5-8E795F7115FC},70.12,C-
7 - 9,69,Chris Godwin,WR,Patrick's Stars,214.03,14.27,137.8,19.69,7,{99C913F4-1FF6-4361-93D2-117EA19F759C},69.89,D+
13 - 5,125,Cowboys D/ST,D/ST,It's Britney's Bench,145.67,8.57,97.0,5.71,17,{30B3E10C-D363-4E74-8961-7D4829DE152A},69.81,D+
15 - 5,145,Jake Moody,K,It's Britney's Bench,128.14,7.54,97.0,6.93,14,{30B3E10C-D363-4E74-8961-7D4829DE152A},69.63,D+
16 - 8,158,Dolphins D/ST,D/ST,I'm Batman,130.96,7.7,94.0,5.53,17,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},69.56,D+
10 - 2,92,Jets D/ST,D/ST,Patrick's Stars,146.23,8.6,98.0,5.76,17,{99C913F4-1FF6-4361-93D2-117EA19F759C},69.42,D+
5 - 6,46,Jaylen Waddle,WR,3rd World Immigrant,219.17,14.61,149.6,9.97,15,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},69.15,D+
12 - 8,118,Tyler Lockett,WR,I'm Batman,170.33,12.17,121.0,7.12,17,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},69.13,D+
11 - 8,108,Devin Singletary,RB,Dak Stinks,168.32,12.02,96.6,6.44,15,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},68.99,D+
3 - 2,22,Deebo Samuel Sr.,WR,Chicken Fried Chicken Meal,221.23,15.8,153.6,10.24,15,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},68.46,D+
12 - 6,116,Zack Moss,RB,It's Britney's Bench,155.33,11.09,81.9,10.24,8,{30B3E10C-D363-4E74-8961-7D4829DE152A},68.46,D+
15 - 9,149,Kirk Cousins,QB,Patrick's Stars,250.92,16.73,176.32,12.59,14,{99C913F4-1FF6-4361-93D2-117EA19F759C},68.3,D+
8 - 10,80,Tyjae Spears,RB,Metcalves of Steele,175.41,12.53,113.6,9.47,12,{5E530C03-3F19-48F0-A309-52B769E76347},68.01,D+
8 - 4,74,Amari Cooper,WR,Olave Another,209.6,13.97,122.7,8.76,14,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},67.75,D+
10 - 3,93,Jake Ferguson,TE,Dak Stinks,165.68,11.05,104.4,7.46,14,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},67.36,D+
11 - 2,102,Dallas Goedert,TE,Chicken Fried Chicken Meal,152.14,10.14,103.6,10.36,10,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},67.2,D+
11 - 10,110,49ers D/ST,D/ST,All my homies hate Dallas,142.99,8.41,87.0,5.12,17,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},67.04,D+
10 - 6,96,Keon Coleman,WR,It's Britney's Bench,169.97,11.33,111.5,8.58,13,{30B3E10C-D363-4E74-8961-7D4829DE152A},66.83,D
12 - 9,119,Harrison Butker,K,Chicken Fried Chicken Meal,140.64,8.27,91.0,7.0,13,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},66.82,D
16 - 3,153,Evan McPherson,K,Dak Stinks,132.18,7.78,83.0,6.92,12,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},66.62,D
13 - 2,122,Gus Edwards,RB,Chicken Fried Chicken Meal,143.02,10.22,64.1,5.83,11,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},66.43,D
12 - 1,111,Tua Tagovailoa,QB,All my homies hate Dallas,240.5,16.03,181.58,16.51,11,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},66.05,D
15 - 7,147,Trey Benson,RB,Olave Another,123.65,8.83,47.0,3.62,13,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},64.99,D
11 - 3,103,Nick Chubb,RB,I'm Batman,134.04,14.89,63.3,7.91,8,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},64.76,D
14 - 5,135,Saints D/ST,D/ST,3rd World Immigrant,129.75,7.63,78.0,4.59,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},64.54,D
12 - 3,113,Ezekiel Elliott,RB,Dak Stinks,160.42,11.46,57.5,3.83,15,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},64.26,D
11 - 7,107,Browns D/ST,D/ST,Olave Another,153.29,9.02,77.0,4.53,17,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},64.09,D
9 - 5,85,Raheem Mostert,RB,It's Britney's Bench,170.66,12.19,70.9,5.45,13,{30B3E10C-D363-4E74-8961-7D4829DE152A},64.08,D
4 - 9,39,Stefon Diggs,WR,Chicken Fried Chicken Meal,226.85,15.12,121.92,15.24,8,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},64.08,D
7 - 2,62,Christian Watson,WR,Chicken Fried Chicken Meal,188.61,12.57,105.3,7.02,15,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},63.99,D
2 - 10,20,Travis Etienne Jr.,RB,Metcalves of Steele,225.37,16.1,130.2,8.68,15,{5E530C03-3F19-48F0-A309-52B769E76347},63.92,D
7 - 6,66,Anthony Richardson,QB,3rd World Immigrant,275.89,18.39,163.36,14.85,11,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},63.82,D
11 - 5,105,T.J. Hockenson,TE,It's Britney's Bench,130.0,13.0,86.5,8.65,10,{30B3E10C-D363-4E74-8961-7D4829DE152A},63.78,D
6 - 2,52,Dalton Kincaid,TE,Patrick's Stars,172.22,11.48,100.8,7.75,13,{99C913F4-1FF6-4361-93D2-117EA19F759C},63.53,D
6 - 4,54,Evan Engram,TE,Olave Another,183.21,12.21,89.5,9.94,9,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},62.77,D-
14 - 8,138,Blake Corum,RB,I'm Batman,117.04,8.36,33.5,1.97,17,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8},62.63,D-
9 - 4,84,Diontae Johnson,WR,Division iPad,208.5,13.9,89.1,7.42,12,{A279F58E-795F-4115-B9F5-8E795F7115FC},62.5,D-
14 - 1,131,Curtis Samuel,WR,All my homies hate Dallas,166.57,11.1,63.7,4.55,14,{CA88790D-FA73-4DE0-B975-466F5EE06CAA},62.02,D-
9 - 1,81,Christian Kirk,WR,Metcalves of Steele,205.43,13.7,70.9,8.86,8,{5E530C03-3F19-48F0-A309-52B769E76347},59.67,F
10 - 9,99,Mike Williams,WR,Chicken Fried Chicken Meal,163.13,11.65,56.8,3.16,17,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},58.57,F
7 - 8,68,Dak Prescott,QB,Dak Stinks,276.67,18.44,116.52,14.57,8,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},58.08,F
11 - 6,106,Jonathon Brooks,RB,3rd World Immigrant,139.98,14.0,7.5,2.5,3,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},57.92,F
6 - 9,59,Zamir White,RB,Chicken Fried Chicken Meal,182.53,13.04,29.3,3.66,8,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},56.76,F
5 - 8,48,Rashee Rice,WR,Dak Stinks,209.27,14.95,64.9,16.23,4,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},55.98,F
2 - 4,14,Chris Olave,WR,Olave Another,245.77,16.38,76.7,9.59,8,{41DB8DCC-B03B-4144-9B8D-CCB03BA144A2},55.28,F
4 - 7,37,Brandon Aiyuk,WR,Division iPad,222.47,14.83,62.4,8.91,7,{A279F58E-795F-4115-B9F5-8E795F7115FC},54.79,F
13 - 8,128,Deshaun Watson,QB,Dak Stinks,258.63,17.24,76.72,10.96,7,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826},54.3,F
2 - 6,16,Isiah Pacheco,RB,It's Britney's Bench,232.55,16.61,56.9,8.13,7,{30B3E10C-D363-4E74-8961-7D4829DE152A},53.96,F
1 - 1,1,Christian McCaffrey,RB,Metcalves of Steele,335.49,25.81,47.8,11.95,4,{5E530C03-3F19-48F0-A309-52B769E76347},50.79,F
15 - 1,141,Greg Zuerlein,K,Metcalves of Steele,134.67,7.92,22.0,2.75,8,{5E530C03-3F19-48F0-A309-52B769E76347},50.68,F
