Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
2 - 10,20,Chase Brown,RB,Brown Munde,249.72,14.69,231.1,14.44,16,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},77.83,C+
13 - 4,124,Jake Ferguson,TE,Obi-Wan Jakobi,117.15,6.89,146.1,9.13,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},77.69,C+
7 - 5,65,RJ Harvey,RB,Groot-o-Matic,184.79,10.87,179.8,11.24,16,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},77.58,C+
11 - 1,101,Tyler Warren,TE,Brown Munde,133.84,7.87,145.4,9.09,16,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},77.54,C+
7 - 2,62,DeVonta Smith,WR,The Chase is on,179.17,10.54,158.1,9.88,16,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},77.38,C+
2 - 3,13,Nico Collins,WR,BB,239.41,14.08,193.7,12.91,15,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},77.33,C+
9 - 8,88,Deebo Samuel,WR,BB,171.91,10.11,149.1,9.94,15,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},77.07,C+
5 - 4,44,TreVeyon Henderson,RB,Obi-Wan Jakobi,202.85,11.93,177.4,11.09,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},76.95,C
11 - 10,110,Justin Herbert,QB,Pain Inflictors,254.87,14.99,238.38,14.9,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},76.83,C
6 - 7,57,Jaylen Waddle,WR,Obi-Wan Jakobi,183.05,10.77,163.12,10.2,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},76.8,C
2 - 8,18,A.J. Brown,WR,Team CTE,230.46,13.56,181.3,12.09,15,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},76.8,C
13 - 9,129,Michael Dickson,P,Vidhi's Spirited Team,173.04,10.18,134.0,8.38,16,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},76.78,C
17 - 4,164,Tyler Allgeier,RB,Obi-Wan Jakobi,98.59,5.8,113.6,7.1,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},76.73,C
17 - 7,167,Harrison Butker,K,Wakanda Forever,137.9,8.11,128.0,8.0,16,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},76.66,C
14 - 6,136,Jake Bates,K,Groot-o-Matic,147.17,8.66,134.0,8.38,16,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},76.33,C
10 - 7,97,Jauan Jennings,WR,Obi-Wan Jakobi,157.97,9.29,140.8,10.06,14,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},76.32,C
6 - 2,52,DK Metcalf,WR,Vidhi's Spirited Team,200.04,11.77,159.2,10.61,15,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},75.99,C
2 - 4,14,Josh Jacobs,RB,Wakanda Forever,263.05,15.47,219.6,14.64,15,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},75.98,C
11 - 9,109,Keenan Allen,WR,Vidhi's Spirited Team,172.24,10.13,135.1,8.44,16,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},75.89,C
6 - 1,51,Baker Mayfield,QB,Pain Inflictors,278.36,16.37,232.7,14.54,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},75.75,C
7 - 9,69,Tony Pollard,RB,Vidhi's Spirited Team,199.6,11.74,162.8,10.18,16,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},75.73,C
10 - 3,93,Jacory Croskey-Merritt,RB,BB,151.76,8.93,134.4,8.4,16,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},75.47,C
3 - 1,21,Tee Higgins,WR,Brown Munde,218.47,12.85,167.9,11.99,14,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},75.31,C
17 - 6,166,Colts D/ST,D/ST,Team HebAchi,168.02,9.88,127.3,7.96,16,{49094F84-F849-4173-B052-21E1CDEDB4EF},75.11,C
16 - 9,159,Blake Corum,RB,The Chase is on,68.0,4.0,111.3,6.96,16,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},75.06,C
12 - 9,119,Rachaad White,RB,The Chase is on,112.28,6.6,117.9,7.37,16,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},74.97,C
11 - 3,103,Rhamondre Stevenson,RB,Team CTE,158.87,9.35,128.5,9.88,13,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},74.84,C
12 - 8,118,Cam Skattebo,RB,Team CTE,125.75,7.4,115.7,14.46,8,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},74.37,C
8 - 7,77,Jakobi Meyers,WR,Obi-Wan Jakobi,175.86,10.34,131.4,8.76,15,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},74.37,C
4 - 6,36,Kenneth Walker III,RB,Groot-o-Matic,216.69,12.75,162.6,10.16,16,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},74.04,C
16 - 3,153,Jordan Addison,WR,BB,138.1,9.86,114.3,8.79,13,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},73.59,C
12 - 2,112,Jordan Mason,RB,Vidhi's Spirited Team,126.85,7.46,112.5,7.5,15,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},73.58,C
3 - 7,27,Drake London,WR,Wakanda Forever,218.92,12.88,152.1,13.83,11,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},73.44,C
16 - 4,154,Bryce Baringer,P,Wakanda Forever,162.0,9.53,113.5,7.09,16,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},73.23,C
8 - 8,78,Rashee Rice,WR,Team CTE,131.84,11.99,123.6,15.45,8,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},73.18,C
6 - 8,58,David Montgomery,RB,Team CTE,195.96,11.53,148.92,9.31,16,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},73.18,C
1 - 1,1,Saquon Barkley,RB,Brown Munde,303.12,17.83,217.3,13.58,16,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},73.02,C
3 - 10,30,Ladd McConkey,WR,Pain Inflictors,197.43,11.61,147.9,9.24,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},72.92,C-
15 - 4,144,Lions D/ST,D/ST,Obi-Wan Jakobi,187.65,11.04,129.5,8.09,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},72.9,C-
7 - 10,70,Rome Odunze,WR,Pain Inflictors,181.57,10.68,124.1,10.34,12,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},72.86,C-
1 - 8,8,Ashton Jeanty,RB,BB,271.44,15.97,211.2,13.2,16,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},72.85,C-
1 - 6,6,CeeDee Lamb,WR,Team HebAchi,258.83,15.23,164.0,12.62,13,{49094F84-F849-4173-B052-21E1CDEDB4EF},72.8,C-
5 - 2,42,DJ Moore,WR,The Chase is on,194.17,11.42,144.08,9.01,16,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},72.66,C-
10 - 2,92,J.K. Dobbins,RB,Vidhi's Spirited Team,152.79,8.99,110.4,11.04,10,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},72.18,C-
13 - 8,128,Colston Loveland,TE,BB,125.1,7.36,117.5,7.83,15,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},71.63,C-
15 - 8,148,Jake Elliott,K,BB,140.52,8.27,107.0,6.69,16,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},71.58,C-
17 - 1,161,C.J. Stroud,QB,Brown Munde,246.58,14.5,178.78,13.75,13,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},71.47,C-
8 - 6,76,Tyrone Tracy Jr.,RB,Groot-o-Matic,187.74,11.04,118.9,8.49,14,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},71.16,C-
15 - 6,146,Tyjae Spears,RB,Team HebAchi,104.22,8.02,83.0,6.92,12,{49094F84-F849-4173-B052-21E1CDEDB4EF},70.95,C-
3 - 2,22,Brock Bowers,TE,The Chase is on,207.53,12.21,144.2,12.02,12,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},70.56,C-
14 - 1,131,Ravens D/ST,D/ST,Pain Inflictors,179.81,10.58,120.8,7.55,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},70.5,C-
14 - 5,135,Nick Chubb,RB,Team HebAchi,114.02,6.71,81.8,5.45,15,{49094F84-F849-4173-B052-21E1CDEDB4EF},70.32,C-
1 - 5,5,Justin Jefferson,WR,Groot-o-Matic,259.97,15.29,145.1,9.07,16,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},69.92,D+
4 - 7,37,George Kittle,TE,Obi-Wan Jakobi,186.94,11.0,127.6,12.76,10,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},69.31,D+
17 - 2,162,Jets D/ST,D/ST,The Chase is on,147.02,8.65,105.7,6.61,16,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},68.9,D+
11 - 5,105,Cooper Kupp,WR,Groot-o-Matic,164.34,9.67,88.9,5.93,15,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},68.54,D+
13 - 10,130,Zach Ertz,TE,Pain Inflictors,113.06,6.65,101.4,7.8,13,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},68.29,D+
6 - 6,56,Marvin Harrison Jr.,WR,Groot-o-Matic,198.99,11.71,107.3,8.94,12,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},68.28,D+
8 - 10,80,Mark Andrews,TE,Brown Munde,142.95,8.41,104.6,6.54,16,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},68.28,D+
8 - 2,72,Jerry Jeudy,WR,Vidhi's Spirited Team,186.61,10.98,94.0,5.88,16,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},68.26,D+
14 - 9,139,Dalton Kincaid,TE,The Chase is on,119.04,7.0,100.3,9.12,11,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},68.23,D+
12 - 4,114,Tucker Kraft,TE,Wakanda Forever,128.62,7.57,101.2,12.65,8,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},68.09,D+
10 - 8,98,Brock Purdy,QB,Team CTE,282.36,16.61,165.2,20.65,8,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},67.82,D+
7 - 8,68,Aaron Jones Sr.,RB,BB,191.31,11.25,104.7,8.73,12,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},67.73,D+
4 - 9,39,Chuba Hubbard,RB,The Chase is on,234.89,13.82,107.7,7.69,14,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},67.72,D+
4 - 4,34,Omarion Hampton,RB,Wakanda Forever,239.7,14.1,121.2,13.47,9,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},67.55,D+
14 - 4,134,Keon Coleman,WR,Wakanda Forever,173.27,10.19,75.5,6.29,12,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},67.41,D+
17 - 9,169,Pat Freiermuth,TE,Vidhi's Spirited Team,102.88,6.05,88.0,5.5,16,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},67.22,D+
16 - 10,160,Tank Bigsby,RB,Brown Munde,103.65,6.1,35.2,2.2,16,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},65.61,D
11 - 7,107,Brian Robinson Jr.,RB,Wakanda Forever,73.53,4.33,57.6,3.6,16,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},65.58,D
10 - 4,94,Ricky Pearsall,WR,Wakanda Forever,164.36,9.67,70.6,7.84,9,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},65.09,D
2 - 7,17,Brian Thomas Jr.,WR,Obi-Wan Jakobi,222.71,13.1,108.4,8.34,13,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},65.05,D
5 - 8,48,Xavier Worthy,WR,BB,140.96,11.75,88.9,6.35,14,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},65.05,D
8 - 5,75,Chris Godwin Jr.,WR,Team HebAchi,151.97,11.69,65.2,8.15,8,{49094F84-F849-4173-B052-21E1CDEDB4EF},64.27,D
5 - 1,41,Terry McLaurin,WR,Brown Munde,205.08,12.06,89.0,9.89,9,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},64.25,D
16 - 5,155,Darren Waller,TE,Team HebAchi,105.81,6.61,76.7,8.52,9,{49094F84-F849-4173-B052-21E1CDEDB4EF},64.21,D
7 - 4,64,Isiah Pacheco,RB,Obi-Wan Jakobi,193.01,11.35,77.8,5.98,13,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},63.77,D
7 - 3,63,T.J. Hockenson,TE,Team CTE,144.47,8.5,87.3,5.82,15,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},63.37,D
15 - 1,141,Trey Benson,RB,Brown Munde,117.39,6.91,28.9,7.22,4,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},63.32,D
5 - 3,43,Garrett Wilson,WR,Team CTE,196.94,11.58,81.5,10.19,8,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},63.15,D
17 - 8,168,Jaydon Blue,RB,BB,17.22,1.08,7.5,1.88,4,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},62.69,D-
9 - 3,83,Matthew Golden,WR,Team CTE,169.52,9.97,54.2,4.17,13,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},62.59,D-
2 - 9,19,Bucky Irving,RB,The Chase is on,257.48,15.15,114.7,12.74,9,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},62.43,D-
12 - 1,111,Jerome Ford,RB,Pain Inflictors,99.7,5.86,30.6,2.35,13,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},62.16,D-
9 - 7,87,Justin Fields,QB,Wakanda Forever,257.28,15.13,117.16,13.02,9,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},62.03,D-
8 - 9,79,Travis Hunter,WR,The Chase is on,173.02,10.18,49.8,7.11,7,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},61.92,D-
6 - 3,53,Sam LaPorta,TE,BB,154.63,9.1,87.4,9.71,9,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},61.75,D-
3 - 4,24,Lamar Jackson,QB,Obi-Wan Jakobi,335.14,19.71,161.44,13.45,12,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},61.69,D-
17 - 5,165,J.J. McCarthy,QB,Groot-o-Matic,248.47,14.62,90.4,10.04,9,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},61.63,D-
9 - 5,85,David Njoku,TE,Groot-o-Matic,140.38,8.26,69.8,5.82,12,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},61.37,D-
8 - 4,74,Evan Engram,TE,Wakanda Forever,128.87,7.58,71.8,4.79,15,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},61.17,D-
5 - 5,45,Mike Evans,WR,Groot-o-Matic,195.6,11.51,65.4,9.34,7,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},60.99,D-
4 - 1,31,Alvin Kamara,RB,Pain Inflictors,231.67,13.63,84.2,7.65,11,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},60.9,D-
13 - 2,122,Najee Harris,RB,The Chase is on,88.89,5.23,10.1,3.37,3,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},60.84,D-
5 - 9,49,Joe Burrow,QB,Vidhi's Spirited Team,297.29,17.49,99.32,14.19,7,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},59.28,F
9 - 10,90,Kaleb Johnson,RB,Pain Inflictors,149.32,8.78,8.3,0.83,10,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},58.34,F
4 - 8,38,Jayden Daniels,QB,Team CTE,338.92,19.94,96.28,13.75,7,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},58.1,F
6 - 4,54,Calvin Ridley,WR,Wakanda Forever,194.63,11.45,38.8,5.54,7,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},57.62,F
4 - 10,40,James Conner,RB,Brown Munde,228.03,13.41,29.3,9.77,3,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},57.35,F
9 - 4,84,Austin Ekeler,RB,Obi-Wan Jakobi,181.87,10.7,10.6,5.3,2,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},57.19,F
14 - 7,137,Cameron Johnston,P,Obi-Wan Jakobi,0.0,0.0,19.5,4.88,4,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},56.98,F
3 - 3,23,Tyreek Hill,WR,Team CTE,217.12,12.77,43.0,10.75,4,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},56.74,F
9 - 6,86,Joe Mixon,RB,Team HebAchi,108.33,12.04,0.0,0.0,0,{49094F84-F849-4173-B052-21E1CDEDB4EF},56.62,F
12 - 7,117,Brandon Aiyuk,WR,Obi-Wan Jakobi,94.29,7.86,0.0,0.0,0,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},55.48,F
9 - 2,82,Kyler Murray,QB,The Chase is on,279.31,16.43,61.78,12.36,5,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},55.36,F
2 - 6,16,Malik Nabers,WR,Groot-o-Matic,248.05,14.59,48.6,12.15,4,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},55.2,F
16 - 1,151,Cowboys D/ST,D/ST,Pain Inflictors,108.08,6.36,58.3,3.64,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},55.2,F
