Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
16 - 6,126,AJ Dillon,RB,Bryson Stott Fan Club,0.0,0.0,117.6,7.84,15,{10F78273-9201-4EE8-B782-739201DEE809},72.86,C-
11 - 2,82,Christian Kirk,WR,Abyss Diamond Eyes,0.0,0.0,150.26,12.52,12,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},72.27,C-
10 - 6,78,Saints D/ST,D/ST,Bryson Stott Fan Club,0.0,0.0,129.0,7.59,17,{10F78273-9201-4EE8-B782-739201DEE809},72.25,C-
12 - 5,93,Jaxon Smith-Njigba,WR,Wut happened uh 🤷🏽‍♂️,0.0,0.0,149.8,8.81,17,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},72.2,C-
6 - 8,48,Kyle Pitts,TE,Pleasant Valley Panthers,0.0,0.0,137.3,8.08,17,{8DC6CB03-411B-4540-86CB-03411B854029},72.12,C-
13 - 2,98,Khalil Herbert,RB,Abyss Diamond Eyes,0.0,0.0,112.5,9.38,12,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},72.07,C-
10 - 2,74,Steelers D/ST,D/ST,Riley  Read option,0.0,0.0,127.0,7.47,17,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},71.45,C-
7 - 4,52,Alexander Mattison,RB,Wut happened uh 🤷🏽‍♂️,0.0,0.0,133.2,8.32,16,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},70.91,C-
2 - 7,15,Josh Jacobs,RB,Abyss Diamond Eyes,0.0,0.0,181.1,13.93,13,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},70.85,C-
6 - 6,46,Dallas Goedert,TE,Bryson Stott Fan Club,0.0,0.0,136.3,9.74,14,{10F78273-9201-4EE8-B782-739201DEE809},70.84,C-
9 - 3,67,Diontae Johnson,WR,Bryson Stott Fan Club,0.0,0.0,152.7,10.91,14,{10F78273-9201-4EE8-B782-739201DEE809},70.48,C-
10 - 3,75,Jerry Jeudy,WR,Inter Miami CF,0.0,0.0,141.8,8.86,16,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},70.3,C-
13 - 3,99,Daniel Carlson,K,Bryson Stott Fan Club,140.55,8.27,117.0,6.88,17,{10F78273-9201-4EE8-B782-739201DEE809},70.03,C-
11 - 1,81,Marquise Brown,WR,Pleasant Valley Panthers,0.0,0.0,134.7,9.62,14,{8DC6CB03-411B-4540-86CB-03411B854029},69.61,D+
1 - 4,4,Austin Ekeler,RB,Wut happened uh 🤷🏽‍♂️,0.0,0.0,185.4,13.24,14,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},69.3,D+
13 - 4,100,Jahan Dotson,WR,Wut happened uh 🤷🏽‍♂️,174.44,11.63,124.8,7.34,17,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},68.28,D+
5 - 8,40,Mark Andrews,TE,The Hungry Dogs,0.0,0.0,135.4,13.54,10,{4656A2AD-A939-460B-96A2-ADA939760B8B},68.12,D+
4 - 6,30,Aaron Jones,RB,Bryson Stott Fan Club,0.0,0.0,134.9,12.26,11,{10F78273-9201-4EE8-B782-739201DEE809},67.94,D+
16 - 1,121,Chigoziem Okonkwo,TE,The Hungry Dogs,0.0,0.0,113.4,6.67,17,{4656A2AD-A939-460B-96A2-ADA939760B8B},67.74,D+
1 - 8,8,Cooper Kupp,WR,The Hungry Dogs,0.0,0.0,164.4,13.7,12,{4656A2AD-A939-460B-96A2-ADA939760B8B},67.35,D+
16 - 2,122,Gerald Everett,TE,Riley  Read option,0.0,0.0,111.1,7.41,15,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},67.26,D+
4 - 1,25,Rhamondre Stevenson,RB,The Hungry Dogs,0.0,0.0,145.7,12.14,12,{4656A2AD-A939-460B-96A2-ADA939760B8B},67.06,D+
5 - 3,35,Joe Burrow,QB,Bryson Stott Fan Club,0.0,0.0,147.16,14.72,10,{10F78273-9201-4EE8-B782-739201DEE809},67.02,D+
14 - 7,111,Tyler Higbee,TE,Abyss Diamond Eyes,0.0,0.0,108.5,7.23,15,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},66.72,D
5 - 4,36,Tee Higgins,WR,Wut happened uh 🤷🏽‍♂️,0.0,0.0,137.6,11.47,12,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},66.13,D
14 - 6,110,Odell Beckham Jr.,WR,Bryson Stott Fan Club,151.74,11.67,107.5,7.68,14,{10F78273-9201-4EE8-B782-739201DEE809},65.56,D
7 - 6,54,Miles Sanders,RB,Inter Miami CF,0.0,0.0,87.6,5.48,16,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},64.78,D
14 - 3,107,Broncos D/ST,D/ST,Inter Miami CF,0.0,0.0,98.0,5.76,17,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},63.67,D
5 - 7,39,Darren Waller,TE,Riley  Read option,0.0,0.0,113.2,9.43,12,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},63.06,D
13 - 7,103,Michael Thomas,WR,Riley  Read option,163.67,12.59,89.8,8.98,10,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},62.78,D-
4 - 7,31,Dameon Pierce,RB,Abyss Diamond Eyes,0.0,0.0,82.7,5.91,14,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},62.43,D-
12 - 1,89,Dalvin Cook,RB,The Hungry Dogs,155.47,11.1,40.2,2.68,15,{4656A2AD-A939-460B-96A2-ADA939760B8B},62.31,D-
15 - 4,116,Bengals D/ST,D/ST,Wut happened uh 🤷🏽‍♂️,0.0,0.0,91.0,5.35,17,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},61.77,D-
8 - 3,59,Christian Watson,WR,Inter Miami CF,0.0,0.0,101.3,10.13,10,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},61.68,D-
11 - 3,83,Deshaun Watson,QB,Bryson Stott Fan Club,0.0,0.0,86.8,14.47,6,{10F78273-9201-4EE8-B782-739201DEE809},61.02,D-
9 - 6,70,Cam Akers,RB,Inter Miami CF,196.26,14.02,46.7,6.67,7,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},60.09,D-
10 - 5,77,Pat Freiermuth,TE,Wut happened uh 🤷🏽‍♂️,148.8,9.92,76.8,6.4,12,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},59.64,F
12 - 7,95,Anthony Richardson,QB,Abyss Diamond Eyes,0.0,0.0,72.68,18.17,4,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},59.53,F
11 - 7,87,Tank Bigsby,RB,Riley  Read option,0.0,0.0,22.8,1.34,17,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},59.07,F
13 - 8,104,Eagles D/ST,D/ST,The Hungry Dogs,0.0,0.0,80.0,4.71,17,{4656A2AD-A939-460B-96A2-ADA939760B8B},58.69,F
15 - 8,120,Daniel Jones,QB,The Hungry Dogs,0.0,0.0,56.96,9.49,6,{4656A2AD-A939-460B-96A2-ADA939760B8B},58.0,F
16 - 3,123,Skyy Moore,WR,Inter Miami CF,0.0,0.0,53.7,3.84,14,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546},57.98,F
16 - 7,127,Treylon Burks,WR,Abyss Diamond Eyes,0.0,0.0,39.9,3.63,11,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A},55.81,F
9 - 8,72,J.K. Dobbins,RB,The Hungry Dogs,183.85,14.14,11.7,11.7,1,{4656A2AD-A939-460B-96A2-ADA939760B8B},55.8,F
8 - 2,58,Mike Williams,WR,Riley  Read option,0.0,0.0,50.2,16.73,3,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F},53.6,F
16 - 5,125,Graham Gano,K,Wut happened uh 🤷🏽‍♂️,140.24,8.25,44.0,5.5,8,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},48.26,F
2 - 4,12,Nick Chubb,RB,THE POOL,0.0,0.0,23.1,11.55,2,{E7893FEC-BC37-48CB-9509-34C663E71ADC},48.14,F
