Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
3 - 8,28,James Conner,RB,Wakanda Forever,178.77,13.75,147.1,11.32,13,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},76.04,C
13 - 3,123,Emmanuel Sanders,WR,Team Vellapanti,139.6,9.31,134.3,9.59,14,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},75.86,C
16 - 5,155,Boston Scott,RB,Pain Inflictors,109.09,7.79,84.6,5.29,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},75.61,C
1 - 3,3,Ezekiel Elliott,RB,Team Vellapanti,270.17,19.3,197.7,13.18,15,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},75.6,C
2 - 2,12,Kenyan Drake,RB,Muqaddar Ka Sikandar,219.17,15.65,181.2,12.08,15,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},75.6,C
7 - 5,65,Jarvis Landry,WR,Bhambhwani Pawan Dilip,171.69,11.45,151.96,10.13,15,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},75.49,C
12 - 4,114,Bills D/ST,D/ST,Multiple Scoregasm,140.27,8.77,101.0,6.31,16,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},75.4,C
17 - 6,166,Eagles D/ST,D/ST,Pain Inflictors,97.81,6.11,89.0,5.56,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},75.02,C
15 - 1,141,Christian Kirk,WR,Team TitBit,144.65,9.64,125.4,8.96,14,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},75.0,C
7 - 7,67,Evan Engram,TE,Multiple Scoregasm,135.12,9.65,109.5,6.84,16,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},74.79,C
7 - 8,68,Michael Gallup,WR,Wakanda Forever,168.53,11.24,144.3,9.02,16,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},74.77,C
