Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
6 - 1,51,Aaron Jones,RB,Wakanda Forever,168.76,12.05,216.1,12.71,17,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},80.87,B-
14 - 2,132,Zach Charbonnet,RB,The Chase is on,122.54,8.75,167.4,9.85,17,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},80.63,B-
11 - 5,105,Tony Pollard,RB,Team CTE,154.22,11.02,180.2,11.26,16,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},80.35,B-
4 - 1,31,Joe Mixon,RB,Wakanda Forever,197.9,14.14,223.0,15.93,14,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},80.0,B-
10 - 5,95,Najee Harris,RB,Team HebAchi,161.6,11.54,186.6,10.98,17,{49094F84-F849-4173-B052-21E1CDEDB4EF},79.97,C+
2 - 6,16,Kyren Williams,RB,Team CTE,216.19,15.44,255.1,15.94,16,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},79.4,C+
9 - 9,89,Jordan Addison,WR,The Chase is on,153.59,10.24,182.0,12.13,15,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},79.28,C+
7 - 2,62,Tee Higgins,WR,Pain Inflictors,169.55,12.11,186.1,15.51,12,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},78.83,C+
3 - 3,23,Mike Evans,WR,BB,197.11,13.14,204.9,14.64,14,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},78.78,C+
9 - 2,82,Kyler Murray,QB,Pain Inflictors,239.42,15.96,274.24,16.13,17,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},78.57,C+
5 - 10,50,D'Andre Swift,RB,Wakanda Forever,163.82,11.7,195.0,11.47,17,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},78.24,C+
14 - 6,136,Justin Herbert,QB,Team CTE,229.51,15.3,252.4,14.85,17,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},78.05,C+
1 - 2,2,CeeDee Lamb,WR,Pain Inflictors,260.64,17.38,215.9,14.39,15,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},77.87,C+
5 - 2,42,DJ Moore,WR,Pain Inflictors,185.19,12.35,189.1,11.12,17,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},77.7,C+
9 - 4,84,Jayden Reed,WR,Groot-o-Matic,149.53,9.97,171.0,10.06,17,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},77.56,C+
3 - 6,26,Alvin Kamara,RB,Team HebAchi,197.68,14.12,232.8,16.63,14,{49094F84-F849-4173-B052-21E1CDEDB4EF},77.47,C+
14 - 8,138,Justin Tucker,K,BB,142.23,8.37,138.0,8.12,17,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},77.07,C+
10 - 9,99,Xavier Worthy,WR,Pain Inflictors,148.31,9.89,159.2,9.36,17,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},76.7,C
14 - 5,135,Jake Elliott,K,Team HebAchi,144.24,8.48,137.0,8.06,17,{49094F84-F849-4173-B052-21E1CDEDB4EF},76.53,C
4 - 9,39,Mark Andrews,TE,Pain Inflictors,153.33,10.22,161.3,9.49,17,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},76.21,C
2 - 1,11,Davante Adams,WR,Wakanda Forever,189.65,12.64,200.3,14.31,14,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},76.19,C
2 - 2,12,Jonathan Taylor,RB,The Chase is on,236.88,16.92,238.7,17.05,14,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},76.14,C
1 - 10,10,Garrett Wilson,WR,Wakanda Forever,211.61,14.11,201.4,11.85,17,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},75.61,C
6 - 4,54,Zay Flowers,WR,Brown Munde,177.51,11.83,174.0,10.24,17,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},75.57,C
14 - 7,137,Pat Freiermuth,TE,Groot-o-Matic,109.93,7.33,135.8,7.99,17,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},75.34,C
5 - 5,45,Jalen Hurts,QB,Team CTE,287.9,19.19,283.62,18.91,15,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},75.16,C
9 - 7,87,Brock Purdy,QB,Brown Munde,237.47,15.83,242.36,16.16,15,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},74.66,C
3 - 7,27,Nico Collins,WR,Brown Munde,190.97,12.73,178.1,14.84,12,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},74.61,C
6 - 3,53,Calvin Ridley,WR,Vidhi's Spirited Team,183.11,12.21,168.2,9.89,17,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},74.45,C
5 - 8,48,Patrick Mahomes,QB,Vidhi's Spirited Team,290.0,19.33,252.02,15.75,16,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},74.34,C
8 - 8,78,Keenan Allen,WR,BB,160.08,12.31,149.9,9.99,15,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},74.28,C
6 - 2,52,DeVonta Smith,WR,The Chase is on,183.52,12.23,166.4,12.8,13,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},74.17,C
7 - 8,68,Rhamondre Stevenson,RB,Vidhi's Spirited Team,169.38,12.1,159.4,10.63,15,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},73.81,C
13 - 9,129,Aaron Rodgers,QB,The Chase is on,243.28,16.22,223.08,13.12,17,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},73.39,C
1 - 8,8,A.J. Brown,WR,Vidhi's Spirited Team,215.24,14.35,185.4,14.26,13,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},73.12,C
8 - 1,71,Brian Robinson Jr.,RB,Wakanda Forever,161.89,11.56,150.3,10.74,14,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},72.96,C-
12 - 8,118,Jordan Mason,RB,BB,77.14,5.93,109.5,9.12,12,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},72.9,C-
4 - 3,33,Travis Kelce,TE,Vidhi's Spirited Team,167.93,11.2,146.9,9.18,16,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},72.88,C-
3 - 4,24,Marvin Harrison Jr.,WR,Groot-o-Matic,187.01,12.47,167.0,9.82,17,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},72.88,C-
1 - 4,4,Breece Hall,RB,Groot-o-Matic,256.19,18.3,212.4,13.28,16,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},72.87,C-
11 - 10,110,Jordan Love,QB,Wakanda Forever,187.88,15.66,227.36,15.16,15,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},72.84,C-
4 - 5,35,Kenneth Walker III,RB,Team HebAchi,197.74,14.12,158.2,13.18,12,{49094F84-F849-4173-B052-21E1CDEDB4EF},72.83,C-
16 - 7,157,Antonio Gibson,RB,Groot-o-Matic,122.5,9.42,91.9,5.41,17,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},72.65,C-
4 - 4,34,DK Metcalf,WR,Brown Munde,190.57,12.7,161.2,10.75,15,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},72.31,C-
16 - 9,159,Younghoe Koo,K,Pain Inflictors,136.77,8.05,112.0,8.0,14,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},72.23,C-
16 - 6,156,Jake Moody,K,Team CTE,136.37,8.02,112.0,8.0,14,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},72.18,C-
1 - 5,5,Tyreek Hill,WR,Team CTE,246.38,16.43,179.2,10.54,17,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},72.16,C-
2 - 5,15,Puka Nacua,WR,Team HebAchi,214.12,14.27,167.1,15.19,11,{49094F84-F849-4173-B052-21E1CDEDB4EF},71.66,C-
10 - 8,98,Austin Ekeler,RB,BB,149.15,10.65,114.8,9.57,12,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},71.58,C-
7 - 10,70,George Pickens,WR,Wakanda Forever,174.12,11.61,134.9,9.64,14,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},71.54,C-
8 - 10,80,David Njoku,TE,Cooper Troopers,138.91,9.26,116.5,10.59,11,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},71.33,C-
15 - 3,143,Matthew Stafford,QB,BB,216.84,14.46,190.58,11.91,16,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},71.32,C-
16 - 8,158,Rome Odunze,WR,BB,145.57,9.7,117.9,6.94,17,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},71.17,C-
15 - 2,142,Jaleel McLaughlin,RB,Pain Inflictors,118.12,8.44,85.2,5.32,16,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},71.16,C-
3 - 10,30,Sam LaPorta,TE,Wakanda Forever,167.87,11.19,146.1,9.13,16,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},71.03,C-
15 - 5,145,Jaguars D/ST,D/ST,Team CTE,336.18,19.78,159.5,9.38,17,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},70.77,C-
8 - 2,72,Javonte Williams,RB,The Chase is on,161.26,11.52,131.9,7.76,17,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},70.75,C-
5 - 1,41,Cooper Kupp,WR,Cooper Troopers,179.18,11.95,143.0,11.92,12,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},70.31,C-
3 - 5,25,Rachaad White,RB,Team CTE,199.1,14.22,174.1,10.88,16,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},70.16,C-
11 - 8,108,Devin Singletary,RB,Vidhi's Spirited Team,151.07,10.79,86.1,5.74,15,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},69.61,D+
9 - 1,81,DeAndre Hopkins,WR,Cooper Troopers,145.21,10.37,119.0,7.44,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},69.47,D+
15 - 4,144,Bryce Young,QB,Groot-o-Matic,195.24,13.02,170.02,12.14,14,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},69.45,D+
7 - 5,65,Kyle Pitts,TE,Team CTE,137.49,9.17,108.2,6.36,17,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},69.17,D+
8 - 4,74,Jerome Ford,RB,Brown Munde,128.18,9.16,117.0,8.36,14,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},69.16,D+
10 - 2,92,Jaylen Warren,RB,The Chase is on,151.0,10.79,105.1,7.01,15,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},69.09,D+
8 - 5,75,Tank Dell,WR,Team HebAchi,176.95,11.8,114.5,8.18,14,{49094F84-F849-4173-B052-21E1CDEDB4EF},68.77,D+
13 - 1,121,Caleb Williams,QB,Cooper Troopers,221.83,14.79,189.54,11.15,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},68.42,D+
7 - 6,66,Chris Godwin,WR,Team HebAchi,173.54,11.57,114.8,16.4,7,{49094F84-F849-4173-B052-21E1CDEDB4EF},68.08,D+
16 - 4,154,Tyler Conklin,TE,Brown Munde,102.17,6.81,96.4,6.03,16,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},68.0,D+
12 - 1,111,Zack Moss,RB,Wakanda Forever,140.56,10.04,70.4,8.8,8,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},67.93,D+
15 - 7,147,Harrison Butker,K,Brown Munde,146.65,8.63,96.0,7.38,13,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},67.38,D+
8 - 7,77,Tyjae Spears,RB,Groot-o-Matic,150.86,10.78,98.6,8.22,12,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},67.27,D+
4 - 2,32,Deebo Samuel Sr.,WR,The Chase is on,190.63,13.62,128.6,8.57,15,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC},67.24,D+
2 - 8,18,Michael Pittman Jr.,WR,BB,181.42,12.09,131.3,8.21,16,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},67.15,D+
16 - 1,151,Evan McPherson,K,Wakanda Forever,138.69,8.16,91.0,7.58,12,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},66.92,D
13 - 5,125,Nick Chubb,RB,Team CTE,126.17,14.02,60.8,7.6,8,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},66.84,D
4 - 10,40,Jaylen Waddle,WR,Cooper Troopers,179.15,11.94,120.6,8.04,15,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},66.82,D
15 - 6,146,Taysom Hill,TE,Team HebAchi,109.99,7.33,92.34,11.54,8,{49094F84-F849-4173-B052-21E1CDEDB4EF},66.8,D
13 - 3,123,Dalton Schultz,TE,BB,106.45,7.1,91.7,5.39,17,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},66.42,D
8 - 3,73,Amari Cooper,WR,Vidhi's Spirited Team,173.17,11.54,100.7,7.19,14,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},66.21,D
9 - 10,90,Keon Coleman,WR,Wakanda Forever,140.76,9.38,97.5,7.5,13,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},66.12,D
7 - 3,63,C.J. Stroud,QB,BB,250.34,16.69,172.38,10.14,17,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},65.89,D
13 - 2,122,Tua Tagovailoa,QB,Pain Inflictors,219.85,14.66,168.58,15.33,11,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},65.85,D
10 - 6,96,Christian Watson,WR,Team CTE,161.67,10.78,91.3,6.09,15,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},65.8,D
11 - 4,104,Gus Edwards,RB,Groot-o-Matic,135.04,9.65,62.6,5.69,11,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},65.61,D
15 - 10,150,Trevor Lawrence,QB,Wakanda Forever,226.15,15.08,131.2,13.12,10,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC},64.74,D
9 - 8,88,Dallas Goedert,TE,Vidhi's Spirited Team,119.24,7.95,82.6,8.26,10,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},64.54,D
11 - 6,106,Ezekiel Elliott,RB,Team HebAchi,144.82,10.34,51.5,3.43,15,{49094F84-F849-4173-B052-21E1CDEDB4EF},64.46,D
13 - 8,128,Kirk Cousins,QB,Vidhi's Spirited Team,226.46,15.1,153.32,10.95,14,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},63.98,D
6 - 6,56,Stefon Diggs,WR,Team CTE,183.58,12.24,98.42,12.3,8,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},63.8,D
6 - 10,60,Anthony Richardson,QB,Cooper Troopers,247.58,16.51,157.86,14.35,11,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},63.67,D
13 - 7,127,Blake Corum,RB,Brown Munde,108.56,7.75,30.0,1.76,17,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},63.43,D
6 - 7,57,Dalton Kincaid,TE,Groot-o-Matic,134.65,8.98,78.8,6.06,13,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},63.2,D
14 - 10,140,Jaylen Wright,RB,Cooper Troopers,49.78,3.56,25.2,1.68,15,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},63.15,D
8 - 9,79,Jake Ferguson,TE,Pain Inflictors,133.11,8.87,74.9,5.35,14,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},63.0,D
10 - 4,94,Rashid Shaheed,WR,Brown Munde,131.89,8.79,73.3,10.47,7,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},62.88,D-
13 - 6,126,Ty Chandler,RB,Team HebAchi,126.41,9.03,24.4,1.44,17,{49094F84-F849-4173-B052-21E1CDEDB4EF},62.32,D-
2 - 9,19,Travis Etienne Jr.,RB,Pain Inflictors,202.64,14.47,110.7,7.38,15,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},61.99,D-
5 - 7,47,Raheem Mostert,RB,Brown Munde,158.0,11.29,61.4,4.72,13,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},61.62,D-
7 - 7,67,T.J. Hockenson,TE,Brown Munde,100.92,10.09,66.0,6.6,10,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9},61.22,D-
7 - 1,61,Diontae Johnson,WR,Cooper Troopers,172.99,11.53,72.6,6.05,12,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},60.66,D-
6 - 5,55,Evan Engram,TE,Team HebAchi,139.81,9.32,66.0,7.33,9,{49094F84-F849-4173-B052-21E1CDEDB4EF},60.64,D-
10 - 3,93,Christian Kirk,WR,Vidhi's Spirited Team,163.87,10.92,57.4,7.17,8,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},59.88,F
10 - 10,100,Jonathon Brooks,RB,Cooper Troopers,128.56,12.86,6.0,2.0,3,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},58.33,F
8 - 6,76,Dak Prescott,QB,Team CTE,253.46,16.9,102.52,12.82,8,{65AA71E4-A3D5-46CC-A222-C0C93E886D81},57.33,F
6 - 8,58,Rashee Rice,WR,BB,172.0,12.29,53.4,13.35,4,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3},57.29,F
6 - 9,59,Zamir White,RB,Pain Inflictors,165.39,11.81,26.3,3.29,8,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},57.25,F
2 - 7,17,Chris Olave,WR,Groot-o-Matic,202.9,13.53,60.7,7.59,8,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},55.66,F
4 - 7,37,Brandon Aiyuk,WR,Groot-o-Matic,185.26,12.35,49.9,7.13,7,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},55.33,F
3 - 2,22,Isiah Pacheco,RB,Pain Inflictors,210.42,15.03,50.9,7.27,7,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04},54.83,F
10 - 7,97,Hollywood Brown,WR,Groot-o-Matic,118.63,9.89,13.6,6.8,2,{CFED3745-01A7-4D35-B869-DD322FB8CCE1},53.72,F
15 - 8,148,Greg Zuerlein,K,Vidhi's Spirited Team,140.95,8.29,33.0,4.12,8,{8AA85666-1E0A-41B3-8FEF-E502B1D08914},52.15,F
1 - 1,1,Christian McCaffrey,RB,Cooper Troopers,302.55,23.27,40.3,10.08,4,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},50.9,F
