Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
4 - 9,45,Joe Mixon,RB,Gabe's Grand Team,218.62,15.62,240.5,17.18,14,{252B710A-A1BF-4BDD-93A8-A65DA1410626},83.67,B
3 - 8,32,Alvin Kamara,RB,Golden Receivers,231.09,16.51,265.3,18.95,14,{4656A2AD-A939-460B-96A2-ADA939760B8B},83.49,B
1 - 4,4,CeeDee Lamb,WR,Gabe's Grand Team,316.73,21.12,263.4,17.56,15,{252B710A-A1BF-4BDD-93A8-A65DA1410626},83.44,B
4 - 7,43,DJ Moore,WR,Numb Nutz - CHAMP,223.6,14.91,238.1,14.01,17,{44E96D81-20A7-4A88-AA77-7AF689BE12D7},83.29,B
12 - 3,135,Darnell Mooney,WR,Oh My Josh,174.04,11.6,193.2,12.07,16,{5134AA18-1271-4376-B91C-1EECCCFF2E92},83.03,B
13 - 2,146,Steelers D/ST,D/ST,Skibidi Rizzlers,125.2,7.36,135.0,7.94,17,{88877912-82AE-408B-9AD4-17D54F48BACA},82.98,B-
9 - 9,105,Jordan Addison,WR,Rizzly Bears,188.63,12.58,212.5,14.17,15,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},82.85,B-
3 - 10,34,Mike Evans,WR,Oh My Josh,235.36,15.69,240.4,17.17,14,{5134AA18-1271-4376-B91C-1EECCCFF2E92},82.82,B-
3 - 4,28,Davante Adams,WR,Gabe's Grand Team,234.0,15.6,241.3,17.24,14,{252B710A-A1BF-4BDD-93A8-A65DA1410626},82.62,B-
3 - 6,30,James Cook,RB,Numb Nutz - CHAMP,221.92,15.85,266.7,16.67,16,{44E96D81-20A7-4A88-AA77-7AF689BE12D7},82.57,B-
12 - 1,133,Zach Charbonnet,RB,Tortured Football Department,139.96,10.0,186.9,10.99,17,{8F726947-16B6-4023-8839-58DD00CD6659},82.3,B-
6 - 3,63,Tee Higgins,WR,Oh My Josh,202.03,14.43,222.1,18.51,12,{5134AA18-1271-4376-B91C-1EECCCFF2E92},82.11,B-
12 - 4,136,Khalil Shakir,WR,Rizzly Bears,153.68,10.25,182.5,12.17,15,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},81.81,B-
7 - 1,73,Zay Flowers,WR,lawrence's Loud Team,216.41,14.43,209.5,12.32,17,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB},81.73,B-
2 - 2,14,Garrett Wilson,WR,Your Mom,251.59,16.77,251.9,14.82,17,{F1F84656-65C6-418D-85EB-A941DF949C09},81.65,B-
5 - 11,59,David Montgomery,RB,Your Mom,177.34,12.67,221.72,15.84,14,{F1F84656-65C6-418D-85EB-A941DF949C09},81.33,B-
2 - 5,17,Kyren Williams,RB,Golden Receivers,232.87,16.63,272.1,17.01,16,{4656A2AD-A939-460B-96A2-ADA939760B8B},81.28,B-
5 - 2,50,Kyler Murray,QB,Skibidi Rizzlers,264.09,17.61,297.24,17.48,17,{88877912-82AE-408B-9AD4-17D54F48BACA},80.55,B-
13 - 8,152,Pat Freiermuth,TE,Golden Receivers,138.09,9.21,168.3,9.9,17,{4656A2AD-A939-460B-96A2-ADA939760B8B},80.45,B-
5 - 12,60,D'Andre Swift,RB,Tortured Football Department,180.74,12.91,214.5,12.62,17,{8F726947-16B6-4023-8839-58DD00CD6659},80.44,B-
5 - 7,55,Mark Andrews,TE,Breece Hall Sucks,188.32,12.55,188.8,11.11,17,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9},80.33,B-
8 - 6,90,Jayden Reed,WR,Breece Hall Sucks,180.45,12.03,197.0,11.59,17,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9},79.78,C+
8 - 2,86,Tony Pollard,RB,Your Mom,172.81,12.34,200.7,12.54,16,{F1F84656-65C6-418D-85EB-A941DF949C09},79.74,C+
7 - 11,83,Najee Harris,RB,Your Mom,174.97,12.5,204.6,12.04,17,{F1F84656-65C6-418D-85EB-A941DF949C09},79.56,C+
10 - 11,119,Justin Herbert,QB,Skibidi Rizzlers,252.01,16.8,285.4,16.79,17,{88877912-82AE-408B-9AD4-17D54F48BACA},79.52,C+
3 - 1,25,Travis Kelce,TE,lawrence's Loud Team,209.13,13.94,195.4,12.21,16,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB},79.51,C+
14 - 5,161,Bills D/ST,D/ST,Golden Receivers,79.74,4.69,121.0,7.12,17,{4656A2AD-A939-460B-96A2-ADA939760B8B},79.39,C+
8 - 3,87,J.K. Dobbins,RB,Oh My Josh,155.48,11.96,191.8,14.75,13,{5134AA18-1271-4376-B91C-1EECCCFF2E92},79.33,C+
9 - 10,106,Xavier Worthy,WR,Oh My Josh,176.21,11.75,187.2,11.01,17,{5134AA18-1271-4376-B91C-1EECCCFF2E92},78.93,C+
3 - 9,33,Nico Collins,WR,Rizzly Bears,229.68,15.31,210.6,17.55,12,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},78.18,C+
6 - 1,61,Calvin Ridley,WR,Tortured Football Department,219.39,14.63,199.2,11.72,17,{8F726947-16B6-4023-8839-58DD00CD6659},78.16,C+
13 - 10,154,DeMario Douglas,WR,Oh My Josh,164.84,10.99,147.7,8.69,17,{5134AA18-1271-4376-B91C-1EECCCFF2E92},77.92,C+
4 - 8,44,DeVonta Smith,WR,For Me to Poop on,225.23,15.02,199.4,15.34,13,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368},77.48,C+
12 - 6,138,Justin Tucker,K,Breece Hall Sucks,141.89,8.35,135.0,7.94,17,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9},77.2,C+
6 - 6,66,Keenan Allen,WR,Breece Hall Sucks,202.19,15.55,184.4,12.29,15,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9},77.09,C+
3 - 12,36,Sam LaPorta,TE,Tortured Football Department,209.78,13.99,174.6,10.91,16,{8F726947-16B6-4023-8839-58DD00CD6659},77.04,C+
5 - 10,58,Brock Purdy,QB,Oh My Josh,259.3,17.29,266.86,17.79,15,{5134AA18-1271-4376-B91C-1EECCCFF2E92},77.02,C+
2 - 1,13,Jalen Hurts,QB,Tortured Football Department,314.32,20.95,315.12,21.01,15,{8F726947-16B6-4023-8839-58DD00CD6659},76.9,C
1 - 11,11,Jonathan Taylor,RB,Your Mom,256.83,18.34,244.7,17.48,14,{F1F84656-65C6-418D-85EB-A941DF949C09},76.66,C
16 - 7,187,Xavier Legette,WR,Numb Nutz - CHAMP,131.86,8.79,125.1,7.82,16,{44E96D81-20A7-4A88-AA77-7AF689BE12D7},76.59,C
14 - 9,165,Hunter Henry,TE,Gabe's Grand Team,111.04,7.4,145.4,9.09,16,{252B710A-A1BF-4BDD-93A8-A65DA1410626},76.42,C
1 - 3,3,Tyreek Hill,WR,SIGMAS,298.89,19.93,218.2,12.84,17,{6056B364-2BEC-43D7-A948-C08055FA2C5F},76.4,C
8 - 9,93,David Njoku,TE,Gabe's Grand Team,170.71,11.38,148.5,13.5,11,{252B710A-A1BF-4BDD-93A8-A65DA1410626},76.35,C
1 - 9,9,A.J. Brown,WR,Rizzly Bears,259.78,17.32,216.9,16.68,13,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},76.2,C
1 - 7,7,Breece Hall,RB,Breece Hall Sucks,289.43,20.67,240.9,15.06,16,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9},76.19,C
15 - 1,169,Romeo Doubs,WR,lawrence's Loud Team,135.18,9.01,132.1,10.16,13,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB},76.08,C
10 - 8,116,Aaron Rodgers,QB,For Me to Poop on,265.24,17.68,256.58,15.09,17,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368},75.99,C
4 - 2,38,Patrick Mahomes,QB,Your Mom,307.68,20.51,283.02,17.69,16,{F1F84656-65C6-418D-85EB-A941DF949C09},75.98,C
9 - 6,102,Jake Elliott,K,Numb Nutz - CHAMP,143.43,8.44,133.0,7.82,17,{44E96D81-20A7-4A88-AA77-7AF689BE12D7},75.8,C
10 - 3,111,Caleb Williams,QB,Oh My Josh,252.19,16.81,254.54,14.97,17,{5134AA18-1271-4376-B91C-1EECCCFF2E92},75.74,C
11 - 5,125,Jerome Ford,RB,For Me to Poop on,142.8,10.2,134.0,9.57,14,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368},75.72,C
5 - 9,57,Rhamondre Stevenson,RB,Rizzly Bears,191.88,13.71,175.9,11.73,15,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},75.63,C
2 - 3,15,Puka Nacua,WR,Oh My Josh,257.99,17.2,206.6,18.78,11,{5134AA18-1271-4376-B91C-1EECCCFF2E92},75.34,C
16 - 10,190,Lions D/ST,D/ST,SIGMAS,106.71,6.28,100.0,5.88,17,{6056B364-2BEC-43D7-A948-C08055FA2C5F},75.32,C
2 - 6,18,Marvin Harrison Jr.,WR,Breece Hall Sucks,227.94,15.2,196.5,11.56,17,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9},74.98,C
15 - 5,173,Matthew Stafford,QB,For Me to Poop on,240.5,16.03,214.58,13.41,16,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368},74.97,C
3 - 2,26,DK Metcalf,WR,Skibidi Rizzlers,224.9,14.99,191.2,12.75,15,{88877912-82AE-408B-9AD4-17D54F48BACA},74.71,C
4 - 3,39,Kenneth Walker III,RB,Oh My Josh,212.4,15.17,181.2,15.1,12,{5134AA18-1271-4376-B91C-1EECCCFF2E92},74.57,C
16 - 9,189,Dontayvion Wicks,WR,Gabe's Grand Team,125.82,8.39,110.5,6.5,17,{252B710A-A1BF-4BDD-93A8-A65DA1410626},74.32,C
14 - 2,158,Michael Wilson,WR,Your Mom,141.98,9.47,124.5,7.78,16,{F1F84656-65C6-418D-85EB-A941DF949C09},74.31,C
6 - 12,72,George Pickens,WR,lawrence's Loud Team,208.97,13.93,164.4,11.74,14,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB},74.3,C
10 - 1,109,Ravens D/ST,D/ST,Tortured Football Department,129.63,7.63,106.0,6.24,17,{8F726947-16B6-4023-8839-58DD00CD6659},74.14,C
11 - 2,122,Adam Thielen,WR,Skibidi Rizzlers,171.4,11.43,139.5,13.95,10,{88877912-82AE-408B-9AD4-17D54F48BACA},74.1,C
15 - 2,170,Antonio Gibson,RB,Skibidi Rizzlers,141.85,10.91,103.4,6.08,17,{88877912-82AE-408B-9AD4-17D54F48BACA},73.85,C
7 - 4,76,Javonte Williams,RB,Gabe's Grand Team,185.2,13.23,157.9,9.29,17,{252B710A-A1BF-4BDD-93A8-A65DA1410626},73.67,C
6 - 10,70,Brian Robinson Jr.,RB,SIGMAS,178.79,12.77,159.8,11.41,14,{6056B364-2BEC-43D7-A948-C08055FA2C5F},73.63,C
8 - 11,95,Austin Ekeler,RB,Skibidi Rizzlers,173.46,12.39,132.3,11.03,12,{88877912-82AE-408B-9AD4-17D54F48BACA},73.53,C
9 - 8,104,Jaylen Warren,RB,Golden Receivers,177.64,12.69,124.1,8.27,15,{4656A2AD-A939-460B-96A2-ADA939760B8B},73.13,C
15 - 12,180,Cole Kmet,TE,Tortured Football Department,113.65,7.58,120.4,7.08,17,{8F726947-16B6-4023-8839-58DD00CD6659},73.12,C
3 - 5,29,Rachaad White,RB,For Me to Poop on,225.31,16.09,199.6,12.48,16,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368},73.11,C
7 - 6,78,Jordan Love,QB,Numb Nutz - CHAMP,206.72,17.23,233.86,15.59,15,{44E96D81-20A7-4A88-AA77-7AF689BE12D7},72.98,C-
7 - 10,82,Kyle Pitts,TE,Oh My Josh,167.16,11.14,131.2,7.72,17,{5134AA18-1271-4376-B91C-1EECCCFF2E92},72.88,C-
16 - 1,181,Bengals D/ST,D/ST,Tortured Football Department,115.76,6.81,93.0,5.47,17,{8F726947-16B6-4023-8839-58DD00CD6659},72.75,C-
12 - 12,144,Chiefs D/ST,D/ST,lawrence's Loud Team,102.3,6.02,98.0,5.76,17,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB},72.72,C-
3 - 3,27,Cooper Kupp,WR,SIGMAS,217.96,14.53,175.0,14.58,12,{6056B364-2BEC-43D7-A948-C08055FA2C5F},72.3,C-
12 - 2,134,Tyler Allgeier,RB,Your Mom,141.24,10.09,106.2,6.25,17,{F1F84656-65C6-418D-85EB-A941DF949C09},72.26,C-
16 - 6,186,Braelon Allen,RB,Breece Hall Sucks,75.42,5.39,85.2,5.01,17,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9},72.14,C-
9 - 2,98,DeAndre Hopkins,WR,Skibidi Rizzlers,177.87,12.7,147.0,9.19,16,{88877912-82AE-408B-9AD4-17D54F48BACA},72.0,C-
8 - 4,88,Rome Odunze,WR,Rizzly Bears,175.21,11.68,144.9,8.52,17,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},71.67,C-
13 - 1,145,Jaleel McLaughlin,RB,lawrence's Loud Team,137.78,9.84,97.2,6.08,16,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB},71.66,C-
16 - 2,182,Jake Moody,K,Your Mom,138.58,8.15,108.0,7.71,14,{F1F84656-65C6-418D-85EB-A941DF949C09},71.63,C-
4 - 1,37,Michael Pittman Jr.,WR,Tortured Football Department,230.91,15.39,165.8,10.36,16,{8F726947-16B6-4023-8839-58DD00CD6659},71.55,C-
14 - 11,167,Dalton Schultz,TE,Skibidi Rizzlers,133.13,8.88,118.2,6.95,17,{88877912-82AE-408B-9AD4-17D54F48BACA},71.54,C-
13 - 9,153,Tyler Conklin,TE,Rizzly Bears,128.46,8.56,121.9,7.62,16,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},71.33,C-
12 - 10,142,Joshua Palmer,WR,SIGMAS,168.28,11.22,107.4,7.16,15,{6056B364-2BEC-43D7-A948-C08055FA2C5F},71.26,C-
16 - 3,183,Miles Sanders,RB,Oh My Josh,86.51,6.18,77.3,7.03,11,{5134AA18-1271-4376-B91C-1EECCCFF2E92},71.16,C-
5 - 5,53,C.J. Stroud,QB,For Me to Poop on,276.58,18.44,220.38,12.96,17,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368},71.13,C-
11 - 7,127,Cowboys D/ST,D/ST,Breece Hall Sucks,131.5,7.74,92.0,5.41,17,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9},71.03,C-
16 - 4,184,Cairo Santos,K,Rizzly Bears,137.1,8.06,105.0,6.18,17,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},70.89,C-
11 - 1,121,Younghoe Koo,K,lawrence's Loud Team,137.08,8.06,111.0,7.93,14,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB},70.81,C-
8 - 7,91,Tyjae Spears,RB,Numb Nutz - CHAMP,175.41,12.53,113.6,9.47,12,{44E96D81-20A7-4A88-AA77-7AF689BE12D7},70.65,C-
7 - 2,74,Chris Godwin,WR,Skibidi Rizzlers,214.03,14.27,137.8,19.69,7,{88877912-82AE-408B-9AD4-17D54F48BACA},70.57,C-
6 - 9,69,Tank Dell,WR,Gabe's Grand Team,211.88,14.13,140.0,10.0,14,{252B710A-A1BF-4BDD-93A8-A65DA1410626},70.5,C-
11 - 9,129,Jets D/ST,D/ST,Rizzly Bears,130.8,7.69,89.0,5.24,17,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},70.23,C-
10 - 6,114,Tyler Lockett,WR,Breece Hall Sucks,170.33,12.17,121.0,7.12,17,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9},69.82,D+
9 - 7,103,Devin Singletary,RB,Breece Hall Sucks,168.32,12.02,96.6,6.44,15,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9},69.6,D+
10 - 12,120,Keon Coleman,WR,lawrence's Loud Team,169.97,11.33,111.5,8.58,13,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB},69.59,D+
4 - 5,41,Jaylen Waddle,WR,Golden Receivers,219.17,14.61,149.6,9.97,15,{4656A2AD-A939-460B-96A2-ADA939760B8B},69.51,D+
12 - 8,140,Chig Okonkwo,TE,For Me to Poop on,118.41,7.89,113.6,6.68,17,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368},69.41,D+
14 - 3,159,Dolphins D/ST,D/ST,Oh My Josh,116.75,6.87,86.0,5.06,17,{5134AA18-1271-4376-B91C-1EECCCFF2E92},69.39,D+
16 - 12,192,Kenneth Gainwell,RB,lawrence's Loud Team,77.15,5.51,62.6,3.68,17,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB},69.33,D+
16 - 11,191,Tyler Boyd,WR,Skibidi Rizzlers,131.96,8.8,78.3,4.89,16,{88877912-82AE-408B-9AD4-17D54F48BACA},69.31,D+
3 - 7,31,Deebo Samuel Sr.,WR,Breece Hall Sucks,221.23,15.8,153.6,10.24,15,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9},68.97,D+
15 - 3,171,Taysom Hill,TE,SIGMAS,125.77,8.38,102.34,12.79,8,{6056B364-2BEC-43D7-A948-C08055FA2C5F},68.91,D+
11 - 8,128,Tua Tagovailoa,QB,Golden Receivers,240.5,16.03,181.58,16.51,11,{4656A2AD-A939-460B-96A2-ADA939760B8B},68.69,D+
11 - 6,126,49ers D/ST,D/ST,Numb Nutz - CHAMP,127.76,7.52,84.0,4.94,17,{44E96D81-20A7-4A88-AA77-7AF689BE12D7},68.58,D+
11 - 12,132,Kirk Cousins,QB,Tortured Football Department,250.92,16.73,176.32,12.59,14,{8F726947-16B6-4023-8839-58DD00CD6659},68.08,D+
12 - 11,143,Harrison Butker,K,Skibidi Rizzlers,146.59,8.62,96.0,7.38,13,{88877912-82AE-408B-9AD4-17D54F48BACA},67.76,D+
9 - 1,97,Zack Moss,RB,lawrence's Loud Team,155.33,11.09,81.9,10.24,8,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB},67.64,D+
7 - 9,81,Jake Ferguson,TE,Rizzly Bears,165.68,11.05,104.4,7.46,14,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},67.52,D+
14 - 4,160,Rashid Shaheed,WR,Rizzly Bears,158.99,10.6,79.8,11.4,7,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},67.37,D+
15 - 7,175,Brandin Cooks,WR,Breece Hall Sucks,155.49,10.37,69.6,6.96,10,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9},66.88,D
6 - 11,71,Dallas Goedert,TE,Skibidi Rizzlers,152.14,10.14,103.6,10.36,10,{88877912-82AE-408B-9AD4-17D54F48BACA},66.86,D
10 - 10,118,Nick Chubb,RB,SIGMAS,134.04,14.89,63.3,7.91,8,{6056B364-2BEC-43D7-A948-C08055FA2C5F},66.81,D
13 - 12,156,Evan McPherson,K,Tortured Football Department,138.85,8.17,88.0,7.33,12,{8F726947-16B6-4023-8839-58DD00CD6659},66.57,D
10 - 4,112,Gus Edwards,RB,Rizzly Bears,143.02,10.22,64.1,5.83,11,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5},66.31,D
6 - 7,67,Dalton Kincaid,TE,Numb Nutz - CHAMP,172.22,11.48,100.8,7.75,13,{44E96D81-20A7-4A88-AA77-7AF689BE12D7},66.22,D
14 - 6,162,Trey Benson,RB,Breece Hall Sucks,123.65,8.83,47.0,3.62,13,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9},66.17,D
4 - 10,46,Amari Cooper,WR,SIGMAS,209.6,13.97,122.7,8.76,14,{6056B364-2BEC-43D7-A948-C08055FA2C5F},65.54,D
8 - 8,92,Christian Watson,WR,For Me to Poop on,188.61,12.57,105.3,7.02,15,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368},65.51,D
4 - 12,48,Stefon Diggs,WR,lawrence's Loud Team,226.85,15.12,121.92,15.24,8,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB},65.41,D
14 - 7,163,Curtis Samuel,WR,Numb Nutz - CHAMP,166.57,11.1,63.7,4.55,14,{44E96D81-20A7-4A88-AA77-7AF689BE12D7},65.16,D
15 - 6,174,Khalil Herbert,RB,Numb Nutz - CHAMP,104.74,7.48,31.5,2.25,14,{44E96D81-20A7-4A88-AA77-7AF689BE12D7},64.9,D
9 - 5,101,Ezekiel Elliott,RB,For Me to Poop on,160.42,11.46,57.5,3.83,15,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368},64.74,D
11 - 4,124,Browns D/ST,D/ST,Gabe's Grand Team,137.81,8.11,70.0,4.12,17,{252B710A-A1BF-4BDD-93A8-A65DA1410626},64.63,D
8 - 5,89,Raheem Mostert,RB,Golden Receivers,170.66,12.19,70.9,5.45,13,{4656A2AD-A939-460B-96A2-ADA939760B8B},64.6,D
15 - 11,179,Saints D/ST,D/ST,Your Mom,116.17,6.83,66.0,3.88,17,{F1F84656-65C6-418D-85EB-A941DF949C09},64.52,D
2 - 7,19,Travis Etienne Jr.,RB,Numb Nutz - CHAMP,225.37,16.1,130.2,8.68,15,{44E96D81-20A7-4A88-AA77-7AF689BE12D7},64.18,D
5 - 4,52,Anthony Richardson,QB,Gabe's Grand Team,275.89,18.39,163.36,14.85,11,{252B710A-A1BF-4BDD-93A8-A65DA1410626},64.14,D
11 - 10,130,T.J. Hockenson,TE,Oh My Josh,130.0,13.0,86.5,8.65,10,{5134AA18-1271-4376-B91C-1EECCCFF2E92},63.93,D
