League,Year,Week,Type,Player,Position,From Team,To Team,Owner ID,FAAB Bid,Source
RRR On Premise ,2021,3,TRADE,Justin Herbert,QB,Reagor Bombs,Dennis The Menace ,{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2021,3,TRADE,Zach Pascal,WR,Reagor Bombs,Dennis The Menace ,{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2021,3,ADD,Sam Darnold,QB,(FA),I've Got  A Thielen,{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2021,3,ADD,Peyton Barber,RB,(FA),I've Got  A Thielen,{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2021,3,ADD,Teddy Bridgewater,QB,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,3,ADD,Matt Prater,K,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,3,ADD,Raiders D/ST,D/ST,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,3,ADD,Quintez Cephus,WR,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,3,ADD,Jared Goff,QB,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,3,TRADE,Tee Higgins,WR,Dennis The Menace ,Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,3,TEAM->TEAM,Justin Fields,QB,Titan Up,Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,3,ADD,K.J. Osborn,WR,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,3,ADD,Cordarrelle Patterson,RB,(FA),Titan Up,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,3,ADD,Jack Doyle,TE,(FA),Titan Up,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,3,ADD,Titans D/ST,D/ST,(FA),Titan Up,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,3,ADD,Sammy Watkins,WR,(FA),Kenny The Tick Salcido,{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2021,3,ADD,Panthers D/ST,D/ST,(FA),Team Behel,{59EB215C-D5A2-4E2A-B66E-E96ABD1A9B82},0,snapshot
RRR On Premise ,2021,3,DROP,Le'Veon Bell,RB,Dennis The Menace ,(FA),{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2021,3,DROP,Vikings D/ST,D/ST,Titan Up,(FA),{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,3,DROP,Gerald Everett,TE,Titan Up,(FA),{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,3,DROP,Mac Jones,QB,I've Got  A Thielen,(FA),{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2021,3,DROP,Tony Jones Jr.,RB,I've Got  A Thielen,(FA),{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2021,3,DROP,Amon-Ra St. Brown,WR,Kenny The Tick Salcido,(FA),{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2021,3,DROP,Trey Lance,QB,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,3,DROP,Tyler Bass,K,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,3,DROP,Jameis Winston,QB,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,3,DROP,Bengals D/ST,D/ST,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,3,DROP,Seahawks D/ST,D/ST,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,3,DROP,Chris Conley,WR,Team Behel,(FA),{59EB215C-D5A2-4E2A-B66E-E96ABD1A9B82},0,snapshot
RRR On Premise ,2021,4,ADD,Chuba Hubbard,RB,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,ADD,Hunter Renfrow,WR,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,ADD,Taylor Heinicke,QB,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,ADD,Tyler Conklin,TE,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,ADD,Cowboys D/ST,D/ST,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,ADD,Evan McPherson,K,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,ADD,Zach Ertz,TE,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,ADD,Christian Kirk,WR,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,ADD,Josh Gordon,WR,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,ADD,Bengals D/ST,D/ST,(FA),Dennis The Menace ,{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2021,4,ADD,Dalton Schultz,TE,(FA),Titan Up,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,4,DROP,Tua Tagovailoa,QB,Dennis The Menace ,(FA),{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2021,4,DROP,Dallas Goedert,TE,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,DROP,Kenneth Gainwell,RB,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,DROP,Teddy Bridgewater,QB,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,DROP,Matt Prater,K,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,DROP,Raiders D/ST,D/ST,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,DROP,Quintez Cephus,WR,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,DROP,Jared Goff,QB,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,DROP,Justin Fields,QB,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,DROP,K.J. Osborn,WR,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,4,DROP,Jack Doyle,TE,Titan Up,(FA),{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,5,ADD,Tyler Bass,K,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,5,ADD,Kenneth Gainwell,RB,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,5,ADD,Khalil Herbert,RB,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,5,ADD,Packers D/ST,D/ST,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,5,ADD,Samaje Perine,RB,(FA), Johnny  Dramas ,{80A1B4AF-9D17-4408-BDA1-9667BD326651},0,snapshot
RRR On Premise ,2021,5,ADD,Cameron Brate,TE,(FA),Kenny The Tick Salcido,{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2021,5,ADD,Alex Collins,RB,(FA),Dennis The Menace ,{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2021,5,TEAM->TEAM,Chuba Hubbard,RB,Reagor Bombs,Dennis The Menace ,{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2021,5,ADD,Dawson Knox,TE,(FA),Oversized Pumpkins,{83937314-A1CA-41FD-A242-C9B5B534B295},0,snapshot
RRR On Premise ,2021,5,ADD,Brandon Bolden,RB,(FA),Oversized Pumpkins,{83937314-A1CA-41FD-A242-C9B5B534B295},0,snapshot
RRR On Premise ,2021,5,DROP,Taylor Heinicke,QB,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,5,DROP,Evan McPherson,K,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,5,DROP,Christian Kirk,WR,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,5,DROP,Panthers D/ST,D/ST,Team Behel,(FA),{59EB215C-D5A2-4E2A-B66E-E96ABD1A9B82},0,snapshot
RRR On Premise ,2021,5,DROP,Rashaad Penny,RB,Dennis The Menace ,(FA),{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2021,5,DROP,Bengals D/ST,D/ST,Dennis The Menace ,(FA),{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2021,5,DROP,Rhamondre Stevenson,RB, Johnny  Dramas ,(FA),{80A1B4AF-9D17-4408-BDA1-9667BD326651},0,snapshot
RRR On Premise ,2021,5,DROP,Ben Roethlisberger,QB,Oversized Pumpkins,(FA),{83937314-A1CA-41FD-A242-C9B5B534B295},0,snapshot
RRR On Premise ,2021,5,DROP,James White,RB,Oversized Pumpkins,(FA),{83937314-A1CA-41FD-A242-C9B5B534B295},0,snapshot
RRR On Premise ,2021,6,ADD,Rhamondre Stevenson,RB,(FA), Johnny  Dramas ,{80A1B4AF-9D17-4408-BDA1-9667BD326651},0,snapshot
RRR On Premise ,2021,6,ADD,Vikings D/ST,D/ST,(FA),Kenny The Tick Salcido,{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2021,6,ADD,Kadarius Toney,WR,(FA),Oversized Pumpkins,{83937314-A1CA-41FD-A242-C9B5B534B295},0,snapshot
RRR On Premise ,2021,6,ADD,Devonta Freeman,RB,(FA),Oversized Pumpkins,{83937314-A1CA-41FD-A242-C9B5B534B295},0,snapshot
RRR On Premise ,2021,6,TEAM->TEAM,Colts D/ST,D/ST,Reagor Bombs,Titan Up,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,6,ADD,Christian Kirk,WR,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,6,ADD,Nick Folk,K,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,6,ADD,Chris Boswell,K,(FA),Dennis The Menace ,{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2021,6,ADD,Bengals D/ST,D/ST,(FA),Dennis The Menace ,{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2021,6,ADD,Taylor Heinicke,QB,(FA),Team Flaherty,{A319B00D-609E-486D-99B0-0D609EE86D5F},0,snapshot
RRR On Premise ,2021,6,DROP,Tyler Conklin,TE,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,6,DROP,JuJu Smith-Schuster,WR, Johnny  Dramas ,(FA),{80A1B4AF-9D17-4408-BDA1-9667BD326651},0,snapshot
RRR On Premise ,2021,6,DROP,Robert Tonyan,TE,Kenny The Tick Salcido,(FA),{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2021,6,DROP,Anthony Miller,WR,Team Flaherty,(FA),{A319B00D-609E-486D-99B0-0D609EE86D5F},0,snapshot
RRR On Premise ,2021,6,DROP,Commanders D/ST,D/ST,Dennis The Menace ,(FA),{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2021,6,DROP,Brandon Aiyuk,WR,Oversized Pumpkins,(FA),{83937314-A1CA-41FD-A242-C9B5B534B295},0,snapshot
RRR On Premise ,2021,6,DROP,Raheem Mostert,RB,Oversized Pumpkins,(FA),{83937314-A1CA-41FD-A242-C9B5B534B295},0,snapshot
RRR On Premise ,2021,6,DROP,Titans D/ST,D/ST,Titan Up,(FA),{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,7,ADD,Dallas Goedert,TE,(FA),Kenny The Tick Salcido,{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2021,7,ADD,Jameis Winston,QB,(FA),Team Behel,{59EB215C-D5A2-4E2A-B66E-E96ABD1A9B82},0,snapshot
RRR On Premise ,2021,7,ADD,Carson Wentz,QB,(FA),Oversized Pumpkins,{83937314-A1CA-41FD-A242-C9B5B534B295},0,snapshot
RRR On Premise ,2021,7,ADD,Mo Alie-Cox,TE,(FA),Oversized Pumpkins,{83937314-A1CA-41FD-A242-C9B5B534B295},0,snapshot
RRR On Premise ,2021,7,ADD,Randy Bullock,K,(FA),Oversized Pumpkins,{83937314-A1CA-41FD-A242-C9B5B534B295},0,snapshot
RRR On Premise ,2021,7,ADD,Panthers D/ST,D/ST,(FA), Johnny  Dramas ,{80A1B4AF-9D17-4408-BDA1-9667BD326651},0,snapshot
RRR On Premise ,2021,7,ADD,Brian Johnson,K,(FA), Johnny  Dramas ,{80A1B4AF-9D17-4408-BDA1-9667BD326651},0,snapshot
RRR On Premise ,2021,7,ADD,Tua Tagovailoa,QB,(FA),Titan Up,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,7,ADD,Ricky Seals-Jones,TE,(FA),Titan Up,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,7,ADD,Raiders D/ST,D/ST,(FA),Titan Up,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,7,ADD,Deshaun Watson,QB,(FA),Dennis The Menace ,{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2021,7,ADD,Teddy Bridgewater,QB,(FA),Dennis The Menace ,{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2021,7,ADD,Amon-Ra St. Brown,WR,(FA),Gato’s Mom Breezy,{7F18EDA9-DAE0-410A-9EC4-FE2F20716D07},0,snapshot
RRR On Premise ,2021,7,ADD,Matt Prater,K,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,7,ADD,D'Ernest Johnson,RB,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,7,ADD,Royce Freeman,RB,(FA),Team Flaherty,{A319B00D-609E-486D-99B0-0D609EE86D5F},0,snapshot
RRR On Premise ,2021,7,TEAM->TEAM,Kenneth Gainwell,RB,Reagor Bombs,Team Flaherty,{A319B00D-609E-486D-99B0-0D609EE86D5F},0,snapshot
RRR On Premise ,2021,7,DROP,Browns D/ST,D/ST, Johnny  Dramas ,(FA),{80A1B4AF-9D17-4408-BDA1-9667BD326651},0,snapshot
RRR On Premise ,2021,7,DROP,Tristan Vizcaino,K, Johnny  Dramas ,(FA),{80A1B4AF-9D17-4408-BDA1-9667BD326651},0,snapshot
RRR On Premise ,2021,7,DROP,Cameron Brate,TE,Kenny The Tick Salcido,(FA),{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2021,7,DROP,Dawson Knox,TE,Oversized Pumpkins,(FA),{83937314-A1CA-41FD-A242-C9B5B534B295},0,snapshot
RRR On Premise ,2021,7,DROP,Brandon Bolden,RB,Oversized Pumpkins,(FA),{83937314-A1CA-41FD-A242-C9B5B534B295},0,snapshot
RRR On Premise ,2021,7,DROP,Kadarius Toney,WR,Oversized Pumpkins,(FA),{83937314-A1CA-41FD-A242-C9B5B534B295},0,snapshot
RRR On Premise ,2021,7,DROP,Baker Mayfield,QB,Titan Up,(FA),{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,7,DROP,Austin Hooper,TE,Titan Up,(FA),{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,7,DROP,Colts D/ST,D/ST,Titan Up,(FA),{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,7,DROP,Josh Gordon,WR,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,7,DROP,Nick Folk,K,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,7,DROP,Zach Pascal,WR,Dennis The Menace ,(FA),{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2021,7,DROP,Chris Boswell,K,Dennis The Menace ,(FA),{72E06046-9EEC-4999-A060-469EEC399959},0,snapshot
RRR On Premise ,2021,7,DROP,Tyrell Williams,WR,Oklahoma Go Sports!,(FA),{AAD245A4-298A-4362-A70B-5F838E0D6F64},0,snapshot
RRR On Premise ,2021,7,DROP,Parris Campbell,WR,Team Flaherty,(FA),{A319B00D-609E-486D-99B0-0D609EE86D5F},0,snapshot
RRR On Premise ,2021,8,ADD,Bears D/ST,D/ST,(FA),Titan Up,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,8,ADD,Nick Folk,K,(FA),Titan Up,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,8,TEAM->TEAM,Teddy Bridgewater,QB,Dennis The Menace ,Titan Up,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,8,ADD,Robert Tonyan,TE,(FA),I've Got  A Thielen,{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2021,8,ADD,Kadarius Toney,WR,(FA),I've Got  A Thielen,{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2021,8,ADD,Mac Jones,QB,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,8,ADD,Rashaad Penny,RB,(FA),Gato’s Mom Breezy,{7F18EDA9-DAE0-410A-9EC4-FE2F20716D07},0,snapshot
RRR On Premise ,2021,8,ADD,Tyler Conklin,TE,(FA),Gato’s Mom Breezy,{7F18EDA9-DAE0-410A-9EC4-FE2F20716D07},0,snapshot
RRR On Premise ,2021,8,ADD,Greg Joseph,K,(FA),Gato’s Mom Breezy,{7F18EDA9-DAE0-410A-9EC4-FE2F20716D07},0,snapshot
RRR On Premise ,2021,8,TEAM->TEAM,Mark Ingram II,RB,I've Got  A Thielen,Gato’s Mom Breezy,{7F18EDA9-DAE0-410A-9EC4-FE2F20716D07},0,snapshot
RRR On Premise ,2021,8,ADD,Ty Johnson,RB,(FA),Gato’s Mom Breezy,{7F18EDA9-DAE0-410A-9EC4-FE2F20716D07},0,snapshot
RRR On Premise ,2021,8,ADD,C.J. Uzomah,TE,(FA), Johnny  Dramas ,{80A1B4AF-9D17-4408-BDA1-9667BD326651},0,snapshot
RRR On Premise ,2021,8,ADD,Marquez Valdes-Scantling,WR,(FA), Johnny  Dramas ,{80A1B4AF-9D17-4408-BDA1-9667BD326651},0,snapshot
RRR On Premise ,2021,8,ADD,Dante Pettis,WR,(FA), Johnny  Dramas ,{80A1B4AF-9D17-4408-BDA1-9667BD326651},0,snapshot
RRR On Premise ,2021,8,ADD,T.Y. Hilton,WR,(FA), Johnny  Dramas ,{80A1B4AF-9D17-4408-BDA1-9667BD326651},0,snapshot
RRR On Premise ,2021,8,ADD,Brandon Bolden,RB,(FA), Johnny  Dramas ,{80A1B4AF-9D17-4408-BDA1-9667BD326651},0,snapshot
RRR On Premise ,2021,8,TEAM->TEAM,Cole Beasley,WR, Johnny  Dramas ,Kenny The Tick Salcido,{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2021,8,DROP,Sammy Watkins,WR,Kenny The Tick Salcido,(FA),{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
RRR On Premise ,2021,8,DROP,Randall Cobb,WR, Johnny  Dramas ,(FA),{80A1B4AF-9D17-4408-BDA1-9667BD326651},0,snapshot
RRR On Premise ,2021,8,DROP,Gabriel Davis,WR, Johnny  Dramas ,(FA),{80A1B4AF-9D17-4408-BDA1-9667BD326651},0,snapshot
RRR On Premise ,2021,8,DROP,Rhamondre Stevenson,RB, Johnny  Dramas ,(FA),{80A1B4AF-9D17-4408-BDA1-9667BD326651},0,snapshot
RRR On Premise ,2021,8,DROP,Daniel Carlson,K,Titan Up,(FA),{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,8,DROP,Ricky Seals-Jones,TE,Titan Up,(FA),{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,8,DROP,Gus Edwards,RB,Gato’s Mom Breezy,(FA),{7F18EDA9-DAE0-410A-9EC4-FE2F20716D07},0,snapshot
RRR On Premise ,2021,8,DROP,Malcolm Brown,RB,Gato’s Mom Breezy,(FA),{7F18EDA9-DAE0-410A-9EC4-FE2F20716D07},0,snapshot
RRR On Premise ,2021,8,DROP,Tevin Coleman,RB,Gato’s Mom Breezy,(FA),{7F18EDA9-DAE0-410A-9EC4-FE2F20716D07},0,snapshot
RRR On Premise ,2021,8,DROP,Nico Collins,WR,Gato’s Mom Breezy,(FA),{7F18EDA9-DAE0-410A-9EC4-FE2F20716D07},0,snapshot
RRR On Premise ,2021,8,DROP,Amon-Ra St. Brown,WR,Gato’s Mom Breezy,(FA),{7F18EDA9-DAE0-410A-9EC4-FE2F20716D07},0,snapshot
RRR On Premise ,2021,8,DROP,Peyton Barber,RB,I've Got  A Thielen,(FA),{ACF2845F-A3D7-477C-962B-9C3D9AB963C5},0,snapshot
RRR On Premise ,2021,8,DROP,Matt Prater,K,Reagor Bombs,(FA),{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,9,ADD,Jeremy McNichols,RB,(FA),Titan Up,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,9,ADD,Colts D/ST,D/ST,(FA),Titan Up,{2B6C7E1E-0755-48FB-89CE-4CFFA3D5DC1A},0,snapshot
RRR On Premise ,2021,9,ADD,Chris Boswell,K,(FA),Team Flaherty,{A319B00D-609E-486D-99B0-0D609EE86D5F},0,snapshot
RRR On Premise ,2021,9,ADD,Boston Scott,RB,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,9,ADD,Jordan Love,QB,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,9,ADD,Tyrod Taylor,QB,(FA),Reagor Bombs,{17471759-D3C1-4206-8612-A156BCC23AA1},0,snapshot
RRR On Premise ,2021,9,ADD,Evan McPherson,K,(FA),Kenny The Tick Salcido,{45D714CF-B0D8-49FA-9714-CFB0D859FAB7},0,snapshot
