Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
10 - 1,109,Ravens D/ST,D/ST,Tortured Football Department,129.63,7.63,53.0,4.08,13,59.44,F-,{8F726947-16B6-4023-8839-58DD00CD6659}
16 - 1,181,Bengals D/ST,D/ST,Tortured Football Department,115.76,6.81,44.0,3.38,13,58.98,F-,{8F726947-16B6-4023-8839-58DD00CD6659}
2 - 4,16,Chris Olave,WR,Rizzly Bears,245.77,16.38,76.7,9.59,8,57.89,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
15 - 7,175,Brandin Cooks,WR,Breece Hall Sucks,155.49,10.37,42.2,7.03,6,55.83,F-,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9}
3 - 11,35,Brandon Aiyuk,WR,Your Mom,222.47,14.83,62.4,8.91,7,55.49,F-,{F1F84656-65C6-418D-85EB-A941DF949C09}
1 - 1,1,Christian McCaffrey,RB,lawrence's Loud Team,335.49,25.81,47.8,11.95,4,55.31,F-,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB}
13 - 4,148,Gabe Davis,WR,Gabe's Grand Team,170.83,11.39,53.9,5.39,10,54.76,F-,{252B710A-A1BF-4BDD-93A8-A65DA1410626}
8 - 5,89,Raheem Mostert,RB,Golden Receivers,170.66,12.19,55.3,6.14,9,54.21,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
14 - 12,168,Adonai Mitchell,WR,lawrence's Loud Team,130.4,8.69,47.96,3.69,13,53.97,F-,{D0CA38D4-82C5-48C1-8974-77C7B710B5EB}
14 - 7,163,Curtis Samuel,WR,Numb Nutz,166.57,11.1,50.4,4.2,12,53.5,F-,{44E96D81-20A7-4A88-AA77-7AF689BE12D7}
14 - 6,162,Trey Benson,RB,Breece Hall Sucks,123.65,8.83,44.8,3.73,12,53.12,F-,{A1A69B8D-9552-46EC-8145-7D9DC7026AC9}
2 - 8,20,Isiah Pacheco,RB,For Me to Poop on,232.55,16.61,45.9,11.48,4,52.54,F-,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368}
8 - 7,91,Tyjae Spears,RB,Numb Nutz,175.41,12.53,51.5,5.72,9,52.42,F-,{44E96D81-20A7-4A88-AA77-7AF689BE12D7}
15 - 10,178,Greg Zuerlein,K,Oh My Josh,140.96,8.29,35.0,4.38,8,51.03,F-,{5134AA18-1271-4376-B91C-1EECCCFF2E92}
9 - 5,101,Ezekiel Elliott,RB,For Me to Poop on,160.42,11.46,46.1,3.84,12,50.43,F-,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368}
10 - 4,112,Gus Edwards,RB,Rizzly Bears,143.02,10.22,41.7,4.63,9,50.29,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
16 - 8,188,Jaguars D/ST,D/ST,For Me to Poop on,114.73,6.75,29.0,2.23,13,50.17,F-,{80A5169E-FE6E-46F3-A516-9EFE6EE6F368}
11 - 11,131,Mike Williams,WR,Your Mom,163.13,11.65,45.4,3.24,14,50.07,F-,{F1F84656-65C6-418D-85EB-A941DF949C09}
13 - 11,155,Ja'Lynn Polk,WR,Your Mom,142.65,9.51,32.7,2.73,12,45.63,F-,{F1F84656-65C6-418D-85EB-A941DF949C09}
12 - 5,137,Blake Corum,RB,Golden Receivers,117.04,8.36,29.3,2.09,14,45.43,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
12 - 9,141,Ty Chandler,RB,Gabe's Grand Team,137.1,9.79,27.3,2.1,13,43.41,F-,{252B710A-A1BF-4BDD-93A8-A65DA1410626}
7 - 12,84,Zamir White,RB,Tortured Football Department,182.53,13.04,29.3,3.66,8,41.56,F-,{8F726947-16B6-4023-8839-58DD00CD6659}
15 - 6,174,Khalil Herbert,RB,Numb Nutz,104.74,7.48,13.5,1.35,10,35.87,F-,{44E96D81-20A7-4A88-AA77-7AF689BE12D7}
9 - 11,107,Jonathon Brooks,RB,Your Mom,139.98,14.0,7.5,2.5,3,30.08,F-,{F1F84656-65C6-418D-85EB-A941DF949C09}
15 - 9,177,Hendon Hooker,QB,Rizzly Bears,30.2,7.55,2.68,0.89,3,25.26,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
10 - 5,113,Hollywood Brown,WR,Golden Receivers,140.29,11.69,0.0,0.0,0,10.0,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
