Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
3 - 12,40,Mark Andrews,TE,Wu-Tangs Killabeez,194.06,12.13,154.0,10.27,15,71.54,C-,{8BED9748-9839-4F55-AD97-4898394F5553}
13 - 6,174,Tyler Bass,K,Dirty Tone and  The Boys,131.58,7.74,139.0,8.69,16,71.07,C-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
10 - 12,138,George Pickens,WR,Saving Private Ryan,118.95,7.43,140.5,8.26,17,71.07,C-,{A8781626-DB52-4D55-B816-26DB528D55B6}
13 - 4,172,Nick Folk,K,Need a New Name,141.25,8.31,141.0,8.29,17,71.02,C-,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
1 - 1,1,Jonathan Taylor,RB,Maid of Honor,295.45,19.7,132.4,12.04,11,70.87,C-,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
12 - 1,155,Brandon McManus,K,The  Dream crusher,139.43,8.2,127.0,7.47,17,70.72,C-,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
7 - 6,90,Cordarrelle Patterson,RB,Dirty Tone and  The Boys,145.58,10.4,144.2,11.09,13,70.69,C-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
11 - 8,148,Matt Gay,K,Peter Pan + the Lost Boys ,147.81,8.69,131.0,7.71,17,70.41,C-,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
12 - 12,166,David Njoku,TE,Saving Private Ryan,107.84,6.74,113.0,8.07,14,70.41,C-,{A8781626-DB52-4D55-B816-26DB528D55B6}
6 - 12,82,AJ Dillon,RB,Saving Private Ryan,152.64,10.18,153.6,9.04,17,70.34,C-,{A8781626-DB52-4D55-B816-26DB528D55B6}
5 - 4,60,JuJu Smith-Schuster,WR,Need a New Name,159.78,9.99,146.3,9.14,16,70.3,C-,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
12 - 8,162,Isiah Pacheco,RB,Breece’s  Pieces,59.15,3.94,128.5,7.56,17,70.26,C-,{AB606613-7901-4CE2-A066-1379013CE29D}
15 - 11,207,Greg Joseph,K,Free  Brady,134.77,7.93,126.0,7.41,17,70.03,C-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
6 - 1,71,Allen Lazard,WR,The  Dream crusher,144.67,10.33,144.8,9.65,15,69.88,D+,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
11 - 2,142,Evan McPherson,K,Crazy Kat,148.47,8.73,126.0,7.88,16,69.77,D+,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
10 - 13,139,Carson Wentz,QB,Crazy Kat,253.68,15.85,112.8,14.1,8,69.76,D+,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
3 - 4,32,David Montgomery,RB,Need a New Name,196.94,13.13,160.7,10.04,16,69.76,D+,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
9 - 4,116,Tyler Boyd,WR,Need a New Name,134.93,8.43,138.12,8.63,16,69.75,D+,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
5 - 6,62,Adam Thielen,WR,Dirty Tone and  The Boys,155.44,10.36,145.0,8.53,17,69.63,D+,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
10 - 11,137,Ravens D/ST,D/ST,Need a New Name,119.59,7.03,129.0,7.59,17,69.59,D+,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
12 - 6,160,Tyler Higbee,TE,Team Rodriguez,104.09,6.94,116.0,6.82,17,69.37,D+,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
2 - 13,27,Keenan Allen,WR,Crazy Kat,190.98,12.73,131.0,13.1,10,69.33,D+,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
4 - 3,45,Diontae Johnson,WR,Wu-Tangs Killabeez,174.68,10.92,137.7,8.1,17,69.25,D+,{8BED9748-9839-4F55-AD97-4898394F5553}
7 - 9,93,Antonio Gibson,RB,Team Rodriguez,167.21,11.15,142.9,9.53,15,69.15,D+,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
2 - 2,16,Deebo Samuel,WR,Lucky #13s,226.82,14.18,140.4,10.8,13,68.9,D+,{1AE08E91-6882-4C36-A08E-9168821C36D0}
4 - 6,48,Marquise Brown,WR,Team Rodriguez,174.1,10.88,122.5,10.21,12,68.9,D+,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
15 - 6,202,Khalil Herbert,RB,Dirty Tone and  The Boys,98.55,6.57,113.3,8.72,13,68.86,D+,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
7 - 13,97,Drake London,WR,Lucky #13s,155.95,10.4,142.6,8.39,17,68.7,D+,{1AE08E91-6882-4C36-A08E-9168821C36D0}
3 - 8,36,Mike Williams,WR,Peter Pan + the Lost Boys ,179.86,11.99,145.0,11.15,13,68.5,D+,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
4 - 4,46,Courtland Sutton,WR,Free  Brady,177.66,11.1,127.4,8.49,15,67.9,D+,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
4 - 11,53,Cole Kmet,TE,Need a New Name,115.94,7.25,122.3,7.19,17,67.75,D+,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
13 - 9,177,Ryan Succop,K,Team Rodriguez,130.21,7.66,126.0,7.41,17,67.73,D+,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
8 - 14,112,Dawson Knox,TE,Maid of Honor,121.61,8.11,111.7,7.45,15,66.9,D,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
12 - 5,159,Rachaad White,RB,The Truth Hurts,83.82,5.59,114.1,6.71,17,66.83,D,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
4 - 1,43,Brandin Cooks,WR,The  Dream crusher,172.75,10.8,117.1,9.01,13,66.73,D,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
7 - 4,88,Dallas Goedert,TE,Need a New Name,121.48,8.1,113.7,9.47,12,66.55,D,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
13 - 7,175,Jake Elliott,K,Breece’s  Pieces,132.51,7.79,119.0,7.44,16,66.53,D,{AB606613-7901-4CE2-A066-1379013CE29D}
14 - 3,185,Nico Collins,WR,Wu-Tangs Killabeez,125.76,7.86,78.6,7.86,10,66.52,D,{8BED9748-9839-4F55-AD97-4898394F5553}
15 - 4,200,Mecole Hardman,WR,Need a New Name,117.36,7.33,81.3,10.16,8,66.3,D,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
2 - 11,25,Cam Akers,RB,Need a New Name,134.83,8.99,134.8,8.99,15,66.17,D,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
12 - 9,163,Colts D/ST,D/ST,Dirty Tone and  The Boys,108.7,6.39,106.0,6.24,17,66.08,D,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
16 - 8,218,Jameis Winston,QB,Breece’s  Pieces,245.79,16.39,43.92,10.98,4,65.75,D,{AB606613-7901-4CE2-A066-1379013CE29D}
9 - 2,114,Jahan Dotson,WR,Crazy Kat,130.72,8.17,113.1,8.7,13,65.71,D,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
13 - 1,169,Brian Robinson Jr.,RB,Maid of Honor,96.59,8.78,108.2,9.02,12,65.61,D,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
3 - 7,35,Breece Hall,RB,Breece’s  Pieces,193.1,12.87,105.6,15.09,7,65.42,D,{AB606613-7901-4CE2-A066-1379013CE29D}
6 - 10,80,Pat Freiermuth,TE,the   jadey bunch,112.38,7.02,116.7,7.29,16,65.26,D,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
6 - 2,72,Dalton Schultz,TE,Lucky #13s,138.98,8.69,114.2,7.61,15,64.99,D,{1AE08E91-6882-4C36-A08E-9168821C36D0}
15 - 3,199,Matt Prater,K,Saving Private Ryan,133.93,7.88,96.0,7.38,13,64.73,D,{A8781626-DB52-4D55-B816-26DB528D55B6}
15 - 13,209,Broncos D/ST,D/ST,Lucky #13s,86.8,5.11,102.0,6.0,17,64.64,D,{1AE08E91-6882-4C36-A08E-9168821C36D0}
15 - 7,203,Bengals D/ST,D/ST,Breece’s  Pieces,101.48,5.97,100.0,6.25,16,64.51,D,{AB606613-7901-4CE2-A066-1379013CE29D}
14 - 10,192,Hayden Hurst,TE,the   jadey bunch,104.32,6.52,79.4,6.11,13,64.39,D,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
9 - 6,118,Matthew Stafford,QB,Dirty Tone and  The Boys,285.7,17.86,108.38,12.04,9,64.26,D,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
15 - 10,206,Isaiah McKenzie,WR,The Truth Hurts,104.95,6.56,98.8,6.59,15,63.84,D,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
14 - 14,196,Chargers D/ST,D/ST,Maid of Honor,105.45,6.2,87.0,5.12,17,63.7,D,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
8 - 13,111,Saints D/ST,D/ST,Crazy Kat,127.9,7.52,105.0,6.18,17,63.68,D,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
11 - 14,154,Noah Fant,TE,The  Dream crusher,110.11,6.88,97.6,5.74,17,63.53,D,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
10 - 6,132,Russell Gage,WR,Team Rodriguez,136.0,9.07,98.1,7.55,13,63.12,D,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
10 - 5,131,Harrison Butker,K,The Truth Hurts,145.15,8.54,96.0,7.38,13,62.89,D-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
9 - 10,122,Packers D/ST,D/ST,The Truth Hurts,135.55,7.97,105.0,6.18,17,62.85,D-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
8 - 7,105,Michael Carter,RB,Peter Pan + the Lost Boys ,128.84,8.59,105.5,6.59,16,62.85,D-,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
11 - 7,147,Buccaneers D/ST,D/ST,Breece’s  Pieces,124.63,7.33,97.0,5.71,17,62.67,D-,{AB606613-7901-4CE2-A066-1379013CE29D}
7 - 10,94,Zach Ertz,TE,The Truth Hurts,118.79,7.92,92.1,9.21,10,62.27,D-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
8 - 12,110,Marquez Valdes-Scantling,WR,Saving Private Ryan,149.5,9.34,101.4,5.96,17,61.87,D-,{A8781626-DB52-4D55-B816-26DB528D55B6}
12 - 7,161,Alec Pierce,WR,Peter Pan + the Lost Boys ,120.25,7.52,91.8,5.74,16,61.87,D-,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
14 - 6,188,Chuba Hubbard,RB,Team Rodriguez,60.38,4.03,80.7,5.38,15,61.78,D-,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
4 - 14,56,Clyde Edwards-Helaire,RB,Maid of Honor,172.17,11.48,89.8,8.98,10,61.67,D-,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
5 - 10,66,Kareem Hunt,RB,The Truth Hurts,158.99,10.6,109.3,6.43,17,61.6,D-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
11 - 12,152,DJ Chark,WR,Wu-Tangs Killabeez,122.61,8.17,83.2,7.56,11,61.41,D-,{8BED9748-9839-4F55-AD97-4898394F5553}
13 - 12,180,Steelers D/ST,D/ST,Wu-Tangs Killabeez,108.82,6.4,97.0,5.71,17,61.38,D-,{8BED9748-9839-4F55-AD97-4898394F5553}
11 - 11,151,DeVante Parker,WR,Free  Brady,120.6,8.04,87.4,6.72,13,61.04,D-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
8 - 4,102,James Cook,RB,Free  Brady,106.7,7.11,95.2,5.95,16,60.29,D-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
12 - 3,157,Mike Gesicki,TE,Wu-Tangs Killabeez,109.64,6.85,82.2,4.84,17,60.27,D-,{8BED9748-9839-4F55-AD97-4898394F5553}
