Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
16 - 3,153,Jake Elliott,K,Green,137.05,8.06,152.0,8.94,17,75.19,C,{8EF18ACD-28B1-4DFE-A527-98F4D5D23E5D}
3 - 2,22,Chris Olave,WR,Still Rollin',190.09,12.67,197.8,12.36,16,75.04,C,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
4 - 2,32,Najee Harris,RB,"All Barkley, No Bite",0.0,0.0,185.0,10.88,17,74.82,C,{65AA71E4-A3D5-46CC-A222-C0C93E886D81}
16 - 4,154,Harrison Butker,K,BurgerBoyz,136.06,8.0,149.0,8.76,17,74.56,C,{CFED3745-01A7-4D35-B869-DD322FB8CCE1}
3 - 6,26,DeVonta Smith,WR,Team Padodara,0.0,0.0,192.1,12.01,16,74.11,C,{1821880B-3A19-4F7F-8EE2-9DEEC03B465E}
16 - 10,160,Dustin Hopkins,K,NoHalfSends,130.96,7.7,141.0,9.4,15,74.05,C,{6A39F767-40D1-4825-B0A7-1D20433A3184}
14 - 8,138,Dalton Schultz,TE,Killler jatt ,0.0,0.0,152.5,10.17,15,74.01,C,{60C8783C-68C6-446B-8A96-6FF3C6BDC774}
8 - 6,76,Justin Tucker,K,Team bhalani,143.49,8.44,154.0,9.06,17,73.78,C,{0E22E7FC-569B-49C8-A313-22E034A6865F}
16 - 8,158,Matt Gay,K,Killler jatt ,128.08,7.53,145.0,8.53,17,73.73,C,{60C8783C-68C6-446B-8A96-6FF3C6BDC774}
12 - 4,114,Dalton Kincaid,TE,BurgerBoyz,0.0,0.0,150.3,9.39,16,73.63,C,{CFED3745-01A7-4D35-B869-DD322FB8CCE1}
11 - 7,107,Steelers D/ST,D/ST,BurgerBoyz,0.0,0.0,172.0,10.12,17,73.23,C,{CFED3745-01A7-4D35-B869-DD322FB8CCE1}
6 - 7,57,Jonathan Taylor,RB,Eks Gonna Give It To Ya!,0.0,0.0,148.9,14.89,10,73.21,C,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC}
14 - 2,132,Patriots D/ST,D/ST,"All Barkley, No Bite",0.0,0.0,156.0,9.18,17,72.82,C-,{65AA71E4-A3D5-46CC-A222-C0C93E886D81}
8 - 4,74,Javonte Williams,RB,BurgerBoyz,0.0,0.0,155.7,9.73,16,72.65,C-,{CFED3745-01A7-4D35-B869-DD322FB8CCE1}
