Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
12 - 8,96,Damien Harris,RB,Hungry Dogs,176.85,11.79,210.1,14.01,15,75.69,C,{4656A2AD-A939-460B-96A2-ADA939760B8B}
8 - 1,57,DJ Moore,WR,Pitman OBJYN,225.21,14.08,237.5,13.97,17,75.49,C,{10F78273-9201-4EE8-B782-739201DEE809}
8 - 8,64,Josh Jacobs,RB,Hungry Dogs,227.37,15.16,226.0,15.07,15,75.42,C,{4656A2AD-A939-460B-96A2-ADA939760B8B}
5 - 1,33,George Kittle,TE,Hungry Dogs,225.23,14.08,198.0,14.14,14,74.88,C,{4656A2AD-A939-460B-96A2-ADA939760B8B}
2 - 2,10,Aaron Jones,RB,Pleasant Valley Panthers,265.22,17.68,229.0,15.27,15,74.77,C,{8DC6CB03-411B-4540-86CB-03411B854029}
11 - 7,87,Bills D/ST,D/ST,Pleasant Valley Panthers,117.5,6.91,154.0,9.06,17,74.71,C,{8DC6CB03-411B-4540-86CB-03411B854029}
1 - 3,3,Dalvin Cook,RB,Seigaku FC,306.7,21.91,206.3,15.87,13,74.28,C,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
8 - 4,60,D'Andre Swift,RB,South East  Anbu ,233.55,15.57,208.9,16.07,13,74.27,C,{7C989087-DC3A-4135-A9F9-563E420927D1}
2 - 7,15,Antonio Gibson,RB,Sorry 🤷🏽‍♂️,261.79,17.45,229.1,14.32,16,74.16,C,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
10 - 2,74,Matt Gay,K,Pleasant Valley Panthers,140.39,8.26,157.0,9.24,17,73.87,C,{8DC6CB03-411B-4540-86CB-03411B854029}
10 - 8,80,Chase Claypool,WR,Hungry Dogs,211.29,13.21,166.6,11.11,15,73.24,C,{4656A2AD-A939-460B-96A2-ADA939760B8B}
2 - 8,16,Nick Chubb,RB,Hungry Dogs,260.03,17.34,215.3,15.38,14,73.22,C,{4656A2AD-A939-460B-96A2-ADA939760B8B}
4 - 2,26,Terry McLaurin,WR,Pleasant Valley Panthers,256.21,16.01,213.5,12.56,17,73.07,C,{8DC6CB03-411B-4540-86CB-03411B854029}
9 - 4,68,Dallas Goedert,TE,Abyss Diamond Eyes,158.46,9.9,165.0,11.0,15,72.9,C-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
7 - 2,50,David Montgomery,RB,Sorry 🤷🏽‍♂️,233.69,15.58,195.0,15.0,13,72.81,C-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
8 - 7,63,Russell Wilson,QB,Sorry 🤷🏽‍♂️,316.67,19.79,242.82,17.34,14,72.75,C-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
6 - 2,42,Adam Thielen,WR,Pleasant Valley Panthers,242.03,15.13,199.8,15.37,13,72.43,C-,{8DC6CB03-411B-4540-86CB-03411B854029}
5 - 5,37,Amari Cooper,WR,South East  Anbu ,237.88,15.86,202.5,13.5,15,72.4,C-,{7C989087-DC3A-4135-A9F9-563E420927D1}
15 - 6,118,Noah Fant,TE,Pure Mature,155.71,9.73,159.0,9.94,16,72.05,C-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
15 - 8,120,Baker Mayfield,QB,Pitman OBJYN,274.69,17.17,180.9,12.92,14,71.55,C-,{10F78273-9201-4EE8-B782-739201DEE809}
12 - 7,95,Tyler Boyd,WR,Sorry 🤷🏽‍♂️,210.15,13.13,183.84,11.49,16,70.48,C-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
9 - 2,66,Brandon Aiyuk,WR,Sorry 🤷🏽‍♂️,218.66,13.67,170.3,10.02,17,70.46,C-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
1 - 1,1,Christian McCaffrey,RB,Hungry Dogs,334.31,22.29,127.5,18.21,7,70.38,C-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
12 - 6,94,Darrell Henderson Jr.,RB,Seigaku FC,198.33,13.22,163.4,13.62,12,70.26,C-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
10 - 1,73,Buccaneers D/ST,D/ST,Pitman OBJYN,139.31,8.19,125.0,7.35,17,70.07,C-,{10F78273-9201-4EE8-B782-739201DEE809}
9 - 5,69,Chase Edmonds,RB,South East  Anbu ,211.27,14.08,143.3,11.94,12,69.54,D+,{7C989087-DC3A-4135-A9F9-563E420927D1}
6 - 5,45,Kyle Pitts,TE,Abyss Diamond Eyes,190.38,11.9,176.6,10.39,17,69.22,D+,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
3 - 4,20,A.J. Brown,WR,Abyss Diamond Eyes,271.79,16.99,180.9,13.92,13,69.14,D+,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
10 - 3,75,Courtland Sutton,WR,Pure Mature,205.37,13.69,150.24,8.84,17,68.8,D+,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
15 - 1,113,Greg Zuerlein,K,Hungry Dogs,128.75,7.57,134.0,8.38,16,68.7,D+,{4656A2AD-A939-460B-96A2-ADA939760B8B}
7 - 5,53,James Robinson,RB,South East  Anbu ,242.23,16.15,173.9,12.42,14,68.62,D+,{7C989087-DC3A-4135-A9F9-563E420927D1}
8 - 6,62,Justin Tucker,K,Seigaku FC,142.55,8.39,161.0,9.47,17,68.55,D+,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
9 - 6,70,Harrison Butker,K,Pure Mature,147.14,8.66,137.0,8.56,16,68.51,D+,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
6 - 3,43,DeVonta Smith,WR,Pure Mature,196.93,13.13,185.6,10.92,17,68.15,D+,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
11 - 5,85,Kareem Hunt,RB,South East  Anbu ,182.47,12.16,110.0,13.75,8,67.64,D+,{7C989087-DC3A-4135-A9F9-563E420927D1}
5 - 6,38,Myles Gaskin,RB,Pure Mature,190.35,12.69,173.6,10.21,17,67.46,D+,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
11 - 6,86,49ers D/ST,D/ST,Pure Mature,116.38,6.85,120.0,7.06,17,67.36,D+,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
5 - 3,35,Robert Woods,WR,Seigaku FC,246.2,15.39,137.2,15.24,9,66.44,D,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
15 - 5,117,Brandon McManus,K,South East  Anbu ,138.17,8.13,125.0,7.35,17,66.34,D,{7C989087-DC3A-4135-A9F9-563E420927D1}
6 - 7,47,T.J. Hockenson,TE,Sorry 🤷🏽‍♂️,199.73,12.48,145.3,12.11,12,65.99,D,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
4 - 4,28,Darren Waller,TE,South East  Anbu ,241.26,15.08,133.5,12.14,11,65.32,D,{7C989087-DC3A-4135-A9F9-563E420927D1}
9 - 8,72,Younghoe Koo,K,Pitman OBJYN,127.72,7.51,123.0,7.24,17,65.21,D,{10F78273-9201-4EE8-B782-739201DEE809}
15 - 2,114,Graham Gano,K,Sorry 🤷🏽‍♂️,135.01,7.94,119.0,7.0,17,65.05,D,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
14 - 4,108,Broncos D/ST,D/ST,South East  Anbu ,110.67,6.51,110.0,6.47,17,65.0,D,{7C989087-DC3A-4135-A9F9-563E420927D1}
11 - 2,82,Mike Davis,RB,Sorry 🤷🏽‍♂️,202.36,13.49,138.2,8.13,17,64.99,D,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
9 - 7,71,Robby Anderson,WR,Pleasant Valley Panthers,216.75,13.55,138.5,8.15,17,64.78,D,{8DC6CB03-411B-4540-86CB-03411B854029}
2 - 5,13,DeAndre Hopkins,WR,Abyss Diamond Eyes,291.75,18.23,147.2,14.72,10,64.77,D,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
1 - 5,5,Saquon Barkley,RB,South East  Anbu ,279.23,21.48,148.6,11.43,13,64.31,D,{7C989087-DC3A-4135-A9F9-563E420927D1}
12 - 2,90,Sony Michel,RB,Pleasant Valley Panthers,155.81,10.39,146.3,8.61,17,64.21,D,{8DC6CB03-411B-4540-86CB-03411B854029}
11 - 1,81,Rams D/ST,D/ST,Hungry Dogs,111.79,6.58,105.0,6.18,17,63.85,D,{4656A2AD-A939-460B-96A2-ADA939760B8B}
14 - 3,107,Laviska Shenault Jr.,WR,Pure Mature,204.38,12.77,127.0,7.94,16,62.86,D-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
14 - 7,111,Browns D/ST,D/ST,Sorry 🤷🏽‍♂️,108.28,6.37,101.0,5.94,17,62.84,D-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
12 - 5,93,Odell Beckham Jr.,WR,Abyss Diamond Eyes,198.9,15.3,129.1,9.22,14,61.87,D-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
10 - 5,77,Steelers D/ST,D/ST,Abyss Diamond Eyes,118.24,6.96,90.0,5.29,17,61.42,D-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
15 - 4,116,Kenyan Drake,RB,Abyss Diamond Eyes,172.33,11.49,102.5,8.54,12,61.23,D-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
13 - 3,99,DeVante Parker,WR,Seigaku FC,161.18,10.75,103.5,10.35,10,60.55,D-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
14 - 1,105,Michael Gallup,WR,Pitman OBJYN,168.68,12.98,91.5,10.17,9,60.33,D-,{10F78273-9201-4EE8-B782-739201DEE809}
3 - 6,22,Clyde Edwards-Helaire,RB,Pure Mature,240.88,16.06,117.6,11.76,10,60.09,D-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
11 - 4,84,Jason Myers,K,Abyss Diamond Eyes,140.2,8.25,98.0,5.76,17,59.6,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
4 - 5,29,Miles Sanders,RB,Abyss Diamond Eyes,238.41,15.89,117.2,9.77,12,59.6,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
10 - 7,79,Jerry Jeudy,WR,Sorry 🤷🏽‍♂️,212.12,13.26,85.0,8.5,10,59.44,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
7 - 8,56,Evan Engram,TE,Pitman OBJYN,106.8,8.22,102.5,6.83,15,56.61,F-,{10F78273-9201-4EE8-B782-739201DEE809}
3 - 3,19,Calvin Ridley,WR,Seigaku FC,275.41,17.21,71.1,14.22,5,55.68,F-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
15 - 3,115,DJ Chark Jr.,WR,Seigaku FC,193.55,12.1,34.4,11.47,3,55.6,F-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
14 - 2,106,Commanders D/ST,D/ST,Pleasant Valley Panthers,114.21,6.72,72.0,4.24,17,55.31,F-,{8DC6CB03-411B-4540-86CB-03411B854029}
12 - 4,92,Kenny Golladay,WR,South East  Anbu ,212.89,14.19,89.1,6.36,14,53.51,F-,{7C989087-DC3A-4135-A9F9-563E420927D1}
15 - 7,119,Jalen Reagor,WR,Pleasant Valley Panthers,168.52,10.53,78.1,4.59,17,52.86,F-,{8DC6CB03-411B-4540-86CB-03411B854029}
4 - 7,31,Allen Robinson II,WR,Sorry 🤷🏽‍♂️,244.54,15.28,87.0,7.25,12,52.65,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
13 - 2,98,Khalil Herbert,RB,Sorry 🤷🏽‍♂️,11.12,0.74,78.9,4.93,16,51.85,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
7 - 4,52,Julio Jones,WR,Abyss Diamond Eyes,221.97,14.8,80.4,8.04,10,51.85,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
9 - 3,67,Ravens D/ST,D/ST,Seigaku FC,113.0,6.65,58.0,3.41,17,51.36,F-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
13 - 7,103,Jonnu Smith,TE,Pleasant Valley Panthers,156.0,9.75,67.4,4.49,15,50.24,F-,{8DC6CB03-411B-4540-86CB-03411B854029}
8 - 3,59,Chris Carson,RB,Pure Mature,226.61,16.19,48.1,12.03,4,50.18,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
7 - 3,51,Logan Thomas,TE,Seigaku FC,177.58,11.1,53.6,8.93,6,49.04,F-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
13 - 8,104,Robert Tonyan,TE,Pitman OBJYN,153.1,9.57,50.4,6.3,8,47.88,F-,{10F78273-9201-4EE8-B782-739201DEE809}
5 - 8,40,JuJu Smith-Schuster,WR,Pitman OBJYN,212.33,13.27,34.8,6.96,5,42.02,F-,{10F78273-9201-4EE8-B782-739201DEE809}
13 - 6,102,William Fuller V,WR,Pure Mature,193.17,13.8,8.6,4.3,2,32.51,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
14 - 5,109,Raheem Mostert,RB,Abyss Diamond Eyes,157.56,12.12,2.0,2.0,1,23.7,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
10 - 4,76,Gus Edwards,RB,South East  Anbu ,0.0,0.0,0.0,0.0,0,10.0,F-,{7C989087-DC3A-4135-A9F9-563E420927D1}
