Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
8 - 2,58,Zay Flowers,WR,Pleasant Valley Panthers,216.41,14.43,174.7,13.44,13,77.08,C+,{8DC6CB03-411B-4540-86CB-03411B854029}
7 - 6,54,Kenneth Walker III,RB,The Hungry Dogs,212.4,15.17,167.3,16.73,10,76.78,C,{4656A2AD-A939-460B-96A2-ADA939760B8B}
5 - 3,35,Cooper Kupp,WR,Inter Miami CF,217.96,14.53,165.7,16.57,10,76.47,C,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
5 - 8,40,Jordan Love,QB,First down syndrome ,206.72,17.23,188.06,17.1,11,76.37,C,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85}
13 - 8,104,Aaron Rodgers,QB,First down syndrome ,265.24,17.68,188.24,14.48,13,75.87,C,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85}
5 - 7,39,Patrick Mahomes,QB,Pleasant Valley Panthers,307.68,20.51,217.56,16.74,13,75.5,C,{8DC6CB03-411B-4540-86CB-03411B854029}
5 - 4,36,DJ Moore,WR,Bryson Stott Fan Club,223.6,14.91,174.8,13.45,13,75.09,C,{10F78273-9201-4EE8-B782-739201DEE809}
2 - 8,16,Puka Nacua,WR,JanSteez,257.99,17.2,170.1,18.9,9,74.67,C,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
1 - 7,7,Breece Hall,RB,Pleasant Valley Panthers,289.43,20.67,189.3,15.77,12,74.53,C,{8DC6CB03-411B-4540-86CB-03411B854029}
9 - 6,70,Rhamondre Stevenson,RB,The Hungry Dogs,191.88,13.71,154.0,12.83,12,74.22,C,{4656A2AD-A939-460B-96A2-ADA939760B8B}
4 - 2,26,Nico Collins,WR,Pleasant Valley Panthers,229.68,15.31,156.2,19.52,8,74.09,C,{8DC6CB03-411B-4540-86CB-03411B854029}
9 - 4,68,George Pickens,WR,Bryson Stott Fan Club,208.97,13.93,155.4,12.95,12,74.04,C,{10F78273-9201-4EE8-B782-739201DEE809}
5 - 1,33,Rachaad White,RB,JanSteez,225.31,16.09,170.1,14.18,12,73.91,C,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
4 - 8,32,Travis Kelce,TE,JanSteez,209.13,13.94,158.3,12.18,13,73.39,C,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
1 - 2,2,Tyreek Hill,WR,Abyss Diamond Eyes,298.89,19.93,177.2,13.63,13,72.88,C-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
8 - 7,63,Tee Higgins,WR,Abyss Diamond Eyes,202.03,14.43,133.1,16.64,8,72.8,C-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
16 - 3,123,Justin Tucker,K,The Hungry Dogs,141.89,8.35,104.0,8.0,13,71.26,C-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
15 - 4,116,49ers D/ST,D/ST,Bryson Stott Fan Club,127.76,7.52,94.0,6.71,14,71.2,C-,{10F78273-9201-4EE8-B782-739201DEE809}
10 - 6,78,Brian Robinson Jr.,RB,Inter Miami CF,178.79,12.77,134.5,13.45,10,70.83,C-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
11 - 7,87,Kirk Cousins,QB,Pleasant Valley Panthers,250.92,16.73,169.84,13.06,13,70.65,C-,{8DC6CB03-411B-4540-86CB-03411B854029}
3 - 4,20,Davante Adams,WR,Bryson Stott Fan Club,234.0,15.6,148.2,14.82,10,70.61,C-,{10F78273-9201-4EE8-B782-739201DEE809}
3 - 8,24,DK Metcalf,WR,First down syndrome ,224.9,14.99,149.2,13.56,11,70.15,C-,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85}
16 - 8,128,Jake Moody,K,JanSteez,138.58,8.15,95.0,8.64,11,69.8,D+,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
8 - 4,60,Calvin Ridley,WR,Riley  Read option,219.39,14.63,149.0,11.46,13,69.73,D+,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
3 - 7,23,Mike Evans,WR,Pleasant Valley Panthers,235.36,15.69,144.0,14.4,10,69.22,D+,{8DC6CB03-411B-4540-86CB-03411B854029}
2 - 6,14,A.J. Brown,WR,Inter Miami CF,259.78,17.32,155.6,15.56,10,69.1,D+,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
11 - 3,83,Austin Ekeler,RB,Inter Miami CF,173.46,12.39,127.1,11.55,11,69.08,D+,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
6 - 1,41,Taysom Hill,TE,First down syndrome ,125.77,8.38,102.34,12.79,8,69.05,D+,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85}
6 - 7,47,Mark Andrews,TE,Abyss Diamond Eyes,188.32,12.55,134.4,10.34,13,68.26,D+,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
5 - 2,34,Marvin Harrison Jr.,WR,Abyss Diamond Eyes,227.94,15.2,150.5,11.58,13,68.21,D+,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
14 - 3,107,DeAndre Hopkins,WR,The Hungry Dogs,177.87,12.7,128.0,9.85,13,68.09,D+,{4656A2AD-A939-460B-96A2-ADA939760B8B}
13 - 3,99,Xavier Worthy,WR,Inter Miami CF,176.21,11.75,124.2,9.55,13,67.5,D+,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
8 - 1,57,Jaylen Waddle,WR,First down syndrome ,219.17,14.61,140.6,10.82,13,67.26,D+,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85}
6 - 6,46,C.J. Stroud,QB,Inter Miami CF,276.58,18.44,180.58,13.89,13,67.24,D+,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
11 - 1,81,Rome Odunze,WR,JanSteez,175.21,11.68,123.0,9.46,13,66.14,D,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
9 - 7,71,Javonte Williams,RB,Pleasant Valley Panthers,185.2,13.23,128.5,9.88,13,65.9,D,{8DC6CB03-411B-4540-86CB-03411B854029}
15 - 7,119,Harrison Butker,K,Pleasant Valley Panthers,146.59,8.62,80.0,8.89,9,65.83,D,{8DC6CB03-411B-4540-86CB-03411B854029}
7 - 7,55,DeVonta Smith,WR,Pleasant Valley Panthers,225.23,15.02,130.3,13.03,10,65.38,D,{8DC6CB03-411B-4540-86CB-03411B854029}
2 - 1,9,Jonathan Taylor,RB,First down syndrome ,256.83,18.34,142.2,14.22,10,64.82,D,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85}
10 - 7,79,Keenan Allen,WR,Abyss Diamond Eyes,202.19,15.55,124.1,11.28,11,64.18,D,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
6 - 8,48,Stefon Diggs,WR,JanSteez,226.85,15.12,121.92,15.24,8,63.82,D,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
14 - 1,105,Evan McPherson,K,First down syndrome ,138.85,8.17,88.0,7.33,12,63.2,D,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85}
15 - 3,115,Zack Moss,RB,Inter Miami CF,155.33,11.09,81.9,10.24,8,62.75,D-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
9 - 1,65,Kyle Pitts,TE,JanSteez,167.16,11.14,104.8,8.06,13,62.46,D-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
14 - 7,111,Jake Elliott,K,Abyss Diamond Eyes,143.43,8.44,87.0,6.69,13,61.49,D-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
15 - 6,118,Chiefs D/ST,D/ST,The Hungry Dogs,102.3,6.02,67.0,5.15,13,61.23,D-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
5 - 6,38,Sam LaPorta,TE,The Hungry Dogs,209.78,13.99,110.5,9.21,12,60.31,D-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
7 - 2,50,Anthony Richardson,QB,Abyss Diamond Eyes,275.89,18.39,128.74,14.3,9,59.75,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
8 - 8,64,Tank Dell,WR,JanSteez,211.88,14.13,112.1,9.34,12,59.16,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
10 - 4,76,Dak Prescott,QB,Riley  Read option,276.67,18.44,116.52,14.57,8,59.12,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
7 - 3,51,Deebo Samuel Sr.,WR,Inter Miami CF,221.23,15.8,119.4,9.18,13,58.97,F-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
12 - 2,90,Jets D/ST,D/ST,Pleasant Valley Panthers,130.8,7.69,73.0,5.62,13,58.18,F-,{8DC6CB03-411B-4540-86CB-03411B854029}
13 - 6,102,Jake Ferguson,TE,The Hungry Dogs,165.68,11.05,84.1,8.41,10,57.92,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
10 - 2,74,Amari Cooper,WR,Pleasant Valley Panthers,209.6,13.97,106.1,9.65,11,57.83,F-,{8DC6CB03-411B-4540-86CB-03411B854029}
3 - 5,21,Michael Pittman Jr.,WR,Riley  Read option,230.91,15.39,113.0,9.42,12,57.29,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
7 - 5,53,Evan Engram,TE,Riley  Read option,183.21,12.21,89.5,9.94,9,56.71,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
13 - 2,98,Keon Coleman,WR,Abyss Diamond Eyes,169.97,11.33,83.7,9.3,9,56.56,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
8 - 5,61,Rashee Rice,WR,Bryson Stott Fan Club,209.27,14.95,64.9,16.23,4,55.94,F-,{10F78273-9201-4EE8-B782-739201DEE809}
12 - 5,93,Christian Watson,WR,Bryson Stott Fan Club,188.61,12.57,94.4,7.87,12,55.74,F-,{10F78273-9201-4EE8-B782-739201DEE809}
12 - 4,92,Jaylen Warren,RB,Riley  Read option,177.64,12.69,89.1,8.1,11,54.62,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
16 - 7,127,T.J. Hockenson,TE,Abyss Diamond Eyes,130.0,13.0,56.9,9.48,6,54.3,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
8 - 6,62,Dalton Kincaid,TE,Inter Miami CF,172.22,11.48,81.6,8.16,10,53.89,F-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
15 - 2,114,Nick Chubb,RB,Abyss Diamond Eyes,134.04,14.89,61.2,8.74,7,53.18,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
14 - 6,110,Cowboys D/ST,D/ST,Inter Miami CF,131.5,7.74,64.0,4.92,13,53.11,F-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
16 - 2,122,Dolphins D/ST,D/ST,Pleasant Valley Panthers,116.75,6.87,58.0,4.46,13,52.72,F-,{8DC6CB03-411B-4540-86CB-03411B854029}
3 - 2,18,Travis Etienne Jr.,RB,Abyss Diamond Eyes,225.37,16.1,94.5,8.59,11,50.86,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
11 - 2,82,Browns D/ST,D/ST,Abyss Diamond Eyes,137.81,8.11,62.0,4.77,13,50.79,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
10 - 5,77,Diontae Johnson,WR,Bryson Stott Fan Club,208.5,13.9,85.9,7.81,11,49.64,F-,{10F78273-9201-4EE8-B782-739201DEE809}
13 - 5,101,Devin Singletary,RB,Riley  Read option,168.32,12.02,75.6,6.87,11,49.49,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
15 - 1,113,Ravens D/ST,D/ST,JanSteez,129.63,7.63,53.0,4.08,13,48.78,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
11 - 4,84,Christian Kirk,WR,Bryson Stott Fan Club,205.43,13.7,70.9,8.86,8,47.9,F-,{10F78273-9201-4EE8-B782-739201DEE809}
4 - 7,31,Chris Olave,WR,Abyss Diamond Eyes,245.77,16.38,76.7,9.59,8,43.37,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
1 - 1,1,Christian McCaffrey,RB,JanSteez,335.49,25.81,47.8,11.95,4,42.07,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
1 - 8,8,Brandon Aiyuk,WR,First down syndrome ,222.47,14.83,62.4,8.91,7,40.13,F-,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85}
14 - 5,109,Raheem Mostert,RB,Bryson Stott Fan Club,170.66,12.19,55.3,6.14,9,39.46,F-,{10F78273-9201-4EE8-B782-739201DEE809}
13 - 4,100,Tyjae Spears,RB,Bryson Stott Fan Club,175.41,12.53,51.5,5.72,9,36.74,F-,{10F78273-9201-4EE8-B782-739201DEE809}
2 - 4,12,Isiah Pacheco,RB,Riley  Read option,232.55,16.61,45.9,11.48,4,35.12,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
16 - 5,125,Greg Zuerlein,K,Bryson Stott Fan Club,140.96,8.29,35.0,4.38,8,33.9,F-,{10F78273-9201-4EE8-B782-739201DEE809}
12 - 1,89,Ezekiel Elliott,RB,First down syndrome ,160.42,11.46,46.1,3.84,12,31.11,F-,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85}
9 - 8,72,Zamir White,RB,First down syndrome ,182.53,13.04,29.3,3.66,8,10.0,F-,{CF59EECF-F236-4BE7-93F6-C873EFC4BF85}
