Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
13 - 6,150,Trevor Lawrence,QB,Eli,250.02,16.67,145.2,14.52,10,75.61,C,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
5 - 12,60,C.J. Stroud,QB,Pho_King,277.8,18.52,180.58,13.89,13,75.42,C,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
16 - 4,184,Xavier Legette,WR,Prahlad's Ghost,131.91,8.79,108.4,8.34,13,75.33,C,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42}
7 - 11,83,Austin Ekeler,RB,Team Cogs,173.52,12.39,127.1,11.55,11,75.26,C,{91828F94-1966-4B65-828F-9419663B65D8}
5 - 8,56,Calvin Ridley,WR,Partners for What's Possible,219.55,14.64,149.0,11.46,13,75.14,C,{5E530C03-3F19-48F0-A309-52B769E76347}
1 - 10,10,A.J. Brown,WR,The Golden Receivers,260.05,17.34,155.6,15.56,10,75.13,C,{4656A2AD-A939-460B-96A2-ADA939760B8B}
2 - 5,17,Mike Evans,WR,Partners for What's Possible,235.57,15.7,144.0,14.4,10,75.07,C,{5E530C03-3F19-48F0-A309-52B769E76347}
4 - 12,48,DK Metcalf,WR,Pennoni Adjacent,225.08,15.01,149.2,13.56,11,74.95,C,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
5 - 1,49,Mark Andrews,TE,Pennoni Adjacent,188.4,12.56,134.4,10.34,13,74.73,C,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
4 - 9,45,Brian Robinson Jr.,RB,Came and Wentz,178.92,12.78,134.5,13.45,10,74.62,C,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7}
16 - 10,190,Tre Tucker,WR,PAI Alcoholics Anonymous ,126.2,8.41,103.9,7.99,13,74.49,C,{0CE04EAF-1603-4259-869A-A567F9953F44}
15 - 1,169,DeMario Douglas,WR,Pennoni Adjacent,164.92,10.99,108.7,8.36,13,74.4,C,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
3 - 1,25,Marvin Harrison Jr.,WR,Pennoni Adjacent,228.14,15.21,150.5,11.58,13,74.15,C,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
16 - 8,188,Younghoe Koo,K,Philadelphia Bills Mafia,132.39,7.79,96.0,7.38,13,74.09,C,{65213399-AD95-4113-B087-DAB0440DEF10}
13 - 3,147,49ers D/ST,D/ST,PAI Alcoholics Anonymous ,142.99,8.41,99.0,7.07,14,73.9,C,{0CE04EAF-1603-4259-869A-A567F9953F44}
9 - 6,102,Rome Odunze,WR,Eli,175.3,11.69,123.0,9.46,13,73.68,C,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
15 - 5,173,Bears D/ST,D/ST,Philadelphia Bills Mafia,123.3,7.25,83.0,6.38,13,73.44,C,{65213399-AD95-4113-B087-DAB0440DEF10}
5 - 4,52,Stefon Diggs,WR,Came and Wentz,227.02,15.13,121.92,15.24,8,73.09,C,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7}
8 - 10,94,DeAndre Hopkins,WR,PAI Alcoholics Anonymous ,177.97,12.71,128.0,9.85,13,72.77,C-,{0CE04EAF-1603-4259-869A-A567F9953F44}
15 - 2,170,Braelon Allen,RB,Daddy's Home,75.44,5.39,75.8,5.83,13,72.75,C-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
7 - 9,81,Keenan Allen,WR,Prahlad's Ghost,202.31,15.56,124.1,11.28,11,72.71,C-,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42}
11 - 4,124,Tyler Lockett,WR,Came and Wentz,170.41,12.17,104.1,8.01,13,72.4,C-,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7}
8 - 6,90,Xavier Worthy,WR,19th St Halal Cart,176.28,11.75,124.2,9.55,13,72.13,C-,{DC811D3C-5EC4-4818-8E91-66D1350A42D2}
4 - 11,47,Jaylen Waddle,WR,Daddy's Home,219.36,14.62,140.6,10.82,13,72.07,C-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
6 - 10,70,Javonte Williams,RB,PAI Alcoholics Anonymous ,185.3,13.24,128.5,9.88,13,72.07,C-,{0CE04EAF-1603-4259-869A-A567F9953F44}
1 - 8,8,Jonathan Taylor,RB,Partners for What's Possible,257.08,18.36,142.2,14.22,10,71.97,C-,{5E530C03-3F19-48F0-A309-52B769E76347}
3 - 6,30,DeVonta Smith,WR,Eli,225.4,15.03,130.3,13.03,10,71.67,C-,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
14 - 2,158,Romeo Doubs,WR,Team Cogs,135.21,9.01,94.3,9.43,10,71.14,C-,{91828F94-1966-4B65-828F-9419663B65D8}
7 - 5,77,Dallas Goedert,TE,Philadelphia Bills Mafia,152.2,10.15,94.1,10.46,9,70.56,C-,{65213399-AD95-4113-B087-DAB0440DEF10}
11 - 9,129,Jets D/ST,D/ST,Prahlad's Ghost,146.23,8.6,80.0,6.15,13,70.43,C-,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42}
14 - 4,160,Chiefs D/ST,D/ST,Prahlad's Ghost,113.49,6.68,77.0,5.92,13,69.33,D+,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42}
13 - 9,153,Isaiah Likely,TE,Prahlad's Ghost,141.91,9.46,93.4,7.78,12,69.29,D+,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42}
14 - 7,163,Harrison Butker,K,Eli,142.67,8.39,80.0,8.89,9,69.18,D+,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
14 - 12,168,Evan McPherson,K,Pennoni Adjacent,134.43,7.91,85.0,7.08,12,69.01,D+,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
11 - 1,121,Tyler Allgeier,RB,Pennoni Adjacent,141.3,10.09,87.0,6.69,13,68.65,D+,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
13 - 8,152,Adam Thielen,WR,Partners for What's Possible,171.46,11.43,76.7,12.78,6,68.64,D+,{5E530C03-3F19-48F0-A309-52B769E76347}
6 - 1,61,Kyle Pitts,TE,Pho_King,167.25,11.15,104.8,8.06,13,68.49,D+,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
5 - 10,58,Anthony Richardson,QB,The Golden Receivers,276.58,18.44,128.74,14.3,9,68.48,D+,{4656A2AD-A939-460B-96A2-ADA939760B8B}
13 - 12,156,Rashid Shaheed,WR,Pho_King,159.07,10.6,79.8,11.4,7,68.32,D+,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
11 - 11,131,Joshua Palmer,WR,Team Cogs,168.36,11.22,87.2,7.27,12,68.08,D+,{91828F94-1966-4B65-828F-9419663B65D8}
12 - 4,136,Jake Elliott,K,Prahlad's Ghost,140.67,8.27,86.0,6.62,13,67.75,D+,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42}
12 - 8,140,Dalton Schultz,TE,Philadelphia Bills Mafia,133.16,8.88,89.4,6.88,13,67.71,D+,{65213399-AD95-4113-B087-DAB0440DEF10}
2 - 1,13,Deebo Samuel Sr.,WR,Pho_King,221.37,15.81,119.4,9.18,13,67.65,D+,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
8 - 2,86,Dak Prescott,QB,Team Cogs,277.94,18.53,116.52,14.57,8,67.54,D+,{91828F94-1966-4B65-828F-9419663B65D8}
3 - 7,31,Sam LaPorta,TE,19th St Halal Cart,209.89,13.99,110.5,9.21,12,67.19,D+,{DC811D3C-5EC4-4818-8E91-66D1350A42D2}
5 - 6,54,Tank Dell,WR,Eli,212.01,14.13,112.1,9.34,12,67.19,D+,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
9 - 2,98,Jerome Ford,RB,Daddy's Home,142.89,10.21,89.3,8.12,11,67.18,D+,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
7 - 1,73,Rashee Rice,WR,Pennoni Adjacent,209.38,14.96,64.9,16.23,4,66.87,D,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
6 - 2,62,Amari Cooper,WR,Team Cogs,209.78,13.99,106.1,9.65,11,66.57,D,{91828F94-1966-4B65-828F-9419663B65D8}
15 - 9,177,Deshaun Watson,QB,Prahlad's Ghost,259.61,17.31,76.72,10.96,7,66.45,D,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42}
11 - 3,123,T.J. Hockenson,TE,PAI Alcoholics Anonymous ,130.06,13.01,56.9,9.48,6,66.33,D,{0CE04EAF-1603-4259-869A-A567F9953F44}
7 - 12,84,Zack Moss,RB,Pho_King,155.4,11.1,81.9,10.24,8,66.08,D,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
16 - 7,187,Dontayvion Wicks,WR,Eli,125.85,8.39,78.6,6.05,13,66.01,D,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
3 - 4,28,Michael Pittman Jr.,WR,Came and Wentz,231.1,15.41,113.0,9.42,12,65.79,D,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7}
10 - 11,119,Keon Coleman,WR,Daddy's Home,170.06,11.34,83.7,9.3,9,65.64,D,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
6 - 5,65,Evan Engram,TE,Partners for What's Possible,183.29,12.22,89.5,9.94,9,65.62,D,{5E530C03-3F19-48F0-A309-52B769E76347}
15 - 8,176,Chig Okonkwo,TE,Partners for What's Possible,118.44,7.9,69.7,5.36,13,65.33,D,{5E530C03-3F19-48F0-A309-52B769E76347}
13 - 2,146,Saints D/ST,D/ST,Daddy's Home,129.75,7.63,69.0,5.31,13,64.59,D,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
15 - 6,174,Dolphins D/ST,D/ST,Eli,130.96,7.7,62.0,4.77,13,64.16,D,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
8 - 11,95,Jake Ferguson,TE,Daddy's Home,165.73,11.05,84.1,8.41,10,64.16,D,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
8 - 1,85,Christian Watson,WR,Pho_King,188.7,12.58,94.4,7.87,12,63.87,D,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
14 - 3,159,Cowboys D/ST,D/ST,The Golden Receivers,145.67,8.57,68.0,5.23,13,63.18,D,{4656A2AD-A939-460B-96A2-ADA939760B8B}
8 - 12,96,Jaylen Warren,RB,Pennoni Adjacent,177.72,12.69,89.1,8.1,11,63.09,D,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
5 - 9,57,Dalton Kincaid,TE,Prahlad's Ghost,172.29,11.49,81.6,8.16,10,62.54,D-,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42}
13 - 1,145,Browns D/ST,D/ST,Pennoni Adjacent,153.29,9.02,67.0,5.15,13,62.23,D-,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
2 - 4,16,Travis Etienne Jr.,RB,Prahlad's Ghost,225.54,16.11,94.5,8.59,11,61.76,D-,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42}
10 - 7,115,Jaleel McLaughlin,RB,Eli,137.83,9.84,74.4,5.72,13,61.36,D-,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
11 - 7,127,Ravens D/ST,D/ST,19th St Halal Cart,143.74,8.46,57.0,4.38,13,61.09,D-,{DC811D3C-5EC4-4818-8E91-66D1350A42D2}
9 - 10,106,Devin Singletary,RB,The Golden Receivers,168.44,12.03,75.6,6.87,11,60.89,D-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
6 - 11,71,Diontae Johnson,WR,Daddy's Home,208.65,13.91,85.9,7.81,11,60.81,D-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
