Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Owner ID,Draft Grade,Letter Grade
10 - 4,112,Chuba Hubbard,RB,Prahlad's Ghost,136.26,9.73,241.6,16.11,15,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},89.11,B+
10 - 10,118,Jerry Jeudy,WR,PAI Alcoholics Anonymous ,176.85,11.79,242.9,14.29,17,{0CE04EAF-1603-4259-869A-A567F9953F44},88.8,B+
1 - 5,5,Bijan Robinson,RB,Philadelphia Bills Mafia,292.99,20.93,341.7,20.1,17,{65213399-AD95-4113-B087-DAB0440DEF10},88.73,B+
2 - 11,23,Drake London,WR,Daddy's Home,225.73,15.05,280.8,16.52,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},88.66,B+
8 - 9,93,Jaxon Smith-Njigba,WR,Came and Wentz,191.5,12.77,253.0,14.88,17,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},88.5,B+
4 - 1,37,Malik Nabers,WR,Pho_King,222.76,14.85,273.6,18.24,15,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},88.33,B+
16 - 2,182,Eagles D/ST,D/ST,Team Cogs,100.35,5.9,155.0,9.12,17,{91828F94-1966-4B65-828F-9419663B65D8},88.2,B+
12 - 5,137,Jayden Daniels,QB,Partners for What's Possible,256.66,17.11,355.82,20.93,17,{5E530C03-3F19-48F0-A309-52B769E76347},88.15,B+
14 - 10,166,Cameron Dicker,K,PAI Alcoholics Anonymous ,135.6,7.98,172.0,10.12,17,{0CE04EAF-1603-4259-869A-A567F9953F44},87.86,B+
9 - 8,104,Ladd McConkey,WR,Partners for What's Possible,178.49,11.9,240.9,15.06,16,{5E530C03-3F19-48F0-A309-52B769E76347},87.29,B+
3 - 9,33,Josh Jacobs,RB,Prahlad's Ghost,216.68,15.48,293.1,17.24,17,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},86.95,B
8 - 5,89,Courtland Sutton,WR,Partners for What's Possible,189.68,12.65,240.3,14.14,17,{5E530C03-3F19-48F0-A309-52B769E76347},86.53,B
4 - 7,43,James Conner,RB,Eli,177.93,13.69,253.8,15.86,16,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},85.33,B
12 - 7,139,Darnell Mooney,WR,Eli,174.13,11.61,193.2,12.07,16,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},85.01,B
12 - 10,142,Jared Goff,QB,PAI Alcoholics Anonymous ,235.81,15.72,328.46,19.32,17,{0CE04EAF-1603-4259-869A-A567F9953F44},84.8,B
3 - 8,32,Josh Allen,QB,Partners for What's Possible,314.54,20.97,379.04,22.3,17,{5E530C03-3F19-48F0-A309-52B769E76347},84.74,B
10 - 9,117,Jakobi Meyers,WR,Came and Wentz,175.31,11.69,218.0,14.53,15,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},84.66,B
16 - 3,183,Jason Sanders,K,The Golden Receivers,125.6,7.39,158.0,9.29,17,{4656A2AD-A939-460B-96A2-ADA939760B8B},84.54,B
11 - 6,126,Rico Dowdle,RB,Eli,148.58,10.61,197.8,12.36,16,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},84.18,B
14 - 5,161,Ka'imi Fairbairn,K,Partners for What's Possible,137.24,8.07,159.0,9.35,17,{5E530C03-3F19-48F0-A309-52B769E76347},83.88,B
6 - 4,64,Aaron Jones,RB,Prahlad's Ghost,190.03,13.57,241.6,14.21,17,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},83.81,B
14 - 11,167,Jake Bates,K,Daddy's Home,132.02,7.77,155.0,9.12,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},83.67,B
1 - 3,3,CeeDee Lamb,WR,PAI Alcoholics Anonymous ,317.06,21.14,263.4,17.56,15,{0CE04EAF-1603-4259-869A-A567F9953F44},83.44,B
10 - 8,116,Jameson Williams,WR,Philadelphia Bills Mafia,161.84,10.79,212.2,14.15,15,{65213399-AD95-4113-B087-DAB0440DEF10},83.34,B
4 - 4,40,DJ Moore,WR,Prahlad's Ghost,223.77,14.92,238.1,14.01,17,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},83.29,B
10 - 1,109,Jordan Addison,WR,Pho_King,188.75,12.58,212.5,14.17,15,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},83.17,B
10 - 5,113,Steelers D/ST,D/ST,Partners for What's Possible,137.59,8.09,147.0,8.65,17,{5E530C03-3F19-48F0-A309-52B769E76347},83.14,B
12 - 2,134,Josh Downs,WR,Team Cogs,111.29,8.56,183.5,13.11,14,{91828F94-1966-4B65-828F-9419663B65D8},83.11,B
12 - 3,135,Zach Charbonnet,RB,The Golden Receivers,140.02,10.0,186.9,10.99,17,{4656A2AD-A939-460B-96A2-ADA939760B8B},83.04,B
14 - 8,164,Justin Herbert,QB,Philadelphia Bills Mafia,252.77,16.85,285.4,16.79,17,{65213399-AD95-4113-B087-DAB0440DEF10},82.95,B-
3 - 12,36,Joe Mixon,RB,Pho_King,218.77,15.63,240.5,17.18,14,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},82.83,B-
2 - 12,24,Davante Adams,WR,Pennoni Adjacent,234.22,15.61,241.3,17.24,14,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},82.62,B-
3 - 5,29,James Cook,RB,Philadelphia Bills Mafia,222.09,15.86,266.7,16.67,16,{65213399-AD95-4113-B087-DAB0440DEF10},82.57,B-
10 - 2,110,J.K. Dobbins,RB,Team Cogs,155.58,11.97,191.8,14.75,13,{91828F94-1966-4B65-828F-9419663B65D8},82.53,B-
2 - 2,14,Garrett Wilson,WR,Team Cogs,251.81,16.79,251.9,14.82,17,{91828F94-1966-4B65-828F-9419663B65D8},82.4,B-
5 - 7,55,Tee Higgins,WR,19th St Halal Cart,202.19,14.44,222.1,18.51,12,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},82.11,B-
8 - 3,87,Tony Pollard,RB,The Golden Receivers,172.92,12.35,200.7,12.54,16,{4656A2AD-A939-460B-96A2-ADA939760B8B},82.04,B-
2 - 6,18,Kyren Williams,RB,19th St Halal Cart,233.06,16.65,272.1,17.01,16,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},81.84,B-
2 - 5,17,Mike Evans,WR,Partners for What's Possible,235.57,15.7,240.4,17.17,14,{5E530C03-3F19-48F0-A309-52B769E76347},81.81,B-
6 - 6,66,David Montgomery,RB,19th St Halal Cart,177.45,12.68,221.72,15.84,14,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},81.33,B-
2 - 10,22,Alvin Kamara,RB,PAI Alcoholics Anonymous ,231.21,16.52,265.3,18.95,14,{0CE04EAF-1603-4259-869A-A567F9953F44},81.28,B-
4 - 3,39,Travis Kelce,TE,The Golden Receivers,209.23,13.95,195.4,12.21,16,{4656A2AD-A939-460B-96A2-ADA939760B8B},81.2,B-
7 - 8,80,Najee Harris,RB,Partners for What's Possible,175.11,12.51,204.6,12.04,17,{5E530C03-3F19-48F0-A309-52B769E76347},80.93,B-
11 - 2,122,Khalil Shakir,WR,Daddy's Home,153.75,10.25,182.5,12.17,15,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},80.79,B-
6 - 7,67,Kyler Murray,QB,Eli,264.89,17.66,297.24,17.48,17,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},80.55,B-
6 - 8,68,D'Andre Swift,RB,Philadelphia Bills Mafia,180.87,12.92,214.5,12.62,17,{65213399-AD95-4113-B087-DAB0440DEF10},80.44,B-
5 - 1,49,Mark Andrews,TE,Pennoni Adjacent,188.4,12.56,188.8,11.11,17,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},80.33,B-
9 - 7,103,Pat Freiermuth,TE,19th St Halal Cart,138.12,9.21,168.3,9.9,17,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},80.31,B-
9 - 1,97,Jayden Reed,WR,Pennoni Adjacent,180.52,12.03,197.0,11.59,17,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},79.78,C+
4 - 8,44,Zay Flowers,WR,Philadelphia Bills Mafia,216.56,14.44,209.5,12.32,17,{65213399-AD95-4113-B087-DAB0440DEF10},79.05,C+
5 - 8,56,Calvin Ridley,WR,Partners for What's Possible,219.55,14.64,199.2,11.72,17,{5E530C03-3F19-48F0-A309-52B769E76347},79.04,C+
4 - 2,38,Jalen Hurts,QB,Team Cogs,315.18,21.01,315.12,21.01,15,{91828F94-1966-4B65-828F-9419663B65D8},78.38,C+
8 - 6,90,Xavier Worthy,WR,19th St Halal Cart,176.28,11.75,187.2,11.01,17,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},78.26,C+
15 - 1,169,DeMario Douglas,WR,Pennoni Adjacent,164.92,10.99,147.7,8.69,17,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},78.24,C+
13 - 5,149,Alexander Mattison,RB,Philadelphia Bills Mafia,92.89,6.64,137.4,9.81,14,{65213399-AD95-4113-B087-DAB0440DEF10},78.08,C+
3 - 3,27,Nico Collins,WR,PAI Alcoholics Anonymous ,229.86,15.32,210.6,17.55,12,{0CE04EAF-1603-4259-869A-A567F9953F44},77.84,C+
7 - 9,81,Keenan Allen,WR,Prahlad's Ghost,202.31,15.56,184.4,12.29,15,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},77.82,C+
5 - 2,50,Patrick Mahomes,QB,Daddy's Home,308.91,20.59,283.02,17.69,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},77.49,C+
16 - 10,190,Tre Tucker,WR,PAI Alcoholics Anonymous ,126.2,8.41,129.3,7.61,17,{0CE04EAF-1603-4259-869A-A567F9953F44},77.25,C+
8 - 8,92,Brock Purdy,QB,Philadelphia Bills Mafia,260.37,17.36,266.86,17.79,15,{65213399-AD95-4113-B087-DAB0440DEF10},77.03,C+
1 - 8,8,Jonathan Taylor,RB,Partners for What's Possible,257.08,18.36,246.7,17.62,14,{5E530C03-3F19-48F0-A309-52B769E76347},76.91,C
13 - 8,152,Adam Thielen,WR,Partners for What's Possible,171.46,11.43,139.5,13.95,10,{5E530C03-3F19-48F0-A309-52B769E76347},76.64,C
3 - 6,30,DeVonta Smith,WR,Eli,225.4,15.03,199.4,15.34,13,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},76.43,C
13 - 11,155,Hunter Henry,TE,Team Cogs,111.05,7.4,145.4,9.09,16,{91828F94-1966-4B65-828F-9419663B65D8},76.42,C
16 - 4,184,Xavier Legette,WR,Prahlad's Ghost,131.91,8.79,125.1,7.82,16,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},76.4,C
1 - 6,6,Tyreek Hill,WR,Eli,299.24,19.95,218.2,12.84,17,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},76.4,C
6 - 9,69,David Njoku,TE,Came and Wentz,170.78,11.39,148.5,13.5,11,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},76.35,C
4 - 5,41,Kenneth Walker III,RB,Partners for What's Possible,212.59,15.19,181.2,15.1,12,{5E530C03-3F19-48F0-A309-52B769E76347},76.29,C
4 - 12,48,DK Metcalf,WR,Pennoni Adjacent,225.08,15.01,191.2,12.75,15,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},76.2,C
1 - 10,10,A.J. Brown,WR,The Golden Receivers,260.05,17.34,216.9,16.68,13,{4656A2AD-A939-460B-96A2-ADA939760B8B},76.2,C
2 - 3,15,Puka Nacua,WR,The Golden Receivers,258.25,17.22,206.6,18.78,11,{4656A2AD-A939-460B-96A2-ADA939760B8B},75.98,C
1 - 2,2,Breece Hall,RB,Daddy's Home,289.65,20.69,240.9,15.06,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},75.98,C
15 - 7,175,Jordan Mason,RB,19th St Halal Cart,82.6,6.35,115.0,9.58,12,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},75.85,C
12 - 4,136,Jake Elliott,K,Prahlad's Ghost,140.67,8.27,130.0,7.65,17,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},75.78,C
9 - 4,100,Aaron Rodgers,QB,Came and Wentz,266.24,17.75,256.58,15.09,17,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},75.77,C
12 - 11,143,Caleb Williams,QB,Daddy's Home,252.94,16.86,254.54,14.97,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},75.74,C
3 - 1,25,Marvin Harrison Jr.,WR,Pennoni Adjacent,228.14,15.21,196.5,11.56,17,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},75.65,C
11 - 12,132,Justin Tucker,K,Pho_King,138.3,8.14,130.0,7.65,17,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},75.64,C
6 - 3,63,Rhamondre Stevenson,RB,The Golden Receivers,192.0,13.71,175.9,11.73,15,{4656A2AD-A939-460B-96A2-ADA939760B8B},75.63,C
14 - 2,158,Romeo Doubs,WR,Team Cogs,135.21,9.01,132.1,10.16,13,{91828F94-1966-4B65-828F-9419663B65D8},75.51,C
3 - 7,31,Sam LaPorta,TE,19th St Halal Cart,209.89,13.99,174.6,10.91,16,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},75.35,C
11 - 7,127,Ravens D/ST,D/ST,19th St Halal Cart,143.74,8.46,116.0,6.82,17,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},75.01,C
14 - 1,157,Lions D/ST,D/ST,Pho_King,117.28,6.9,113.0,6.65,17,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},74.51,C
15 - 3,171,Demarcus Robinson,WR,PAI Alcoholics Anonymous ,152.94,10.2,123.5,7.26,17,{0CE04EAF-1603-4259-869A-A567F9953F44},74.48,C
16 - 7,187,Dontayvion Wicks,WR,Eli,125.85,8.39,110.5,6.5,17,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},74.32,C
15 - 5,173,Bears D/ST,D/ST,Philadelphia Bills Mafia,123.3,7.25,107.0,6.29,17,{65213399-AD95-4113-B087-DAB0440DEF10},74.26,C
14 - 4,160,Chiefs D/ST,D/ST,Prahlad's Ghost,113.49,6.68,111.0,6.53,17,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},74.26,C
9 - 2,98,Jerome Ford,RB,Daddy's Home,142.89,10.21,134.0,9.57,14,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},74.13,C
6 - 10,70,Javonte Williams,RB,PAI Alcoholics Anonymous ,185.3,13.24,157.9,9.29,17,{0CE04EAF-1603-4259-869A-A567F9953F44},73.67,C
4 - 9,45,Brian Robinson Jr.,RB,Came and Wentz,178.92,12.78,159.8,11.41,14,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},73.63,C
14 - 6,162,Matthew Stafford,QB,19th St Halal Cart,241.73,16.12,214.58,13.41,16,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},73.62,C
4 - 6,42,Cooper Kupp,WR,19th St Halal Cart,218.11,14.54,175.0,14.58,12,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},73.46,C
3 - 2,26,Rachaad White,RB,Daddy's Home,225.46,16.1,199.6,12.48,16,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},73.11,C
8 - 4,88,Jordan Love,QB,Prahlad's Ghost,207.44,17.29,233.86,15.59,15,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},72.98,C-
8 - 12,96,Jaylen Warren,RB,Pennoni Adjacent,177.72,12.69,124.1,8.27,15,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},72.79,C-
11 - 1,121,Tyler Allgeier,RB,Pennoni Adjacent,141.3,10.09,106.2,6.25,17,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},72.68,C-
9 - 6,102,Rome Odunze,WR,Eli,175.3,11.69,144.9,8.52,17,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},72.32,C-
6 - 1,61,Kyle Pitts,TE,Pho_King,167.25,11.15,131.2,7.72,17,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},72.3,C-
5 - 5,53,George Pickens,WR,Philadelphia Bills Mafia,209.16,13.94,164.4,11.74,14,{65213399-AD95-4113-B087-DAB0440DEF10},72.25,C-
7 - 11,83,Austin Ekeler,RB,Team Cogs,173.52,12.39,132.3,11.03,12,{91828F94-1966-4B65-828F-9419663B65D8},72.24,C-
8 - 10,94,DeAndre Hopkins,WR,PAI Alcoholics Anonymous ,177.97,12.71,147.0,9.19,16,{0CE04EAF-1603-4259-869A-A567F9953F44},72.0,C-
10 - 12,120,Antonio Gibson,RB,Pennoni Adjacent,141.9,10.92,103.4,6.08,17,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},71.91,C-
13 - 9,153,Isaiah Likely,TE,Prahlad's Ghost,141.91,9.46,123.7,7.73,16,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},71.69,C-
11 - 4,124,Tyler Lockett,WR,Came and Wentz,170.41,12.17,121.0,7.12,17,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},71.62,C-
15 - 2,170,Braelon Allen,RB,Daddy's Home,75.44,5.39,85.2,5.01,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},71.58,C-
11 - 11,131,Joshua Palmer,WR,Team Cogs,168.36,11.22,107.4,7.16,15,{91828F94-1966-4B65-828F-9419663B65D8},71.26,C-
3 - 4,28,Michael Pittman Jr.,WR,Came and Wentz,231.1,15.41,165.8,10.36,16,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},71.2,C-
15 - 8,176,Chig Okonkwo,TE,Partners for What's Possible,118.44,7.9,113.6,6.68,17,{5E530C03-3F19-48F0-A309-52B769E76347},71.16,C-
10 - 7,115,Jaleel McLaughlin,RB,Eli,137.83,9.84,97.2,6.07,16,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},71.14,C-
5 - 12,60,C.J. Stroud,QB,Pho_King,277.8,18.52,220.38,12.96,17,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},71.13,C-
15 - 6,174,Dolphins D/ST,D/ST,Eli,130.96,7.7,94.0,5.53,17,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},71.11,C-
15 - 4,172,Bengals D/ST,D/ST,Came and Wentz,128.79,7.58,98.0,5.76,17,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},71.03,C-
16 - 8,188,Younghoe Koo,K,Philadelphia Bills Mafia,132.39,7.79,103.0,7.36,14,{65213399-AD95-4113-B087-DAB0440DEF10},70.98,C-
15 - 11,179,Jake Moody,K,Team Cogs,131.16,7.72,102.0,7.29,14,{91828F94-1966-4B65-828F-9419663B65D8},70.74,C-
7 - 3,75,Chris Godwin,WR,PAI Alcoholics Anonymous ,214.17,14.28,137.8,19.69,7,{0CE04EAF-1603-4259-869A-A567F9953F44},70.57,C-
12 - 8,140,Dalton Schultz,TE,Philadelphia Bills Mafia,133.16,8.88,118.2,6.95,17,{65213399-AD95-4113-B087-DAB0440DEF10},70.42,C-
11 - 9,129,Jets D/ST,D/ST,Prahlad's Ghost,146.23,8.6,98.0,5.76,17,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},70.09,C-
14 - 3,159,Cowboys D/ST,D/ST,The Golden Receivers,145.67,8.57,97.0,5.71,17,{4656A2AD-A939-460B-96A2-ADA939760B8B},70.08,C-
4 - 11,47,Jaylen Waddle,WR,Daddy's Home,219.36,14.62,149.6,9.97,15,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},69.72,D+
9 - 10,106,Devin Singletary,RB,The Golden Receivers,168.44,12.03,96.6,6.44,15,{4656A2AD-A939-460B-96A2-ADA939760B8B},69.71,D+
10 - 11,119,Keon Coleman,WR,Daddy's Home,170.06,11.34,111.5,8.58,13,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},69.59,D+
16 - 11,191,Kenneth Gainwell,RB,Daddy's Home,77.17,5.51,62.6,3.68,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},69.33,D+
5 - 6,54,Tank Dell,WR,Eli,212.01,14.13,140.0,10.0,14,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},68.94,D+
13 - 7,151,Tua Tagovailoa,QB,19th St Halal Cart,241.69,16.11,181.58,16.51,11,{DC811D3C-5EC4-4818-8E91-66D1350A42D2},68.69,D+
7 - 4,76,Tyjae Spears,RB,Came and Wentz,175.48,12.53,113.6,9.47,12,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},68.5,D+
14 - 9,165,Taysom Hill,TE,Came and Wentz,125.82,8.39,102.34,12.79,8,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},68.36,D+
13 - 10,154,Kirk Cousins,QB,The Golden Receivers,252.04,16.8,178.32,12.74,14,{4656A2AD-A939-460B-96A2-ADA939760B8B},68.33,D+
14 - 7,163,Harrison Butker,K,Eli,142.67,8.39,93.0,7.15,13,{4406D5E2-027E-496A-8DB3-92E87CDFFD33},67.91,D+
8 - 11,95,Jake Ferguson,TE,Daddy's Home,165.73,11.05,104.4,7.46,14,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},67.52,D+
6 - 2,62,Amari Cooper,WR,Team Cogs,209.78,13.99,122.7,8.76,14,{91828F94-1966-4B65-828F-9419663B65D8},67.48,D+
7 - 5,77,Dallas Goedert,TE,Philadelphia Bills Mafia,152.2,10.15,103.6,10.36,10,{65213399-AD95-4113-B087-DAB0440DEF10},67.36,D+
13 - 12,156,Rashid Shaheed,WR,Pho_King,159.07,10.6,79.8,11.4,7,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},67.35,D+
13 - 3,147,49ers D/ST,D/ST,PAI Alcoholics Anonymous ,142.99,8.41,87.0,5.12,17,{0CE04EAF-1603-4259-869A-A567F9953F44},67.3,D+
16 - 1,181,Derek Carr,QB,Pho_King,219.63,14.64,150.9,15.09,10,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},67.17,D+
12 - 12,144,Trey Benson,RB,Pennoni Adjacent,123.71,8.84,47.0,3.62,13,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},66.83,D
7 - 12,84,Zack Moss,RB,Pho_King,155.4,11.1,81.9,10.24,8,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},66.71,D
14 - 12,168,Evan McPherson,K,Pennoni Adjacent,134.43,7.91,85.0,7.08,12,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},66.5,D
15 - 10,178,Brandin Cooks,WR,The Golden Receivers,155.54,10.37,69.6,6.96,10,{4656A2AD-A939-460B-96A2-ADA939760B8B},66.35,D
2 - 1,13,Deebo Samuel Sr.,WR,Pho_King,221.37,15.81,153.6,10.24,15,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},66.34,D
9 - 12,108,Gus Edwards,RB,Pho_King,143.12,10.22,64.1,5.83,11,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},66.31,D
9 - 11,107,Nick Chubb,RB,Team Cogs,134.19,14.91,63.3,7.91,8,{91828F94-1966-4B65-828F-9419663B65D8},65.7,D
5 - 4,52,Stefon Diggs,WR,Came and Wentz,227.02,15.13,121.92,15.24,8,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},65.63,D
8 - 1,85,Christian Watson,WR,Pho_King,188.7,12.58,105.3,7.02,15,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},65.51,D
16 - 9,189,Daniel Jones,QB,Came and Wentz,226.12,16.15,135.3,13.53,10,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},65.26,D
5 - 9,57,Dalton Kincaid,TE,Prahlad's Ghost,172.29,11.49,100.8,7.75,13,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42},65.19,D
13 - 2,146,Saints D/ST,D/ST,Daddy's Home,129.75,7.63,78.0,4.59,17,{4C1C5213-4BB5-4243-87AC-0BCB2D637264},64.81,D
9 - 3,99,Ezekiel Elliott,RB,PAI Alcoholics Anonymous ,160.51,11.46,57.5,3.83,15,{0CE04EAF-1603-4259-869A-A567F9953F44},64.74,D
13 - 1,145,Browns D/ST,D/ST,Pennoni Adjacent,153.29,9.02,77.0,4.53,17,{4FB9792B-D0E9-407C-A000-A60B0F30DB08},64.51,D
15 - 12,180,Adonai Mitchell,WR,Pho_King,130.45,8.7,53.76,3.16,17,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB},64.42,D
6 - 5,65,Evan Engram,TE,Partners for What's Possible,183.29,12.22,89.5,9.94,9,{5E530C03-3F19-48F0-A309-52B769E76347},64.04,D
11 - 3,123,T.J. Hockenson,TE,PAI Alcoholics Anonymous ,130.06,13.01,86.5,8.65,10,{0CE04EAF-1603-4259-869A-A567F9953F44},63.98,D
12 - 9,141,Ty Chandler,RB,Came and Wentz,137.18,9.8,28.4,1.67,17,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7},63.86,D
