Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
14 - 4,134,Darius Slayton,WR,Multiple Scoregasm,134.67,8.98,116.5,7.28,16,62.2,D-,{65AA71E4-A3D5-46CC-A222-C0C93E886D81}
13 - 10,130,Austin Hooper,TE,Fresh Prince  Of Hel-Aire,105.85,7.06,90.5,6.96,13,61.96,D-,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC}
12 - 8,118,Alexander Mattison,RB,Team Vellapanti,91.67,6.55,80.4,6.18,13,61.24,D-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
7 - 4,64,James White,RB,Team BIGMADBLUE,130.85,9.35,92.1,6.58,14,61.08,D-,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC}
15 - 6,146,Zane Gonzalez,K,Pain Inflictors,121.12,7.57,92.0,7.67,12,61.04,D-,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04}
6 - 4,54,Cam Akers,RB,Multiple Scoregasm,160.29,11.45,96.3,7.41,13,60.7,D-,{65AA71E4-A3D5-46CC-A222-C0C93E886D81}
11 - 10,110,49ers D/ST,D/ST,Fresh Prince  Of Hel-Aire,132.8,8.3,91.0,5.69,16,60.25,D-,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC}
15 - 4,144,Bears D/ST,D/ST,Team BIGMADBLUE,116.12,7.26,88.0,5.5,16,59.94,F-,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC}
3 - 6,26,Kenny Golladay,WR,Pain Inflictors,179.66,12.83,55.8,11.16,5,59.61,F-,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04}
11 - 1,101,Zack Moss,RB,Team TitBit,126.11,9.01,94.6,7.28,13,59.49,F-,{CFED3745-01A7-4D35-B869-DD322FB8CCE1}
10 - 2,92,Deebo Samuel,WR,Muqaddar Ka Sikandar,152.59,11.74,64.2,9.17,7,59.45,F-,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9}
10 - 4,94,Preston Williams,WR,Multiple Scoregasm,144.3,9.62,65.8,8.22,8,57.93,F-,{65AA71E4-A3D5-46CC-A222-C0C93E886D81}
13 - 8,128,Sony Michel,RB,Wakanda Forever,93.91,6.71,71.8,7.98,9,57.8,F-,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC}
1 - 6,6,Michael Thomas,WR,Pain Inflictors,246.24,16.42,63.9,9.13,7,57.6,F-,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04}
