Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
3 - 9,29,Josh Allen,QB,Control Machete,313.58,20.91,379.04,22.3,17,95.51,A,{D60AD45E-EB1B-4E8E-BF07-8A41B8372244}
5 - 4,44,Josh Jacobs,RB,RAJUN CAJUN,216.51,15.46,293.1,17.24,17,94.83,A,{97ABA629-8E14-4D1F-95C6-919C4601753F}
8 - 9,79,Terry McLaurin,WR,Team Date,193.47,12.9,267.8,15.75,17,94.11,A,{EFBB74C0-DA6D-43EC-825B-CBB72282EC4B}
14 - 7,137,Jerry Jeudy,WR,RAJUN CAJUN,176.72,11.78,240.9,14.17,17,93.78,A,{97ABA629-8E14-4D1F-95C6-919C4601753F}
5 - 10,50,Trey McBride,TE,Trestleches,182.3,12.15,249.8,15.61,16,93.17,A,{25870909-7F4E-4BCB-8709-097F4E7BCBC7}
2 - 3,13,Justin Jefferson,WR,Masoud's Magnificent Team,282.2,18.81,317.48,18.68,17,92.84,A-,{4385A6FE-E567-4B2D-974F-41AE8016A5C7}
11 - 1,101,Ladd McConkey,WR,OAC PADS,178.4,11.89,240.9,15.06,16,92.29,A-,{8EF83BEE-329B-4056-9953-F0E1B26AC099}
1 - 8,8,Amon-Ra St. Brown,WR,Masoud's Magnificent Team,283.98,18.93,316.18,18.6,17,92.27,A-,{4385A6FE-E567-4B2D-974F-41AE8016A5C7}
16 - 8,158,Cameron Dicker,K,Django Achane'd,138.3,8.14,176.0,10.35,17,92.1,A-,{AD210E40-D18C-44A3-BDBA-42E28FF54B9A}
4 - 7,37,Malik Nabers,WR,RAJUN CAJUN,222.57,14.84,273.6,18.24,15,91.69,A-,{97ABA629-8E14-4D1F-95C6-919C4601753F}
8 - 10,80,Jaxon Smith-Njigba,WR,OAC PADS,191.39,12.76,253.0,14.88,17,91.66,A-,{8EF83BEE-329B-4056-9953-F0E1B26AC099}
6 - 1,51,James Conner,RB,Trestleches,177.8,13.68,253.8,15.86,16,91.65,A-,{25870909-7F4E-4BCB-8709-097F4E7BCBC7}
11 - 7,107,Brandon Aubrey,K,Did I Set My Lineup?,142.08,8.36,187.0,11.0,17,91.65,A-,{8C7A0230-54EF-41A3-BA02-3054EF71A3F4}
15 - 3,143,Jameson Williams,WR,Django Achane'd,161.76,10.78,212.2,14.15,15,91.18,A-,{AD210E40-D18C-44A3-BDBA-42E28FF54B9A}
3 - 6,26,Drake London,WR,BHam Legion,225.56,15.04,280.8,16.52,17,90.97,A-,{6CCC4CB0-3D3D-4B78-875B-E6CBCCD76455}
4 - 2,32,George Kittle,TE,Control Machete,175.43,11.7,236.6,15.77,15,90.92,A-,{D60AD45E-EB1B-4E8E-BF07-8A41B8372244}
13 - 8,128,Justin Herbert,QB,Masoud's Magnificent Team,252.01,16.8,285.4,16.79,17,90.53,A-,{4385A6FE-E567-4B2D-974F-41AE8016A5C7}
4 - 3,33,Alvin Kamara,RB,Masoud's Magnificent Team,231.09,16.51,265.3,18.95,14,90.05,A-,{4385A6FE-E567-4B2D-974F-41AE8016A5C7}
9 - 8,88,Courtland Sutton,WR,Masoud's Magnificent Team,189.57,12.64,240.3,14.14,17,89.87,B+,{4385A6FE-E567-4B2D-974F-41AE8016A5C7}
3 - 10,30,James Cook,RB,Trestleches,221.92,15.85,266.7,16.67,16,89.53,B+,{25870909-7F4E-4BCB-8709-097F4E7BCBC7}
9 - 6,86,Kyler Murray,QB,BHam Legion,264.09,17.61,297.24,17.48,17,89.39,B+,{6CCC4CB0-3D3D-4B78-875B-E6CBCCD76455}
8 - 1,71,Aaron Jones,RB,Trestleches,189.91,13.57,241.6,14.21,17,89.18,B+,{25870909-7F4E-4BCB-8709-097F4E7BCBC7}
16 - 1,151,Ka'imi Fairbairn,K,Trestleches,140.45,8.26,166.0,9.76,17,88.97,B+,{25870909-7F4E-4BCB-8709-097F4E7BCBC7}
11 - 4,104,Jakobi Meyers,WR,RAJUN CAJUN,175.23,11.68,218.0,14.53,15,88.81,B+,{97ABA629-8E14-4D1F-95C6-919C4601753F}
2 - 2,12,Kyren Williams,RB,Control Machete,232.87,16.63,272.1,17.01,16,88.76,B+,{D60AD45E-EB1B-4E8E-BF07-8A41B8372244}
8 - 8,78,David Montgomery,RB,Django Achane'd,177.34,12.67,221.72,15.84,14,88.55,B+,{AD210E40-D18C-44A3-BDBA-42E28FF54B9A}
5 - 2,42,Jalen Hurts,QB,Team Date,314.32,20.95,315.12,21.01,15,88.28,B+,{EFBB74C0-DA6D-43EC-825B-CBB72282EC4B}
15 - 1,141,Steelers D/ST,D/ST,OAC PADS,125.2,7.36,135.0,7.94,17,87.09,B+,{8EF83BEE-329B-4056-9953-F0E1B26AC099}
13 - 2,122,J.K. Dobbins,RB,Team Date,155.48,11.96,191.8,14.75,13,87.03,B+,{EFBB74C0-DA6D-43EC-825B-CBB72282EC4B}
13 - 10,130,Zach Charbonnet,RB,Trestleches,139.96,10.0,186.9,10.99,17,86.63,B,{25870909-7F4E-4BCB-8709-097F4E7BCBC7}
4 - 5,35,Joe Mixon,RB,BHam Legion,218.62,15.62,240.5,17.18,14,86.33,B,{6CCC4CB0-3D3D-4B78-875B-E6CBCCD76455}
16 - 2,152,Khalil Shakir,WR,Control Machete,153.68,10.25,182.5,12.17,15,86.21,B,{D60AD45E-EB1B-4E8E-BF07-8A41B8372244}
14 - 5,135,Caleb Williams,QB,BHam Legion,252.19,16.81,254.54,14.97,17,86.03,B,{6CCC4CB0-3D3D-4B78-875B-E6CBCCD76455}
10 - 3,93,Jordan Addison,WR,Masoud's Magnificent Team,188.63,12.58,212.5,14.17,15,85.76,B,{4385A6FE-E567-4B2D-974F-41AE8016A5C7}
4 - 6,36,Tee Higgins,WR,Jim-a-sore-ass,202.03,14.43,222.1,18.51,12,85.27,B,{04EBBE51-2B10-49B4-ADFB-BA8FFD1E6768}
8 - 2,72,Brock Purdy,QB,Control Machete,259.3,17.29,266.86,17.79,15,85.2,B,{D60AD45E-EB1B-4E8E-BF07-8A41B8372244}
14 - 6,136,Pat Freiermuth,TE,Jim-a-sore-ass,138.09,9.21,168.3,9.9,17,84.74,B,{04EBBE51-2B10-49B4-ADFB-BA8FFD1E6768}
3 - 1,21,Davante Adams,WR,OAC PADS,234.0,15.6,241.3,17.24,14,84.58,B,{8EF83BEE-329B-4056-9953-F0E1B26AC099}
10 - 9,99,Tony Pollard,RB,Team Date,172.81,12.34,200.7,12.54,16,84.55,B,{EFBB74C0-DA6D-43EC-825B-CBB72282EC4B}
7 - 8,68,D'Andre Swift,RB,Masoud's Magnificent Team,180.74,12.91,214.5,12.62,17,84.51,B,{4385A6FE-E567-4B2D-974F-41AE8016A5C7}
3 - 3,23,Mike Evans,WR,Django Achane'd,235.36,15.69,240.4,17.17,14,84.42,B,{AD210E40-D18C-44A3-BDBA-42E28FF54B9A}
9 - 2,82,Najee Harris,RB,Team Date,174.97,12.5,204.6,12.04,17,83.8,B,{EFBB74C0-DA6D-43EC-825B-CBB72282EC4B}
12 - 2,112,Darnell Mooney,WR,Control Machete,174.04,11.6,193.2,12.07,16,83.62,B,{D60AD45E-EB1B-4E8E-BF07-8A41B8372244}
2 - 4,14,Garrett Wilson,WR,Did I Set My Lineup?,251.59,16.77,251.9,14.82,17,83.36,B,{8C7A0230-54EF-41A3-BA02-3054EF71A3F4}
10 - 4,94,Aaron Rodgers,QB,Did I Set My Lineup?,265.24,17.68,256.58,15.09,17,83.33,B,{8C7A0230-54EF-41A3-BA02-3054EF71A3F4}
5 - 5,45,Patrick Mahomes,QB,Jim-a-sore-ass,307.68,20.51,283.02,17.69,16,83.15,B,{04EBBE51-2B10-49B4-ADFB-BA8FFD1E6768}
1 - 9,9,Jonathan Taylor,RB,Control Machete,256.83,18.34,244.7,17.48,14,83.13,B,{D60AD45E-EB1B-4E8E-BF07-8A41B8372244}
2 - 6,16,DJ Moore,WR,Jim-a-sore-ass,223.6,14.91,238.1,14.01,17,82.7,B-,{04EBBE51-2B10-49B4-ADFB-BA8FFD1E6768}
9 - 10,90,Jordan Love,QB,Trestleches,206.72,17.23,233.86,15.59,15,82.68,B-,{25870909-7F4E-4BCB-8709-097F4E7BCBC7}
1 - 4,4,CeeDee Lamb,WR,RAJUN CAJUN,316.73,21.12,263.4,17.56,15,82.61,B-,{97ABA629-8E14-4D1F-95C6-919C4601753F}
10 - 2,92,Jayden Reed,WR,Control Machete,180.45,12.03,197.0,11.59,17,82.28,B-,{D60AD45E-EB1B-4E8E-BF07-8A41B8372244}
10 - 5,95,Xavier Worthy,WR,BHam Legion,176.21,11.75,187.2,11.01,17,80.74,B-,{6CCC4CB0-3D3D-4B78-875B-E6CBCCD76455}
3 - 8,28,Nico Collins,WR,Masoud's Magnificent Team,229.68,15.31,210.6,17.55,12,80.65,B-,{4385A6FE-E567-4B2D-974F-41AE8016A5C7}
6 - 9,59,Zay Flowers,WR,Team Date,216.41,14.43,209.5,12.32,17,80.05,B-,{EFBB74C0-DA6D-43EC-825B-CBB72282EC4B}
1 - 3,3,Breece Hall,RB,Django Achane'd,289.43,20.67,240.9,15.06,16,79.27,C+,{AD210E40-D18C-44A3-BDBA-42E28FF54B9A}
5 - 8,48,Mark Andrews,TE,Masoud's Magnificent Team,188.32,12.55,188.8,11.11,17,79.18,C+,{4385A6FE-E567-4B2D-974F-41AE8016A5C7}
6 - 2,52,DeVonta Smith,WR,Control Machete,225.23,15.02,199.4,15.34,13,79.05,C+,{D60AD45E-EB1B-4E8E-BF07-8A41B8372244}
13 - 9,129,Jake Elliott,K,Control Machete,143.43,8.44,133.0,7.82,17,78.6,C+,{D60AD45E-EB1B-4E8E-BF07-8A41B8372244}
12 - 6,116,Justin Tucker,K,Jim-a-sore-ass,141.89,8.35,135.0,7.94,17,78.56,C+,{04EBBE51-2B10-49B4-ADFB-BA8FFD1E6768}
4 - 4,34,Travis Kelce,TE,Did I Set My Lineup?,209.13,13.94,195.4,12.21,16,78.55,C+,{8C7A0230-54EF-41A3-BA02-3054EF71A3F4}
15 - 10,150,Chiefs D/ST,D/ST,Trestleches,102.3,6.02,98.0,5.76,17,78.49,C+,{25870909-7F4E-4BCB-8709-097F4E7BCBC7}
2 - 5,15,Puka Nacua,WR,BHam Legion,257.99,17.2,206.6,18.78,11,78.22,C+,{6CCC4CB0-3D3D-4B78-875B-E6CBCCD76455}
2 - 1,11,A.J. Brown,WR,Trestleches,259.78,17.32,216.9,16.68,13,78.15,C+,{25870909-7F4E-4BCB-8709-097F4E7BCBC7}
6 - 8,58,Calvin Ridley,WR,Django Achane'd,219.39,14.63,199.2,11.72,17,77.68,C+,{AD210E40-D18C-44A3-BDBA-42E28FF54B9A}
14 - 9,139,Adam Thielen,WR,Team Date,171.4,11.43,139.5,13.95,10,77.07,C+,{EFBB74C0-DA6D-43EC-825B-CBB72282EC4B}
8 - 5,75,Keenan Allen,WR,BHam Legion,202.19,15.55,184.4,12.29,15,76.69,C,{6CCC4CB0-3D3D-4B78-875B-E6CBCCD76455}
5 - 6,46,Kenneth Walker III,RB,BHam Legion,212.4,15.17,181.2,15.1,12,76.21,C,{6CCC4CB0-3D3D-4B78-875B-E6CBCCD76455}
3 - 7,27,Rachaad White,RB,Did I Set My Lineup?,225.31,16.09,199.6,12.48,16,75.89,C,{8C7A0230-54EF-41A3-BA02-3054EF71A3F4}
12 - 8,118,Ravens D/ST,D/ST,Django Achane'd,129.63,7.63,106.0,6.24,17,75.82,C,{AD210E40-D18C-44A3-BDBA-42E28FF54B9A}
16 - 10,160,Younghoe Koo,K,OAC PADS,137.08,8.06,111.0,7.93,14,75.72,C,{8EF83BEE-329B-4056-9953-F0E1B26AC099}
7 - 3,63,David Njoku,TE,Django Achane'd,170.71,11.38,148.5,13.5,11,75.36,C,{AD210E40-D18C-44A3-BDBA-42E28FF54B9A}
4 - 9,39,DK Metcalf,WR,Team Date,224.9,14.99,191.2,12.75,15,75.24,C,{EFBB74C0-DA6D-43EC-825B-CBB72282EC4B}
6 - 4,54,Rhamondre Stevenson,RB,Did I Set My Lineup?,191.88,13.71,175.9,11.73,15,75.13,C,{8C7A0230-54EF-41A3-BA02-3054EF71A3F4}
15 - 8,148,Bengals D/ST,D/ST,Masoud's Magnificent Team,115.76,6.81,93.0,5.47,17,74.67,C,{4385A6FE-E567-4B2D-974F-41AE8016A5C7}
5 - 9,49,Cooper Kupp,WR,Control Machete,217.96,14.53,175.0,14.58,12,74.61,C,{D60AD45E-EB1B-4E8E-BF07-8A41B8372244}
9 - 1,81,Brian Robinson Jr.,RB,OAC PADS,178.79,12.77,159.8,11.41,14,74.57,C,{8EF83BEE-329B-4056-9953-F0E1B26AC099}
3 - 4,24,Marvin Harrison Jr.,WR,RAJUN CAJUN,227.94,15.2,196.5,11.56,17,74.45,C,{97ABA629-8E14-4D1F-95C6-919C4601753F}
16 - 7,157,Jake Moody,K,RAJUN CAJUN,138.58,8.15,108.0,7.71,14,74.4,C,{97ABA629-8E14-4D1F-95C6-919C4601753F}
13 - 6,126,Jerome Ford,RB,BHam Legion,142.8,10.2,134.0,9.57,14,74.39,C,{6CCC4CB0-3D3D-4B78-875B-E6CBCCD76455}
1 - 6,6,Tyreek Hill,WR,BHam Legion,298.89,19.93,218.2,12.84,17,74.13,C,{6CCC4CB0-3D3D-4B78-875B-E6CBCCD76455}
5 - 7,47,C.J. Stroud,QB,Did I Set My Lineup?,276.58,18.44,220.38,12.96,17,73.69,C,{8C7A0230-54EF-41A3-BA02-3054EF71A3F4}
7 - 6,66,Chris Godwin,WR,BHam Legion,214.03,14.27,137.8,19.69,7,73.57,C,{6CCC4CB0-3D3D-4B78-875B-E6CBCCD76455}
3 - 5,25,Sam LaPorta,TE,Jim-a-sore-ass,209.78,13.99,174.6,10.91,16,73.16,C,{04EBBE51-2B10-49B4-ADFB-BA8FFD1E6768}
13 - 7,127,Kirk Cousins,QB,Did I Set My Lineup?,250.92,16.73,176.32,12.59,14,72.95,C-,{8C7A0230-54EF-41A3-BA02-3054EF71A3F4}
16 - 9,159,Cairo Santos,K,Team Date,137.1,8.06,105.0,6.18,17,72.91,C-,{EFBB74C0-DA6D-43EC-825B-CBB72282EC4B}
15 - 5,145,Dalton Schultz,TE,Jim-a-sore-ass,133.13,8.88,118.2,6.95,17,72.91,C-,{04EBBE51-2B10-49B4-ADFB-BA8FFD1E6768}
9 - 5,85,Javonte Williams,RB,Jim-a-sore-ass,185.2,13.23,157.9,9.29,17,72.76,C-,{04EBBE51-2B10-49B4-ADFB-BA8FFD1E6768}
7 - 4,64,George Pickens,WR,RAJUN CAJUN,208.97,13.93,164.4,11.74,14,72.29,C-,{97ABA629-8E14-4D1F-95C6-919C4601753F}
14 - 4,134,Cowboys D/ST,D/ST,Did I Set My Lineup?,131.5,7.74,92.0,5.41,17,71.69,C-,{8C7A0230-54EF-41A3-BA02-3054EF71A3F4}
15 - 2,142,Dolphins D/ST,D/ST,Team Date,116.75,6.87,86.0,5.06,17,71.56,C-,{EFBB74C0-DA6D-43EC-825B-CBB72282EC4B}
10 - 6,96,DeAndre Hopkins,WR,Jim-a-sore-ass,177.87,12.7,147.0,9.19,16,71.32,C-,{04EBBE51-2B10-49B4-ADFB-BA8FFD1E6768}
10 - 8,98,Rome Odunze,WR,Django Achane'd,175.21,11.68,144.9,8.52,17,71.29,C-,{AD210E40-D18C-44A3-BDBA-42E28FF54B9A}
16 - 6,156,Trevor Lawrence,QB,Jim-a-sore-ass,249.08,16.61,145.2,14.52,10,71.17,C-,{04EBBE51-2B10-49B4-ADFB-BA8FFD1E6768}
12 - 4,114,Jets D/ST,D/ST,Did I Set My Lineup?,130.8,7.69,89.0,5.24,17,69.33,D+,{8C7A0230-54EF-41A3-BA02-3054EF71A3F4}
9 - 3,83,Austin Ekeler,RB,Django Achane'd,173.46,12.39,132.3,11.03,12,69.17,D+,{AD210E40-D18C-44A3-BDBA-42E28FF54B9A}
16 - 5,155,Evan McPherson,K,BHam Legion,138.85,8.17,88.0,7.33,12,68.41,D+,{6CCC4CB0-3D3D-4B78-875B-E6CBCCD76455}
12 - 9,119,Dallas Goedert,TE,Team Date,152.14,10.14,103.6,10.36,10,68.15,D+,{EFBB74C0-DA6D-43EC-825B-CBB72282EC4B}
7 - 2,62,Kyle Pitts,TE,Team Date,167.16,11.14,131.2,7.72,17,67.6,D+,{EFBB74C0-DA6D-43EC-825B-CBB72282EC4B}
3 - 2,22,Michael Pittman Jr.,WR,Team Date,230.91,15.39,165.8,10.36,16,67.57,D+,{EFBB74C0-DA6D-43EC-825B-CBB72282EC4B}
11 - 9,109,49ers D/ST,D/ST,Control Machete,127.76,7.52,84.0,4.94,17,67.37,D+,{D60AD45E-EB1B-4E8E-BF07-8A41B8372244}
12 - 7,117,Tyler Lockett,WR,RAJUN CAJUN,170.33,12.17,121.0,7.12,17,66.57,D,{97ABA629-8E14-4D1F-95C6-919C4601753F}
4 - 10,40,Deebo Samuel Sr.,WR,OAC PADS,221.23,15.8,153.6,10.24,15,66.41,D,{8EF83BEE-329B-4056-9953-F0E1B26AC099}
7 - 9,69,Tank Dell,WR,Control Machete,211.88,14.13,140.0,10.0,14,66.38,D,{D60AD45E-EB1B-4E8E-BF07-8A41B8372244}
15 - 9,149,Antonio Gibson,RB,Control Machete,141.85,10.91,103.4,6.08,17,66.34,D,{D60AD45E-EB1B-4E8E-BF07-8A41B8372244}
14 - 1,131,Tyler Allgeier,RB,Trestleches,141.24,10.09,106.2,6.25,17,66.29,D,{25870909-7F4E-4BCB-8709-097F4E7BCBC7}
6 - 3,53,Anthony Richardson,QB,Masoud's Magnificent Team,275.89,18.39,163.36,14.85,11,66.0,D,{4385A6FE-E567-4B2D-974F-41AE8016A5C7}
4 - 1,31,Jaylen Waddle,WR,Trestleches,219.17,14.61,149.6,9.97,15,65.28,D,{25870909-7F4E-4BCB-8709-097F4E7BCBC7}
9 - 4,84,Jaylen Warren,RB,RAJUN CAJUN,177.64,12.69,124.1,8.27,15,65.2,D,{97ABA629-8E14-4D1F-95C6-919C4601753F}
6 - 6,56,Stefon Diggs,WR,Jim-a-sore-ass,226.85,15.12,121.92,15.24,8,64.87,D,{04EBBE51-2B10-49B4-ADFB-BA8FFD1E6768}
8 - 6,76,Harrison Butker,K,Jim-a-sore-ass,146.59,8.62,96.0,7.38,13,64.44,D,{04EBBE51-2B10-49B4-ADFB-BA8FFD1E6768}
11 - 2,102,Keon Coleman,WR,Team Date,169.97,11.33,111.5,8.58,13,64.35,D,{EFBB74C0-DA6D-43EC-825B-CBB72282EC4B}
9 - 9,89,Tyjae Spears,RB,Control Machete,175.41,12.53,113.6,9.47,12,63.97,D,{D60AD45E-EB1B-4E8E-BF07-8A41B8372244}
15 - 7,147,Rashid Shaheed,WR,Did I Set My Lineup?,158.99,10.6,79.8,11.4,7,63.73,D,{8C7A0230-54EF-41A3-BA02-3054EF71A3F4}
15 - 4,144,Saints D/ST,D/ST,RAJUN CAJUN,116.17,6.83,66.0,3.88,17,63.72,D,{97ABA629-8E14-4D1F-95C6-919C4601753F}
10 - 7,97,Jake Ferguson,TE,RAJUN CAJUN,165.68,11.05,104.4,7.46,14,63.15,D,{97ABA629-8E14-4D1F-95C6-919C4601753F}
7 - 7,67,Amari Cooper,WR,Did I Set My Lineup?,209.6,13.97,122.7,8.76,14,61.74,D-,{8C7A0230-54EF-41A3-BA02-3054EF71A3F4}
13 - 1,121,T.J. Hockenson,TE,OAC PADS,130.0,13.0,86.5,8.65,10,61.72,D-,{8EF83BEE-329B-4056-9953-F0E1B26AC099}
11 - 5,105,Browns D/ST,D/ST,Jim-a-sore-ass,137.81,8.11,70.0,4.12,17,60.54,D-,{04EBBE51-2B10-49B4-ADFB-BA8FFD1E6768}
12 - 1,111,Zack Moss,RB,Trestleches,155.33,11.09,81.9,10.24,8,60.19,D-,{25870909-7F4E-4BCB-8709-097F4E7BCBC7}
9 - 7,87,Christian Watson,WR,Did I Set My Lineup?,188.61,12.57,105.3,7.02,15,59.37,F-,{8C7A0230-54EF-41A3-BA02-3054EF71A3F4}
10 - 10,100,Devin Singletary,RB,OAC PADS,168.32,12.02,96.6,6.44,15,59.11,F-,{8EF83BEE-329B-4056-9953-F0E1B26AC099}
7 - 1,61,Dalton Kincaid,TE,OAC PADS,172.22,11.48,100.8,7.75,13,59.06,F-,{8EF83BEE-329B-4056-9953-F0E1B26AC099}
2 - 10,20,Travis Etienne Jr.,RB,OAC PADS,225.37,16.1,130.2,8.68,15,58.97,F-,{8EF83BEE-329B-4056-9953-F0E1B26AC099}
6 - 10,60,Dak Prescott,QB,OAC PADS,276.67,18.44,116.52,14.57,8,57.83,F-,{8EF83BEE-329B-4056-9953-F0E1B26AC099}
6 - 5,55,Evan Engram,TE,BHam Legion,183.21,12.21,89.5,9.94,9,56.48,F-,{6CCC4CB0-3D3D-4B78-875B-E6CBCCD76455}
7 - 10,70,Rashee Rice,WR,Trestleches,209.27,14.95,64.9,16.23,4,54.96,F-,{25870909-7F4E-4BCB-8709-097F4E7BCBC7}
16 - 4,154,Deshaun Watson,QB,Did I Set My Lineup?,258.63,17.24,76.72,10.96,7,54.96,F-,{8C7A0230-54EF-41A3-BA02-3054EF71A3F4}
8 - 4,74,Diontae Johnson,WR,Did I Set My Lineup?,208.5,13.9,89.1,7.42,12,52.81,F-,{8C7A0230-54EF-41A3-BA02-3054EF71A3F4}
13 - 3,123,Gus Edwards,RB,Django Achane'd,143.02,10.22,64.1,5.83,11,52.59,F-,{AD210E40-D18C-44A3-BDBA-42E28FF54B9A}
13 - 5,125,Nick Chubb,RB,Jim-a-sore-ass,134.04,14.89,63.3,7.91,8,52.5,F-,{04EBBE51-2B10-49B4-ADFB-BA8FFD1E6768}
14 - 10,140,Curtis Samuel,WR,OAC PADS,166.57,11.1,63.7,4.55,14,51.82,F-,{8EF83BEE-329B-4056-9953-F0E1B26AC099}
10 - 1,91,Raheem Mostert,RB,Trestleches,170.66,12.19,70.9,5.45,13,49.73,F-,{25870909-7F4E-4BCB-8709-097F4E7BCBC7}
15 - 6,146,Jaguars D/ST,D/ST,BHam Legion,114.73,6.75,36.0,2.12,17,49.68,F-,{6CCC4CB0-3D3D-4B78-875B-E6CBCCD76455}
8 - 7,77,Christian Kirk,WR,RAJUN CAJUN,205.43,13.7,70.9,8.86,8,49.2,F-,{97ABA629-8E14-4D1F-95C6-919C4601753F}
14 - 8,138,Gabe Davis,WR,Django Achane'd,170.83,11.39,53.9,5.39,10,48.27,F-,{AD210E40-D18C-44A3-BDBA-42E28FF54B9A}
14 - 3,133,Trey Benson,RB,Masoud's Magnificent Team,123.65,8.83,47.0,3.62,13,47.36,F-,{4385A6FE-E567-4B2D-974F-41AE8016A5C7}
11 - 8,108,Ezekiel Elliott,RB,Masoud's Magnificent Team,160.42,11.46,57.5,3.83,15,46.79,F-,{4385A6FE-E567-4B2D-974F-41AE8016A5C7}
11 - 6,106,Mike Williams,WR,BHam Legion,163.13,11.65,56.8,3.16,18,46.52,F-,{6CCC4CB0-3D3D-4B78-875B-E6CBCCD76455}
16 - 3,153,Greg Zuerlein,K,Masoud's Magnificent Team,140.96,8.29,35.0,4.38,8,46.08,F-,{4385A6FE-E567-4B2D-974F-41AE8016A5C7}
2 - 8,18,Chris Olave,WR,Django Achane'd,245.77,16.38,76.7,9.59,8,43.64,F-,{AD210E40-D18C-44A3-BDBA-42E28FF54B9A}
5 - 1,41,Brandon Aiyuk,WR,OAC PADS,222.47,14.83,62.4,8.91,7,41.91,F-,{8EF83BEE-329B-4056-9953-F0E1B26AC099}
14 - 2,132,Ty Chandler,RB,Control Machete,137.1,9.79,28.4,1.67,17,38.47,F-,{D60AD45E-EB1B-4E8E-BF07-8A41B8372244}
12 - 5,115,Hollywood Brown,WR,BHam Legion,140.29,11.69,18.1,9.05,2,38.03,F-,{6CCC4CB0-3D3D-4B78-875B-E6CBCCD76455}
2 - 9,19,Isiah Pacheco,RB,Team Date,232.55,16.61,56.9,8.13,7,35.43,F-,{EFBB74C0-DA6D-43EC-825B-CBB72282EC4B}
1 - 1,1,Christian McCaffrey,RB,OAC PADS,335.49,25.81,47.8,11.95,4,29.74,F-,{8EF83BEE-329B-4056-9953-F0E1B26AC099}
8 - 3,73,Zamir White,RB,Masoud's Magnificent Team,182.53,13.04,29.3,3.66,8,26.15,F-,{4385A6FE-E567-4B2D-974F-41AE8016A5C7}
12 - 3,113,Jonathon Brooks,RB,Masoud's Magnificent Team,139.98,14.0,7.5,2.5,3,10.0,F-,{4385A6FE-E567-4B2D-974F-41AE8016A5C7}
