Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
5 - 1,41,Garrett Wilson,WR,All my homies hate Dallas,241.4,14.2,99.5,12.44,8,69.36,D+,{CA88790D-FA73-4DE0-B975-466F5EE06CAA}
14 - 6,136,Dalton Kincaid,TE,Griddy Little Liars,146.83,8.64,118.3,10.75,11,68.91,D+,{F8041501-6351-4CA9-A6EA-E7101A0AB6C6}
4 - 2,32,Terry McLaurin,WR,Division iPad,247.66,14.57,104.5,11.61,9,68.49,D+,{A279F58E-795F-4115-B9F5-8E795F7115FC}
10 - 6,96,Jacory Croskey-Merritt,RB,Griddy Little Liars,163.77,9.63,137.4,8.59,16,68.39,D+,{F8041501-6351-4CA9-A6EA-E7101A0AB6C6}
10 - 10,100,J.K. Dobbins,RB,All my homies hate Dallas,171.37,10.08,115.9,11.59,10,68.33,D+,{CA88790D-FA73-4DE0-B975-466F5EE06CAA}
16 - 7,157,Patriots D/ST,D/ST,3rd World Immigrant,113.99,6.71,129.0,8.06,16,68.21,D+,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
8 - 9,79,Mark Andrews,TE,AJ's Awesome Team,173.38,10.2,127.6,7.97,16,68.11,D+,{353273A6-6607-4A68-ADDE-CC045C217594}
11 - 2,102,Kyler Murray,QB,AJ's Awesome Team,306.94,18.06,77.78,15.56,5,67.95,D+,{353273A6-6607-4A68-ADDE-CC045C217594}
4 - 5,35,Chuba Hubbard,RB,Mr Steinfeld's Stars,258.55,15.21,121.7,8.69,14,67.9,D+,{99C913F4-1FF6-4361-93D2-117EA19F759C}
7 - 5,65,Aaron Jones Sr.,RB,Griddy Little Liars,216.32,12.72,118.7,9.89,12,67.23,D+,{F8041501-6351-4CA9-A6EA-E7101A0AB6C6}
6 - 1,51,Jerry Jeudy,WR,Scrappy Dub,231.44,13.61,116.5,7.28,16,66.77,D,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826}
6 - 2,52,T.J. Hockenson,TE,Division iPad,184.54,10.86,112.8,7.52,15,66.59,D,{A279F58E-795F-4115-B9F5-8E795F7115FC}
11 - 5,105,Steelers D/ST,D/ST,Griddy Little Liars,147.19,8.66,115.0,7.19,16,66.56,D,{F8041501-6351-4CA9-A6EA-E7101A0AB6C6}
15 - 4,144,Jake Elliott,K,3rd World Immigrant,133.05,7.83,97.0,6.06,16,66.1,D,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
12 - 7,117,Jordan Mason,RB,3rd World Immigrant,133.58,7.86,119.5,7.97,15,66.04,D,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
5 - 6,46,Xavier Worthy,WR,Mr Steinfeld's Stars,166.79,13.9,109.9,7.85,14,66.01,D,{99C913F4-1FF6-4361-93D2-117EA19F759C}
13 - 2,122,Josh Downs,WR,AJ's Awesome Team,179.09,10.53,126.8,8.45,15,65.52,D,{353273A6-6607-4A68-ADDE-CC045C217594}
8 - 4,74,Cooper Kupp,WR,Chicken Fried Chicken Meal,202.37,11.9,111.4,7.43,15,65.27,D,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
5 - 8,48,Mike Evans,WR,"Michael, The Baker",235.07,13.83,79.4,11.34,7,65.07,D,{5E530C03-3F19-48F0-A309-52B769E76347}
14 - 5,135,Jayden Higgins,WR,Mr Steinfeld's Stars,161.48,9.5,119.2,7.45,16,64.81,D,{99C913F4-1FF6-4361-93D2-117EA19F759C}
3 - 10,30,Alvin Kamara,RB,Scrappy Dub,266.7,15.69,100.7,9.15,11,64.63,D,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826}
8 - 7,77,Ricky Pearsall,WR,3rd World Immigrant,198.38,11.67,88.6,9.84,9,64.25,D,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
15 - 10,150,Matt Gay,K,Scrappy Dub,131.47,7.73,82.0,6.83,12,64.07,D,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826}
16 - 10,160,Tyler Allgeier,RB,All my homies hate Dallas,104.78,6.16,120.1,7.51,16,63.39,D,{CA88790D-FA73-4DE0-B975-466F5EE06CAA}
1 - 9,9,Malik Nabers,WR,Division iPad,301.35,17.73,57.1,14.28,4,63.35,D,{A279F58E-795F-4115-B9F5-8E795F7115FC}
4 - 7,37,Tyreek Hill,WR,3rd World Immigrant,263.71,15.51,53.5,13.38,4,63.32,D,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
10 - 4,94,Chris Godwin Jr.,WR,Chicken Fried Chicken Meal,187.56,14.43,81.2,10.15,8,62.37,D-,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
15 - 8,148,Lions D/ST,D/ST,"Michael, The Baker",135.06,7.94,87.0,5.44,16,61.7,D-,{5E530C03-3F19-48F0-A309-52B769E76347}
11 - 9,109,Keon Coleman,WR,Division iPad,201.02,11.82,93.5,7.79,12,61.27,D-,{A279F58E-795F-4115-B9F5-8E795F7115FC}
8 - 1,71,Isiah Pacheco,RB,Scrappy Dub,213.79,12.58,87.3,6.72,13,60.78,D-,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826}
11 - 7,107,Evan Engram,TE,Chicken Fried Chicken Meal,168.69,9.92,95.3,6.35,15,60.48,D-,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
9 - 6,86,David Njoku,TE,Mr Steinfeld's Stars,176.39,10.38,86.3,7.19,12,59.61,F-,{99C913F4-1FF6-4361-93D2-117EA19F759C}
14 - 8,138,Marvin Mims Jr.,WR,I'm Batman,149.08,8.77,90.0,6.43,14,58.74,F-,{03E31D1D-A927-47A0-B1C9-F4AD3AF7BFB8}
14 - 1,131,Ravens D/ST,D/ST,Scrappy Dub,137.21,8.07,84.0,5.25,16,58.74,F-,{B1F0C84F-7E0C-4088-B0C8-4F7E0C008826}
9 - 7,87,Nick Chubb,RB,Chicken Fried Chicken Meal,119.72,7.04,88.3,5.89,15,58.48,F-,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
