Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
14 - 5,161,Xavier Legette,WR,Chill YNs,165.97,9.76,84.1,6.01,14,59.34,F-,{61563278-5915-4089-8B19-0BFACDFA9B38}
8 - 4,88,Isiah Pacheco,RB,Yvng Killas,213.79,12.58,87.3,6.72,13,59.05,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
15 - 3,171,Nick Chubb,RB,Chase Ball. Touchdown!,119.72,7.04,88.3,5.89,15,58.71,F-,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A}
15 - 6,174,DeMario Douglas,WR,Ross' Sauces,141.71,8.34,90.9,5.68,16,58.56,F-,{F8ED09F9-E354-49AF-ADF7-73E9D32B62EB}
15 - 10,178,Colts D/ST,D/ST,Dookey Dukes,111.49,6.56,82.0,5.12,16,58.48,F-,{5FC7AD9B-3FD7-48D7-8422-6FC9710A28D4}
14 - 11,167,Bhayshul Tuten,RB,Caleb's Calculated Team,4.71,0.28,80.3,5.74,14,58.16,F-,{73111650-DB56-4FEE-A451-8B9B298D4624}
6 - 2,62,James Conner,RB,TUFF,250.16,14.72,33.3,11.1,3,57.11,F-,{B644AC1E-B15A-492F-90A8-E74A28ECCC48}
13 - 3,147,Ravens D/ST,D/ST,Chase Ball. Touchdown!,122.95,7.23,74.0,4.62,16,56.94,F-,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A}
11 - 1,121,Darnell Mooney,WR,Club Penguins,160.79,10.05,77.3,5.52,14,55.76,F-,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE}
9 - 7,103,Matthew Golden,WR,dFIBulators,203.32,11.96,68.2,5.25,13,54.5,F-,{668E3A23-4B03-4D9E-9804-4C9D479F4E8F}
7 - 1,73,Calvin Ridley,WR,Club Penguins,229.18,13.48,47.3,6.76,7,54.44,F-,{B09021F7-1FD3-4A7C-88A1-FF4EDDEA2BAE}
13 - 7,151,Trey Benson,RB,dFIBulators,128.58,7.56,35.4,8.85,4,54.21,F-,{668E3A23-4B03-4D9E-9804-4C9D479F4E8F}
11 - 3,123,Jayden Reed,WR,Chase Ball. Touchdown!,177.77,10.46,48.5,8.08,6,53.59,F-,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A}
16 - 8,188,Cardinals D/ST,D/ST,Balls@ck Gafoor,97.74,5.75,68.0,4.25,16,53.49,F-,{ED03B9B7-0400-49D3-9ED6-622F04F546F8}
14 - 1,157,Cedric Tillman,WR,Papa Murphy’s Pizza,166.03,9.77,56.7,4.73,12,52.35,F-,{4F687E43-B817-4279-A344-79DC261E83B4}
14 - 3,159,Jaylen Wright,RB,Dookey Dukes,45.44,3.25,44.2,4.91,9,49.97,F-,{5FC7AD9B-3FD7-48D7-8422-6FC9710A28D4}
13 - 11,155,Rashod Bateman,WR,TUFF,135.98,8.0,55.4,4.26,13,49.86,F-,{B644AC1E-B15A-492F-90A8-E74A28ECCC48}
14 - 10,166,Younghoe Koo,K,Chase Ball. Touchdown!,126.75,7.46,30.0,5.0,6,47.57,F-,{FDCCB170-6343-4A5C-BBA2-4A7EE4C6F76A}
14 - 6,162,Jerome Ford,RB,dFIBulators,109.27,6.43,43.6,3.35,13,47.04,F-,{668E3A23-4B03-4D9E-9804-4C9D479F4E8F}
12 - 6,138,Tank Bigsby,RB,dFIBulators,109.66,6.45,36.2,2.26,16,45.14,F-,{668E3A23-4B03-4D9E-9804-4C9D479F4E8F}
10 - 6,114,Austin Ekeler,RB,dFIBulators,207.83,12.23,13.1,6.55,2,44.66,F-,{668E3A23-4B03-4D9E-9804-4C9D479F4E8F}
12 - 1,133,Adam Thielen,WR,Papa Murphy’s Pizza,106.93,6.29,32.3,2.15,15,44.0,F-,{4F687E43-B817-4279-A344-79DC261E83B4}
15 - 4,172,Ray Davis,RB,BetterThanDeanAtSF6,81.61,4.8,38.7,2.42,16,43.75,F-,{97D2EB78-E92D-4E1F-94B3-CE836B504199}
14 - 4,160,Braelon Allen,RB,Yvng Killas,94.17,5.54,15.3,3.83,4,40.0,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
12 - 7,139,Najee Harris,RB,Ross' Sauces,95.04,5.59,11.6,3.87,3,39.68,F-,{F8ED09F9-E354-49AF-ADF7-73E9D32B62EB}
10 - 5,113,Kaleb Johnson,RB,Chill YNs,159.81,9.4,8.8,0.88,10,34.2,F-,{61563278-5915-4089-8B19-0BFACDFA9B38}
16 - 1,181,Will Shipley,RB,Papa Murphy’s Pizza,57.86,3.4,14.2,1.01,14,32.93,F-,{4F687E43-B817-4279-A344-79DC261E83B4}
13 - 9,153,Jaydon Blue,RB,Yvng Killas,19.29,1.21,8.0,2.0,4,31.31,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
4 - 6,42,J.J. Taylor,RB,dFIBulators,0.0,0.0,0.0,0.0,0,29.91,F-,{668E3A23-4B03-4D9E-9804-4C9D479F4E8F}
10 - 11,119,Joe Mixon,RB,Caleb's Calculated Team,118.07,13.12,0.0,0.0,0,21.45,F-,{73111650-DB56-4FEE-A451-8B9B298D4624}
12 - 8,140,Brandon Aiyuk,WR,Balls@ck Gafoor,112.45,9.37,0.0,0.0,0,18.51,F-,{ED03B9B7-0400-49D3-9ED6-622F04F546F8}
16 - 3,183,Jason Sanders,K,Dookey Dukes,108.1,8.32,0.0,0.0,0,10.27,F-,{5FC7AD9B-3FD7-48D7-8422-6FC9710A28D4}
16 - 4,184,Tyler Bass,K,Yvng Killas,108.24,8.33,0.0,0.0,0,10.0,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
