Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
8 - 7,91,Jaylen Warren,RB,Cans in My Hands,249.91,14.7,202.2,13.48,15,82.93,B-,{72229BCA-0BDD-40B0-82E9-ACB1D4104500}
1 - 12,12,A.J. Brown,WR,Frisco Full Can Field Goals 🏈,275.63,16.21,220.3,14.69,15,82.68,B-,{AAD245A4-298A-4362-A70B-5F838E0D6F64}
8 - 2,86,Michael Pittman Jr.,WR,I'm Sorry Mrs. Jackson,201.11,11.83,199.3,12.46,16,82.51,B-,{71372B03-57FD-4FCB-AA0B-69957655412D}
7 - 11,83,Brock Purdy,QB,I'm Sorry Mrs. Jackson,306.21,18.01,172.2,21.52,8,81.96,B-,{71372B03-57FD-4FCB-AA0B-69957655412D}
5 - 6,54,Breece Hall,RB,Cans in My Hands,226.04,13.3,207.66,12.98,16,81.52,B-,{72229BCA-0BDD-40B0-82E9-ACB1D4104500}
12 - 2,134,Jordan Love,QB,I'm Sorry Mrs. Jackson,264.55,15.56,235.14,15.68,15,81.49,B-,{71372B03-57FD-4FCB-AA0B-69957655412D}
11 - 2,122,Jaxson Dart,QB,Claytons Team of Experts,132.17,14.69,221.18,17.01,13,81.38,B-,{45196FC1-BEBD-41FC-A6D8-2527D65C9C56}
6 - 2,62,Rashee Rice,WR,I'm Sorry Mrs. Jackson,163.06,14.82,150.1,18.76,8,81.23,B-,{71372B03-57FD-4FCB-AA0B-69957655412D}
2 - 8,20,Drake London,WR,U Lost to a Red Bull Rookie,267.38,15.73,184.1,16.74,11,81.17,B-,{DC54E68B-78AB-440A-9F0D-63BD7172C682}
6 - 12,72,Jameson Williams,WR,Cowtown Cowboys,218.62,12.86,206.5,12.91,16,81.15,B-,{ED820BF3-C942-4041-820B-F3C9425041D9}
1 - 6,6,CeeDee Lamb,WR,Cans in My Hands,317.53,18.68,199.5,15.35,13,81.11,B-,{72229BCA-0BDD-40B0-82E9-ACB1D4104500}
14 - 7,163,C.J. Stroud,QB,Cans in My Hands,280.36,16.49,191.28,14.71,13,81.07,B-,{72229BCA-0BDD-40B0-82E9-ACB1D4104500}
6 - 4,64,Tetairoa McMillan,WR,The Bill Croskey Show,235.26,13.84,200.9,12.56,16,80.58,B-,{ACF2845F-A3D7-477C-962B-9C3D9AB963C5}
14 - 12,168,Ka'imi Fairbairn,K,Cowtown Cowboys,134.91,7.94,164.0,11.71,14,80.29,B-,{ED820BF3-C942-4041-820B-F3C9425041D9}
9 - 6,102,Brandon Aubrey,K,Cans in My Hands,141.35,8.31,179.6,11.22,16,79.97,C+,{72229BCA-0BDD-40B0-82E9-ACB1D4104500}
6 - 9,69,RJ Harvey,RB,Dennis The Menace ,207.26,12.19,202.3,12.64,16,79.74,C+,{72E06046-9EEC-4999-A060-469EEC399959}
6 - 3,63,DeVonta Smith,WR,Kill Bills ,222.99,13.12,193.6,12.1,16,79.39,C+,{1BA8396F-D6D7-448B-870B-539450FA06F7}
6 - 6,66,Jaylen Waddle,WR,Red Bulls On Parade,226.53,13.33,194.12,12.13,16,79.34,C+,{D6421CA2-74FC-4D39-821C-A274FC9D39FE}
12 - 5,137,Kyle Pitts Sr.,TE, Johnny  Dramas ,143.06,8.42,199.0,12.44,16,79.34,C+,{2EE23928-38D5-4A7D-B660-50DE7C47A645}
3 - 4,28,Tee Higgins,WR,Dennis The Menace ,265.41,15.61,192.9,13.78,14,79.3,C+,{72E06046-9EEC-4999-A060-469EEC399959}
3 - 8,32,Brock Bowers,TE, Johnny  Dramas ,262.19,15.42,176.2,14.68,12,78.8,C+,{2EE23928-38D5-4A7D-B660-50DE7C47A645}
9 - 3,99,Jake Ferguson,TE,"No, This Is Patrick!",150.38,8.85,186.6,11.66,16,78.57,C+,{95F44A62-C032-49BB-9961-F1B40077DCE9}
