Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
1 - 3,3,Christian McCaffrey,RB,Bli Erinker,0.0,0.0,357.8,22.36,16,100.0,A+,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
2 - 2,14,CeeDee Lamb,WR,Pennoni Adjacent,0.0,0.0,337.7,19.86,17,100.0,A+,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
1 - 7,7,Tyreek Hill,WR,Team Cogs,0.0,0.0,318.9,19.93,16,99.51,A+,{91828F94-1966-4B65-828F-9419663B65D8}
3 - 4,28,Josh Allen,QB,19th St Halal Cart,0.0,0.0,392.64,23.1,17,99.2,A+,{DC811D3C-5EC4-4818-8E91-66D1350A42D2}
16 - 11,191,Brock Purdy,QB,I'd_Tap_ That,0.0,0.0,295.6,18.48,16,96.38,A,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
3 - 2,26,Jalen Hurts,QB,I'd_Tap_ That,0.0,0.0,356.82,20.99,17,95.18,A,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
6 - 1,61,Dak Prescott,QB,Book of MoreMoms,0.0,0.0,344.84,20.28,17,94.93,A,{5E530C03-3F19-48F0-A309-52B769E76347}
10 - 4,112,Raheem Mostert,RB,Philadelphia British Army,0.0,0.0,255.2,17.01,15,94.63,A,{65213399-AD95-4113-B087-DAB0440DEF10}
2 - 5,17,Amon-Ra St. Brown,WR,PAI India Division Manager,194.58,12.97,271.4,16.96,16,92.82,A-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
3 - 8,32,Lamar Jackson,QB,PAI India Division Manager,0.0,0.0,331.22,20.7,16,92.8,A-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
11 - 3,123,Tua Tagovailoa,QB,Bli Erinker,0.0,0.0,272.36,16.02,17,91.19,A-,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
5 - 6,54,Breece Hall,RB,The Golden Receivers,0.0,0.0,252.5,14.85,17,90.42,A-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
15 - 4,172,Sam LaPorta,TE,19th St Halal Cart,0.0,0.0,239.3,14.08,17,90.38,A-,{DC811D3C-5EC4-4818-8E91-66D1350A42D2}
13 - 10,154,Jared Goff,QB,Came and Wentz,0.0,0.0,289.1,17.01,17,89.75,B+,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7}
10 - 2,110,Russell Wilson,QB,Pennoni Adjacent,0.0,0.0,256.9,17.13,15,89.38,B+,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
4 - 5,41,Keenan Allen,WR,PAI India Division Manager,0.0,0.0,226.86,17.45,13,88.87,B+,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
5 - 12,60,Mike Evans,WR,Book of MoreMoms,0.0,0.0,243.0,14.29,17,88.79,B+,{5E530C03-3F19-48F0-A309-52B769E76347}
5 - 7,55,DJ Moore,WR,Team Cogs,0.0,0.0,240.5,14.15,17,88.58,B+,{91828F94-1966-4B65-828F-9419663B65D8}
3 - 10,34,Travis Etienne Jr.,RB,Came and Wentz,0.0,0.0,253.4,14.91,17,87.98,B+,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7}
2 - 12,24,Patrick Mahomes,QB,Prahlad's Ghost,0.0,0.0,282.22,17.64,16,87.82,B+,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42}
2 - 8,20,Joe Mixon,RB,PAI Alcoholics Anonymous ,0.0,0.0,241.0,14.18,17,87.39,B+,{0CE04EAF-1603-4259-869A-A567F9953F44}
9 - 3,99,Geno Smith,QB,Bli Erinker,0.0,0.0,226.76,15.12,15,87.2,B+,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
1 - 5,5,A.J. Brown,WR,PAI Alcoholics Anonymous ,0.0,0.0,236.6,13.92,17,87.03,B+,{0CE04EAF-1603-4259-869A-A567F9953F44}
13 - 5,149,Nico Collins,WR,PAI Alcoholics Anonymous ,0.0,0.0,220.4,14.69,15,86.54,B,{0CE04EAF-1603-4259-869A-A567F9953F44}
14 - 9,165,Matthew Stafford,QB,19th St Halal Cart,0.0,0.0,243.1,16.21,15,86.47,B,{DC811D3C-5EC4-4818-8E91-66D1350A42D2}
1 - 11,11,Derrick Henry,RB,Pennoni Adjacent,0.0,0.0,232.66,13.69,17,86.11,B,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
6 - 5,65,Rachaad White,RB,PAI India Division Manager,0.0,0.0,235.9,13.88,17,85.96,B,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
4 - 7,43,Trevor Lawrence,QB,The Golden Receivers,0.0,0.0,262.54,16.41,16,85.63,B,{4656A2AD-A939-460B-96A2-ADA939760B8B}
1 - 8,8,Travis Kelce,TE,PAI India Division Manager,0.0,0.0,219.4,14.63,15,85.29,B,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
4 - 9,45,T.J. Hockenson,TE,19th St Halal Cart,0.0,0.0,219.0,14.6,15,85.23,B,{DC811D3C-5EC4-4818-8E91-66D1350A42D2}
15 - 6,174,Derek Carr,QB,The Golden Receivers,0.0,0.0,241.12,14.18,17,85.23,B,{4656A2AD-A939-460B-96A2-ADA939760B8B}
14 - 12,168,De'Von Achane,RB,Prahlad's Ghost,0.0,0.0,179.2,16.29,11,85.07,B,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42}
6 - 2,62,Evan Engram,TE,Pennoni Adjacent,0.0,0.0,230.3,13.55,17,85.07,B,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
4 - 3,39,Justin Herbert,QB,Came and Wentz,0.0,0.0,235.66,18.13,13,84.96,B,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7}
2 - 11,23,Jahmyr Gibbs,RB,I'd_Tap_ That,0.0,0.0,216.1,14.41,15,84.64,B,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
2 - 10,22,Deebo Samuel,WR,Bli Erinker,0.0,0.0,213.7,14.25,15,84.36,B,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
1 - 9,9,Stefon Diggs,WR,Philadelphia British Army,0.0,0.0,220.3,12.96,17,84.36,B,{65213399-AD95-4113-B087-DAB0440DEF10}
7 - 6,78,Brandon Aiyuk,WR,The Golden Receivers,0.0,0.0,211.7,13.23,16,83.98,B,{4656A2AD-A939-460B-96A2-ADA939760B8B}
1 - 2,2,Ja'Marr Chase,WR,I'd_Tap_ That,0.0,0.0,212.72,13.3,16,83.97,B,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
8 - 7,91,David Njoku,TE,The Golden Receivers,0.0,0.0,201.2,12.57,16,83.85,B,{4656A2AD-A939-460B-96A2-ADA939760B8B}
1 - 10,10,Bijan Robinson,RB,Came and Wentz,0.0,0.0,217.3,12.78,17,83.76,B,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7}
7 - 4,76,David Montgomery,RB,19th St Halal Cart,0.0,0.0,199.2,14.23,14,83.49,B,{DC811D3C-5EC4-4818-8E91-66D1350A42D2}
2 - 4,16,Saquon Barkley,RB,Philadelphia British Army,0.0,0.0,202.7,14.48,14,83.41,B,{65213399-AD95-4113-B087-DAB0440DEF10}
1 - 12,12,Davante Adams,WR,Book of MoreMoms,0.0,0.0,213.9,12.58,17,83.23,B,{5E530C03-3F19-48F0-A309-52B769E76347}
5 - 5,53,George Kittle,TE,PAI Alcoholics Anonymous ,0.0,0.0,203.2,12.7,16,82.92,B-,{0CE04EAF-1603-4259-869A-A567F9953F44}
8 - 9,93,Michael Pittman Jr.,WR,19th St Halal Cart,0.0,0.0,195.7,12.23,16,82.92,B-,{DC811D3C-5EC4-4818-8E91-66D1350A42D2}
5 - 8,56,James Conner,RB,PAI India Division Manager,0.0,0.0,188.0,14.46,13,82.79,B-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
9 - 11,107,Jakobi Meyers,WR,Pennoni Adjacent,0.0,0.0,183.08,11.44,16,82.39,B-,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
6 - 10,70,Alvin Kamara,RB,Bli Erinker,0.0,0.0,195.5,15.04,13,82.1,B-,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
3 - 11,35,Justin Fields,QB,Pennoni Adjacent,0.0,0.0,230.18,17.71,13,81.97,B-,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
16 - 7,187,Ravens D/ST,D/ST,The Golden Receivers,0.0,0.0,190.0,11.18,17,81.82,B-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
6 - 8,68,James Cook,RB,PAI Alcoholics Anonymous ,0.0,0.0,210.7,12.39,17,81.72,B-,{0CE04EAF-1603-4259-869A-A567F9953F44}
1 - 1,1,Justin Jefferson,WR,Prahlad's Ghost,0.0,0.0,168.2,16.82,10,81.65,B-,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42}
9 - 7,103,Cole Kmet,TE,Team Cogs,0.0,0.0,181.1,10.65,17,81.12,B-,{91828F94-1966-4B65-828F-9419663B65D8}
4 - 12,48,Amari Cooper,WR,Prahlad's Ghost,0.0,0.0,193.0,12.87,15,80.8,B-,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42}
8 - 11,95,Brian Robinson Jr.,RB,I'd_Tap_ That,0.0,0.0,180.1,12.01,15,80.61,B-,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
8 - 5,89,Jordan Addison,WR,PAI India Division Manager,0.0,0.0,186.3,10.96,17,80.52,B-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
6 - 11,71,Isiah Pacheco,RB,I'd_Tap_ That,0.0,0.0,191.9,13.71,14,80.43,B-,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
2 - 1,13,Tony Pollard,RB,Book of MoreMoms,0.0,0.0,195.1,11.48,17,80.37,B-,{5E530C03-3F19-48F0-A309-52B769E76347}
4 - 8,44,DK Metcalf,WR,PAI Alcoholics Anonymous ,0.0,0.0,192.4,12.03,16,80.19,B-,{0CE04EAF-1603-4259-869A-A567F9953F44}
8 - 2,86,D'Andre Swift,RB,Pennoni Adjacent,0.0,0.0,179.8,11.24,16,80.05,B-,{4FB9792B-D0E9-407C-A000-A60B0F30DB08}
4 - 1,37,Calvin Ridley,WR,Book of MoreMoms,0.0,0.0,191.9,11.29,17,79.82,C+,{5E530C03-3F19-48F0-A309-52B769E76347}
4 - 6,42,Kenneth Walker III,RB,Team Cogs,0.0,0.0,184.9,12.33,15,79.5,C+,{91828F94-1966-4B65-828F-9419663B65D8}
13 - 3,147,Cowboys D/ST,D/ST,Bli Erinker,0.0,0.0,189.0,11.12,17,79.19,C+,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
7 - 7,79,Kirk Cousins,QB,Team Cogs,0.0,0.0,149.74,18.72,8,78.88,C+,{91828F94-1966-4B65-828F-9419663B65D8}
10 - 5,113,Adam Thielen,WR,PAI India Division Manager,0.0,0.0,179.5,10.56,17,78.75,C+,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
3 - 3,27,Chris Olave,WR,Bli Erinker,182.86,12.19,187.8,11.74,16,78.48,C+,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
3 - 7,31,DeVonta Smith,WR,Team Cogs,0.0,0.0,187.1,11.69,16,78.19,C+,{91828F94-1966-4B65-828F-9419663B65D8}
14 - 1,157,Browns D/ST,D/ST,Book of MoreMoms,0.0,0.0,178.0,10.47,17,78.01,C+,{5E530C03-3F19-48F0-A309-52B769E76347}
6 - 4,64,DeAndre Hopkins,WR,Philadelphia British Army,0.0,0.0,186.1,10.95,17,77.76,C+,{65213399-AD95-4113-B087-DAB0440DEF10}
8 - 10,94,Zay Flowers,WR,Bli Erinker,0.0,0.0,167.9,10.49,16,77.42,C+,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
7 - 5,77,George Pickens,WR,PAI Alcoholics Anonymous ,0.0,0.0,177.3,10.43,17,77.16,C+,{0CE04EAF-1603-4259-869A-A567F9953F44}
8 - 1,85,Chris Godwin,WR,Book of MoreMoms,0.0,0.0,167.7,9.86,17,77.07,C+,{5E530C03-3F19-48F0-A309-52B769E76347}
11 - 7,127,Jaylen Warren,RB,Team Cogs,0.0,0.0,165.9,9.76,17,77.0,C,{91828F94-1966-4B65-828F-9419663B65D8}
2 - 6,18,Josh Jacobs,RB,Team Cogs,0.0,0.0,162.6,12.51,13,76.84,C,{91828F94-1966-4B65-828F-9419663B65D8}
3 - 12,36,Najee Harris,RB,Book of MoreMoms,0.0,0.0,181.0,10.65,17,76.43,C,{5E530C03-3F19-48F0-A309-52B769E76347}
13 - 8,152,Jake Ferguson,TE,PAI India Division Manager,0.0,0.0,177.1,10.42,17,76.09,C,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
2 - 9,21,Jaylen Waddle,WR,19th St Halal Cart,0.0,0.0,162.6,11.61,14,76.04,C,{DC811D3C-5EC4-4818-8E91-66D1350A42D2}
12 - 12,144,Jets D/ST,D/ST,Prahlad's Ghost,0.0,0.0,171.0,10.06,17,76.01,C,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42}
6 - 7,67,Jonathan Taylor,RB,The Golden Receivers,0.0,0.0,146.9,14.69,10,75.97,C,{4656A2AD-A939-460B-96A2-ADA939760B8B}
1 - 4,4,Austin Ekeler,RB,19th St Halal Cart,0.0,0.0,159.9,11.42,14,75.87,C,{DC811D3C-5EC4-4818-8E91-66D1350A42D2}
7 - 3,75,Terry McLaurin,WR,Bli Erinker,0.0,0.0,169.7,9.98,17,75.82,C,{4406D5E2-027E-496A-8DB3-92E87CDFFD33}
13 - 4,148,Bills D/ST,D/ST,19th St Halal Cart,0.0,0.0,171.0,10.06,17,75.55,C,{DC811D3C-5EC4-4818-8E91-66D1350A42D2}
2 - 3,15,Garrett Wilson,WR,Came and Wentz,209.21,13.95,165.7,9.75,17,75.35,C,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7}
7 - 8,80,Courtland Sutton,WR,PAI India Division Manager,0.0,0.0,160.7,10.04,16,74.42,C,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
10 - 1,109,Dalton Schultz,TE,Book of MoreMoms,0.0,0.0,150.5,10.03,15,74.25,C,{5E530C03-3F19-48F0-A309-52B769E76347}
7 - 10,82,Tyler Lockett,WR,Came and Wentz,0.0,0.0,162.9,9.58,17,74.23,C,{C184521A-CEAF-42DB-8452-1ACEAFE2DBB7}
10 - 11,119,Justin Tucker,K,I'd_Tap_ That,143.49,8.44,154.0,9.06,17,74.03,C,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
11 - 2,122,Ezekiel Elliott,RB,I'd_Tap_ That,115.9,8.28,149.0,8.76,17,73.57,C,{8E853A19-B927-4F0B-B78A-85B0F21BBBBB}
16 - 5,185,Cameron Dicker,K,PAI India Division Manager,135.83,7.99,149.0,8.76,17,73.16,C,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
3 - 1,25,Mark Andrews,TE,Prahlad's Ghost,0.0,0.0,135.4,13.54,10,73.02,C,{0FCD52B7-4836-49D1-8E35-7FFB99B37B42}
