Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
4 - 9,51,Malik Nabers,WR,sports,181.4,12.09,219.1,14.61,15,88.57,B+,{A8781626-DB52-4D55-B816-26DB528D55B6}
14 - 9,191,Jason Sanders,K,sports,132.08,7.77,162.0,9.53,17,88.37,B+,{A8781626-DB52-4D55-B816-26DB528D55B6}
7 - 12,96,Courtland Sutton,WR,Team Rodriguez,153.97,10.26,199.8,11.75,17,88.2,B+,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
6 - 4,74,Aaron Jones,RB,Taco Tuesday Everyday,168.32,12.02,216.1,12.71,17,88.08,B+,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
2 - 11,25,Alvin Kamara,RB,Dirty Tone and  The Boys,197.18,14.08,231.3,16.52,14,88.04,B+,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
7 - 3,87,Justin Herbert,QB,Wu-Tangs Killabeez,252.01,16.8,285.4,16.79,17,87.71,B+,{8BED9748-9839-4F55-AD97-4898394F5553}
6 - 11,81,David Montgomery,RB,Dirty Tone and  The Boys,166.48,11.89,203.72,14.55,14,87.48,B+,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
4 - 12,54,Joe Mixon,RB,Wu-Tangs Killabeez,197.32,14.09,222.5,15.89,14,87.43,B+,{8BED9748-9839-4F55-AD97-4898394F5553}
12 - 3,157,Ka'imi Fairbairn,K,Team Rodriguez,140.45,8.26,166.0,9.76,17,86.79,B,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
14 - 12,194,Jake Bates,K,Wu-Tangs Killabeez,137.91,8.11,158.0,9.29,17,86.74,B,{8BED9748-9839-4F55-AD97-4898394F5553}
1 - 8,8,Jalen Hurts,QB,It HURTS being an Eagles fan ,314.32,20.95,315.12,21.01,15,86.63,B,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
3 - 7,35,Kyler Murray,QB,Peter Pan + the Lost Boys ,264.09,17.61,297.24,17.48,17,86.54,B,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
9 - 14,126,Jakobi Meyers,WR,The  Dream crusher,138.81,9.25,174.5,11.63,15,86.45,B,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
10 - 6,132,J.K. Dobbins,RB,Maid of Honor,140.27,10.79,175.8,13.52,13,86.44,B,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
9 - 10,122,Rico Dowdle,RB,Toon Squad,134.61,9.61,178.3,11.14,16,86.19,B,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
7 - 4,88,Geno Smith,QB,Dirty Tone and  The Boys,227.03,16.22,266.0,15.65,17,85.89,B,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
9 - 7,119,Jordan Addison,WR,Peter Pan + the Lost Boys ,153.41,10.23,181.0,12.07,15,85.88,B,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
11 - 8,148,Zach Charbonnet,RB,It HURTS being an Eagles fan ,122.21,8.73,165.9,9.76,17,85.74,B,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
2 - 1,15,Jonathan Taylor,RB,The  Dream crusher,236.16,16.87,235.7,16.84,14,85.59,B,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
11 - 10,150,Steelers D/ST,D/ST,Toon Squad,125.2,7.36,135.0,7.94,17,85.05,B,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
6 - 1,71,Tee Higgins,WR,The  Dream crusher,169.24,12.09,185.6,15.47,12,84.71,B,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
9 - 12,124,Tony Pollard,RB,Team Rodriguez,153.77,10.98,180.2,11.26,16,84.33,B,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
13 - 2,170,Pat Freiermuth,TE,Crazy Kat,109.8,7.32,135.8,7.99,17,83.67,B,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
8 - 4,102,Najee Harris,RB,Taco Tuesday Everyday,161.02,11.5,186.6,10.98,17,83.65,B,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
5 - 12,68,D'Andre Swift,RB,Team Rodriguez,163.33,11.67,193.5,11.38,17,83.41,B,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
2 - 13,27,Mike Evans,WR,Crazy Kat,196.8,13.12,203.4,14.53,14,83.26,B,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
14 - 11,193,Jordan Mason,RB,Dirty Tone and  The Boys,76.89,5.91,109.5,9.12,12,83.12,B,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
3 - 4,32,Davante Adams,WR,Dirty Tone and  The Boys,189.43,12.63,198.8,14.2,14,83.07,B,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
14 - 13,195,Ray Davis,RB,Crazy Kat,68.65,4.9,107.6,6.33,17,82.96,B-,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
3 - 5,33,Brock Purdy,QB,Terrell Suggs to be you,259.3,17.29,266.86,17.79,15,82.95,B-,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B}
12 - 4,158,Khalil Shakir,WR,Taco Tuesday Everyday,123.5,8.23,144.5,9.63,15,82.3,B-,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
8 - 8,106,Jayden Reed,WR,Peter Pan + the Lost Boys ,149.29,9.95,169.5,9.97,17,82.14,B-,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
10 - 3,129,Darnell Mooney,WR,Team Rodriguez,146.21,9.75,161.2,10.07,16,81.87,B-,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
6 - 7,77,Aaron Rodgers,QB,It HURTS being an Eagles fan ,265.24,17.68,256.58,15.09,17,81.85,B-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
1 - 9,9,Patrick Mahomes,QB,Maid of Honor,307.68,20.51,282.52,17.66,16,81.24,B-,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
4 - 13,55,Caleb Williams,QB,Crazy Kat,252.19,16.81,254.54,14.97,17,81.23,B-,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
5 - 3,59,DJ Moore,WR,Wu-Tangs Killabeez,184.91,12.33,189.1,11.12,17,81.05,B-,{8BED9748-9839-4F55-AD97-4898394F5553}
2 - 6,20,Garrett Wilson,WR,Maid of Honor,211.34,14.09,201.4,11.85,17,79.93,C+,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
3 - 13,41,Jordan Love,QB,The Upside Down,206.72,17.23,233.86,15.59,15,79.7,C+,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F}
4 - 14,56,Mark Andrews,TE,the   jadey bunch,153.14,10.21,161.3,9.49,17,79.59,C+,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
3 - 12,40,Nico Collins,WR,Team Rodriguez,190.63,12.71,176.6,14.72,12,79.54,C+,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
12 - 8,162,Matt Gay,K,Peter Pan + the Lost Boys ,126.78,8.45,133.0,8.31,16,79.52,C+,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
13 - 14,182,Joshua Karty,K,The  Dream crusher,132.39,7.79,130.0,7.65,17,79.49,C+,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
1 - 3,3,CeeDee Lamb,WR,Wu-Tangs Killabeez,260.3,17.35,212.9,14.19,15,79.49,C+,{8BED9748-9839-4F55-AD97-4898394F5553}
8 - 5,103,Xavier Worthy,WR,Toon Squad,148.04,9.87,157.7,9.28,17,79.22,C+,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
1 - 6,6,Breece Hall,RB,sports,255.52,18.25,212.4,13.28,16,78.26,C+,{A8781626-DB52-4D55-B816-26DB528D55B6}
5 - 8,64,Zay Flowers,WR,It HURTS being an Eagles fan ,177.24,11.82,172.5,10.15,17,78.1,C+,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
14 - 6,188,Lions D/ST,D/ST,Maid of Honor,106.71,6.28,100.0,5.88,17,78.04,C+,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
11 - 5,145,Justin Tucker,K,Terrell Suggs to be you,141.89,8.35,135.0,7.94,17,77.98,C+,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B}
13 - 9,177,Chiefs D/ST,D/ST,Maid of Honor,102.3,6.02,98.0,5.76,17,77.45,C+,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
5 - 2,58,DeVonta Smith,WR,Crazy Kat,183.25,12.22,165.4,12.72,13,77.41,C+,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
1 - 10,10,A.J. Brown,WR,Toon Squad,214.89,14.33,183.4,14.11,13,77.05,C+,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
5 - 11,67,Calvin Ridley,WR,Taco Tuesday Everyday,182.9,12.19,167.2,9.84,17,76.51,C,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
8 - 14,112,Russell Wilson,QB,the   jadey bunch,176.55,14.71,172.78,15.71,11,76.33,C,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
12 - 11,165,Adam Thielen,WR,Dirty Tone and  The Boys,134.41,8.96,115.5,11.55,10,76.31,C,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
14 - 1,183,Taysom Hill,TE,The  Dream crusher,110.48,7.37,90.84,11.36,8,76.16,C,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
14 - 2,184,Romeo Doubs,WR,The Upside Down,110.82,7.39,109.1,8.39,13,76.08,C,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F}
5 - 10,66,Matthew Stafford,QB,Toon Squad,240.5,16.03,214.58,13.41,16,75.82,C,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
8 - 6,104,Keenan Allen,WR,Maid of Honor,159.94,12.3,149.4,9.96,15,75.71,C,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
10 - 4,130,David Njoku,TE,Taco Tuesday Everyday,138.68,9.25,116.5,10.59,11,75.05,C,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
6 - 13,83,Brian Robinson Jr.,RB,Crazy Kat,161.33,11.52,149.8,10.7,14,75.0,C,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
5 - 1,57,Rhamondre Stevenson,RB,the   jadey bunch,168.88,12.06,159.4,10.63,15,74.99,C,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
1 - 13,13,Puka Nacua,WR,The Upside Down,213.73,14.25,167.1,15.19,11,74.89,C,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F}
10 - 11,137,Ravens D/ST,D/ST,Dirty Tone and  The Boys,129.63,7.63,106.0,6.24,17,74.69,C,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
3 - 2,30,Rachaad White,RB,Crazy Kat,198.51,14.18,174.1,10.88,16,74.4,C,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
7 - 1,85,Jake Elliott,K,the   jadey bunch,143.43,8.44,133.0,7.82,17,74.26,C,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
4 - 3,45,Travis Kelce,TE,Team Rodriguez,167.74,11.18,146.9,9.18,16,74.08,C,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
13 - 4,172,Younghoe Koo,K,Dirty Tone and  The Boys,137.08,8.06,111.0,7.93,14,73.95,C,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
14 - 5,187,Isaiah Likely,TE,Toon Squad,115.45,7.7,102.7,6.42,16,73.89,C,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
4 - 11,53,Kenneth Walker III,RB,Dirty Tone and  The Boys,197.1,14.08,158.2,13.18,12,73.83,C,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
4 - 7,49,Sam LaPorta,TE,It HURTS being an Eagles fan ,167.73,11.18,144.6,9.04,16,73.66,C,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
2 - 9,23,Marvin Harrison Jr.,WR,sports,186.72,12.45,165.5,9.74,17,73.57,C,{A8781626-DB52-4D55-B816-26DB528D55B6}
13 - 3,171,Bengals D/ST,D/ST,Wu-Tangs Killabeez,115.76,6.81,93.0,5.47,17,73.51,C,{8BED9748-9839-4F55-AD97-4898394F5553}
4 - 6,48,DK Metcalf,WR,Maid of Honor,190.21,12.68,158.2,10.55,15,73.43,C,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
14 - 14,196,Xavier Legette,WR,the   jadey bunch,108.6,7.24,100.6,6.29,16,73.09,C,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
3 - 9,37,C.J. Stroud,QB,Maid of Honor,276.58,18.44,220.38,12.96,17,73.06,C,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
12 - 2,156,Jake Moody,K,The Upside Down,138.58,8.15,108.0,7.71,14,72.0,C-,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F}
1 - 4,4,Tyreek Hill,WR,Dirty Tone and  The Boys,245.99,16.4,177.7,10.45,17,71.76,C-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
6 - 10,80,Chris Godwin,WR,Terrell Suggs to be you,173.33,11.56,112.8,16.11,7,71.49,C-,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B}
3 - 14,42,Tua Tagovailoa,QB,The  Dream crusher,240.5,16.03,181.58,16.51,11,71.42,C-,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
7 - 9,93,George Pickens,WR,Maid of Honor,173.73,11.58,134.9,9.64,14,71.35,C-,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
11 - 4,144,DeMario Douglas,WR,Dirty Tone and  The Boys,135.02,9.0,114.7,6.75,17,71.12,C-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
9 - 6,118,Jerome Ford,RB,sports,127.77,9.13,115.5,8.25,14,70.83,C-,{A8781626-DB52-4D55-B816-26DB528D55B6}
13 - 10,178,Dalton Schultz,TE,Toon Squad,106.33,7.09,91.7,5.39,17,70.82,C-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
2 - 14,28,Cooper Kupp,WR,the   jadey bunch,178.91,11.93,141.5,11.79,12,70.49,C-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
10 - 8,134,Austin Ekeler,RB,Peter Pan + the Lost Boys ,148.78,10.63,114.8,9.57,12,70.12,C-,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
11 - 13,153,Dolphins D/ST,D/ST,The Upside Down,116.75,6.87,86.0,5.06,17,69.89,D+,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F}
9 - 8,120,DeAndre Hopkins,WR,It HURTS being an Eagles fan ,145.01,10.36,119.0,7.44,16,69.84,D+,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
6 - 9,79,Kirk Cousins,QB,sports,250.92,16.73,176.32,12.59,14,69.27,D+,{A8781626-DB52-4D55-B816-26DB528D55B6}
8 - 13,111,Rome Odunze,WR,Crazy Kat,145.35,9.69,117.9,6.94,17,69.2,D+,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
6 - 6,76,Javonte Williams,RB,Maid of Honor,160.77,11.48,131.9,7.76,17,68.91,D+,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
9 - 11,123,Cowboys D/ST,D/ST,Taco Tuesday Everyday,131.5,7.74,92.0,5.41,17,68.87,D+,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
8 - 10,108,Kyle Pitts,TE,Terrell Suggs to be you,137.23,9.15,107.7,6.34,17,68.6,D+,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B}
10 - 1,127,Jets D/ST,D/ST,The  Dream crusher,130.8,7.69,89.0,5.24,17,68.08,D+,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
13 - 5,173,Raiders D/ST,D/ST,Terrell Suggs to be you,86.77,5.1,67.0,3.94,17,67.48,D+,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B}
11 - 7,147,Tyler Allgeier,RB,Peter Pan + the Lost Boys ,127.26,9.09,99.7,5.86,17,66.83,D,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
11 - 1,141,Dallas Goedert,TE,the   jadey bunch,119.07,7.94,82.6,8.26,10,66.67,D,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
4 - 5,47,Michael Pittman Jr.,WR,Toon Squad,181.26,12.08,131.3,8.21,16,66.57,D,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
12 - 6,160,Evan McPherson,K,Maid of Honor,138.85,8.17,88.0,7.33,12,66.41,D,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
9 - 1,113,49ers D/ST,D/ST,the   jadey bunch,127.76,7.52,84.0,4.94,17,65.71,D,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
12 - 10,164,Antonio Gibson,RB,Terrell Suggs to be you,122.16,9.4,91.9,5.41,17,65.55,D,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B}
10 - 2,128,Jaylen Warren,RB,The Upside Down,150.65,10.76,105.1,7.01,15,65.44,D,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F}
9 - 2,114,Harrison Butker,K,Crazy Kat,146.59,8.62,96.0,7.38,13,65.32,D,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
4 - 10,52,Deebo Samuel Sr.,WR,Terrell Suggs to be you,190.09,13.58,128.1,8.54,15,65.19,D,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B}
6 - 2,72,Trevor Lawrence,QB,The Upside Down,249.08,16.61,145.2,14.52,10,64.97,D,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F}
10 - 10,136,Tyler Lockett,WR,Terrell Suggs to be you,135.79,9.7,96.5,5.68,17,64.73,D,{F36C2167-D2A7-474C-A7DF-4FA5C1F3868B}
7 - 6,90,Daniel Jones,QB,sports,225.4,16.1,135.3,13.53,10,64.35,D,{A8781626-DB52-4D55-B816-26DB528D55B6}
12 - 9,163,Joshua Palmer,WR,sports,136.5,9.1,87.9,5.86,15,64.08,D,{A8781626-DB52-4D55-B816-26DB528D55B6}
12 - 1,155,Jaleel McLaughlin,RB,The  Dream crusher,117.83,8.42,85.2,5.32,16,63.77,D,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
12 - 14,168,Rashid Shaheed,WR,the   jadey bunch,131.58,8.77,69.8,9.97,7,63.7,D,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
5 - 9,65,Tank Dell,WR,Maid of Honor,176.65,11.78,114.5,8.18,14,63.62,D,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
1 - 14,14,Anthony Richardson,QB,The  Dream crusher,275.89,18.39,162.86,14.81,11,63.46,D,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
8 - 12,110,Tyjae Spears,RB,Wu-Tangs Killabeez,150.5,10.75,98.6,8.22,12,63.4,D,{8BED9748-9839-4F55-AD97-4898394F5553}
3 - 8,36,Jaylen Waddle,WR,It HURTS being an Eagles fan ,178.81,11.92,120.6,8.04,15,63.27,D,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
6 - 8,78,Keon Coleman,WR,Peter Pan + the Lost Boys ,140.5,9.37,97.0,7.46,13,62.33,D-,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
11 - 12,152,Saints D/ST,D/ST,Team Rodriguez,116.17,6.83,66.0,3.88,17,61.97,D-,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
4 - 2,44,Stefon Diggs,WR,The Upside Down,183.35,12.22,98.42,12.3,8,61.24,D-,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F}
12 - 12,166,T.J. Hockenson,TE,Wu-Tangs Killabeez,100.84,10.08,66.0,6.6,10,60.68,D-,{8BED9748-9839-4F55-AD97-4898394F5553}
6 - 5,75,Amari Cooper,WR,Toon Squad,172.86,11.52,100.7,7.19,14,60.15,D-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
8 - 3,101,Will Levis,QB,Team Rodriguez,229.52,15.3,119.94,9.99,12,59.57,F-,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
9 - 13,125,Jake Ferguson,TE,The Upside Down,132.96,8.86,74.9,5.35,14,59.08,F-,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F}
7 - 10,94,Christian Watson,WR,Toon Squad,161.35,10.76,90.8,6.05,15,58.72,F-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
9 - 9,121,Zack Moss,RB,Maid of Honor,140.17,10.01,70.4,8.8,8,57.64,F-,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
7 - 2,86,Browns D/ST,D/ST,Crazy Kat,137.81,8.11,70.0,4.12,17,57.55,F-,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
