Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
5 - 6,38,A.J. Brown,WR,The Hungry Dogs,220.85,13.8,299.6,17.62,17,90.46,A-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
5 - 7,39,Saquon Barkley,RB,Riley  Read option,227.77,16.27,284.0,17.75,16,89.27,B+,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
2 - 5,13,Ja'Marr Chase,WR,Pitman MaleManipulator,276.17,17.26,242.4,20.2,12,89.15,B+,{10F78273-9201-4EE8-B782-739201DEE809}
4 - 2,26,Justin Herbert,QB,Riley  Read option,328.04,20.5,281.26,16.54,17,88.42,B+,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
9 - 2,66,Amon-Ra St. Brown,WR,Seigaku FC,208.86,13.05,267.6,16.73,16,88.05,B+,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
7 - 3,51,Jaylen Waddle,WR,Abyss Diamond Eyes,218.23,13.64,259.2,15.25,17,87.17,B+,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
2 - 1,9,Joe Mixon,RB,Champagne  Papi ,258.91,17.26,239.5,17.11,14,86.62,B,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
10 - 2,74,DeVonta Smith,WR,Riley  Read option,192.23,12.01,254.6,14.98,17,86.2,B,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
11 - 1,81,Tua Tagovailoa,QB,Wut happened uh 🤷🏽‍♂️,271.03,16.94,230.92,17.76,13,85.82,B,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
2 - 4,12,Aaron Jones,RB,Pleasant Valley Panthers,242.56,17.33,248.6,14.62,17,85.31,B,{8DC6CB03-411B-4540-86CB-03411B854029}
6 - 6,46,Tom Brady,QB,Abyss Diamond Eyes,306.83,19.18,271.66,15.98,17,85.23,B,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
7 - 4,52,Amari Cooper,WR,Pitman MaleManipulator,198.97,12.44,246.0,14.47,17,84.66,B,{10F78273-9201-4EE8-B782-739201DEE809}
13 - 4,100,Christian Kirk,WR,Pitman MaleManipulator,200.01,12.5,241.9,14.23,17,84.34,B,{10F78273-9201-4EE8-B782-739201DEE809}
15 - 1,113,Rhamondre Stevenson,RB,Wut happened uh 🤷🏽‍♂️,182.24,12.15,249.1,14.65,17,84.1,B,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
1 - 7,7,Cooper Kupp,WR,Riley  Read option,312.91,19.56,201.4,22.38,9,84.05,B,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
10 - 4,76,Tyler Lockett,WR,Pleasant Valley Panthers,197.01,12.31,237.3,14.83,16,83.73,B,{8DC6CB03-411B-4540-86CB-03411B854029}
4 - 4,28,T.J. Hockenson,TE,Pleasant Valley Panthers,168.03,10.5,215.4,12.67,17,83.69,B,{8DC6CB03-411B-4540-86CB-03411B854029}
2 - 2,10,Dalvin Cook,RB,Riley  Read option,258.49,18.46,237.8,13.99,17,83.56,B,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
11 - 2,82,Chris Godwin,WR,Seigaku FC,198.2,14.16,222.8,14.85,15,83.05,B,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
4 - 7,31,Mike Evans,WR,Seigaku FC,223.32,13.96,225.4,15.03,15,82.55,B-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
4 - 5,29,George Kittle,TE,Pitman MaleManipulator,169.59,12.11,200.5,13.37,15,82.03,B-,{10F78273-9201-4EE8-B782-739201DEE809}
2 - 7,15,Leonard Fournette,RB,Seigaku FC,258.74,17.25,226.1,14.13,16,81.76,B-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
5 - 1,33,Lamar Jackson,QB,Wut happened uh 🤷🏽‍♂️,316.41,19.78,236.08,18.16,13,81.42,B-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
7 - 1,49,Tee Higgins,WR,Wut happened uh 🤷🏽‍♂️,237.31,14.83,220.9,13.81,16,80.95,B-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
4 - 1,25,James Conner,RB,Champagne  Papi ,240.04,17.15,200.2,15.4,13,80.6,B-,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
6 - 2,42,DK Metcalf,WR,Riley  Read option,212.43,13.28,226.8,13.34,17,80.06,B-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
4 - 6,30,Michael Pittman Jr.,WR,Abyss Diamond Eyes,236.16,14.76,216.5,13.53,16,79.94,C+,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
2 - 6,14,Alvin Kamara,RB,Abyss Diamond Eyes,254.82,18.2,211.7,14.11,15,79.9,C+,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
1 - 5,5,Najee Harris,RB,Pleasant Valley Panthers,265.48,17.7,223.46,13.14,17,79.39,C+,{8DC6CB03-411B-4540-86CB-03411B854029}
9 - 4,68,Aaron Rodgers,QB,Pitman MaleManipulator,309.66,19.35,239.2,14.07,17,79.05,C+,{10F78273-9201-4EE8-B782-739201DEE809}
9 - 3,67,Russell Wilson,QB,Abyss Diamond Eyes,302.42,18.9,225.76,15.05,15,78.58,C+,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
3 - 7,23,Mark Andrews,TE,Riley  Read option,235.05,14.69,190.5,12.7,15,78.51,C+,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
5 - 8,40,Terry McLaurin,WR,Champagne  Papi ,221.94,13.87,229.0,13.47,17,78.24,C+,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
12 - 8,96,Chris Olave,WR,Wut happened uh 🤷🏽‍♂️,174.45,10.9,198.2,13.21,15,77.96,C+,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
16 - 7,127,Brandon Aiyuk,WR,Seigaku FC,184.92,11.56,227.8,13.4,17,77.95,C+,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
7 - 8,56,Jerry Jeudy,WR,Champagne  Papi ,212.2,13.26,204.2,13.61,15,77.92,C+,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
14 - 5,109,Miles Sanders,RB,Pitman MaleManipulator,184.65,13.19,216.7,12.75,17,77.89,C+,{10F78273-9201-4EE8-B782-739201DEE809}
8 - 7,63,Dak Prescott,QB,Seigaku FC,306.52,19.16,198.6,16.55,12,77.05,C+,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
5 - 5,37,Kyler Murray,QB,Pleasant Valley Panthers,314.0,19.62,200.52,18.23,11,76.99,C,{8DC6CB03-411B-4540-86CB-03411B854029}
9 - 7,71,Derek Carr,QB,Riley  Read option,260.61,16.29,219.08,14.61,15,76.91,C,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
2 - 3,11,D'Andre Swift,RB,The Hungry Dogs,253.66,16.91,191.1,13.65,14,76.87,C,{4656A2AD-A939-460B-96A2-ADA939760B8B}
8 - 1,57,Travis Etienne Jr.,RB,Champagne  Papi ,205.01,13.67,205.1,12.06,17,75.89,C,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
16 - 4,124,Garrett Wilson,WR,Pleasant Valley Panthers,175.31,10.96,215.7,12.69,17,75.56,C,{8DC6CB03-411B-4540-86CB-03411B854029}
3 - 5,21,DJ Moore,WR,Pleasant Valley Panthers,234.57,14.66,199.1,11.71,17,74.77,C,{8DC6CB03-411B-4540-86CB-03411B854029}
3 - 4,20,Keenan Allen,WR,Pitman MaleManipulator,237.62,15.84,164.0,16.4,10,74.58,C,{10F78273-9201-4EE8-B782-739201DEE809}
7 - 6,54,Mike Williams,WR,The Hungry Dogs,211.44,14.1,176.5,13.58,13,74.16,C,{4656A2AD-A939-460B-96A2-ADA939760B8B}
15 - 3,115,DeAndre Hopkins,WR,Abyss Diamond Eyes,150.41,15.04,151.7,16.86,9,73.84,C,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
6 - 5,45,Ezekiel Elliott,RB,Pitman MaleManipulator,214.2,14.28,185.8,12.39,15,73.52,C,{10F78273-9201-4EE8-B782-739201DEE809}
11 - 3,83,JuJu Smith-Schuster,WR,Abyss Diamond Eyes,197.1,12.32,185.3,11.58,16,73.33,C,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
12 - 2,90,Eagles D/ST,D/ST,Riley  Read option,121.78,7.16,158.0,9.29,17,72.99,C-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
7 - 2,50,Diontae Johnson,WR,Seigaku FC,218.19,13.64,180.7,10.63,17,71.6,C-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
3 - 3,19,Deebo Samuel,WR,Abyss Diamond Eyes,261.46,16.34,168.4,12.95,13,71.52,C-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
11 - 4,84,Adam Thielen,WR,Pitman MaleManipulator,192.17,12.81,180.0,10.59,17,71.08,C-,{10F78273-9201-4EE8-B782-739201DEE809}
10 - 7,79,David Montgomery,RB,Seigaku FC,219.92,14.66,177.7,11.11,16,70.92,C-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
13 - 1,97,Justin Tucker,K,Wut happened uh 🤷🏽‍♂️,144.4,8.49,158.0,9.29,17,70.9,C-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
13 - 3,99,Cowboys D/ST,D/ST,Abyss Diamond Eyes,106.49,6.26,153.0,9.0,17,70.41,C-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
14 - 4,108,Devin Singletary,RB,Pleasant Valley Panthers,188.72,12.58,177.9,11.12,16,69.88,D+,{8DC6CB03-411B-4540-86CB-03411B854029}
10 - 8,80,Gabe Davis,WR,Wut happened uh 🤷🏽‍♂️,207.23,12.95,171.6,11.44,15,69.87,D+,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
14 - 7,111,49ers D/ST,D/ST,Seigaku FC,112.33,6.61,156.0,9.18,17,69.48,D+,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
6 - 4,44,Marquise Brown,WR,Pleasant Valley Panthers,211.78,13.24,156.0,13.0,12,69.36,D+,{8DC6CB03-411B-4540-86CB-03411B854029}
14 - 6,110,Daniel Carlson,K,Abyss Diamond Eyes,139.12,8.18,159.0,9.35,17,69.28,D+,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
12 - 3,91,AJ Dillon,RB,The Hungry Dogs,168.75,11.25,167.6,9.86,17,69.18,D+,{4656A2AD-A939-460B-96A2-ADA939760B8B}
13 - 7,103,Antonio Gibson,RB,Riley  Read option,181.26,12.08,165.9,11.06,15,69.16,D+,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
16 - 1,121,Dameon Pierce,RB,Champagne  Papi ,183.65,12.24,166.4,12.8,13,69.02,D+,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
6 - 8,48,Dallas Goedert,TE,Wut happened uh 🤷🏽‍♂️,150.33,10.02,141.2,11.77,12,68.67,D+,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
15 - 5,117,Allen Lazard,WR,Pleasant Valley Panthers,172.56,12.33,174.8,11.65,15,68.62,D+,{8DC6CB03-411B-4540-86CB-03411B854029}
1 - 1,1,Jonathan Taylor,RB,Wut happened uh 🤷🏽‍♂️,316.99,21.13,146.4,13.31,11,68.53,D+,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
14 - 8,112,Drake London,WR,Wut happened uh 🤷🏽‍♂️,192.77,12.85,178.6,10.51,17,68.33,D+,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
12 - 4,92,Pat Freiermuth,TE,Pleasant Valley Panthers,144.17,9.01,148.2,9.26,16,68.25,D+,{8DC6CB03-411B-4540-86CB-03411B854029}
7 - 5,53,Bills D/ST,D/ST,Pleasant Valley Panthers,143.85,8.46,138.0,8.62,16,67.93,D+,{8DC6CB03-411B-4540-86CB-03411B854029}
9 - 6,70,Breece Hall,RB,The Hungry Dogs,210.66,14.04,115.1,16.44,7,67.41,D+,{4656A2AD-A939-460B-96A2-ADA939760B8B}
6 - 7,47,Dalton Schultz,TE,Seigaku FC,176.66,11.04,142.7,9.51,15,66.51,D,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
8 - 6,62,Courtland Sutton,WR,Abyss Diamond Eyes,210.42,13.15,159.4,10.63,15,66.28,D,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
12 - 5,93,Zach Ertz,TE,Pitman MaleManipulator,148.18,9.88,115.6,11.56,10,65.74,D,{10F78273-9201-4EE8-B782-739201DEE809}
16 - 6,126,Cordarrelle Patterson,RB,Abyss Diamond Eyes,167.88,11.99,154.7,11.9,13,65.17,D,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
8 - 4,60,Brandin Cooks,WR,Pleasant Valley Panthers,215.1,13.44,145.6,11.2,13,64.83,D,{8DC6CB03-411B-4540-86CB-03411B854029}
10 - 1,73,Dawson Knox,TE,Champagne  Papi ,146.56,9.77,135.7,9.05,15,64.77,D,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
15 - 6,118,Cole Kmet,TE,The Hungry Dogs,145.78,9.11,147.3,8.66,17,63.36,D,{4656A2AD-A939-460B-96A2-ADA939760B8B}
15 - 4,116,Nick Folk,K,Pitman MaleManipulator,141.25,8.31,141.0,8.29,17,63.28,D,{10F78273-9201-4EE8-B782-739201DEE809}
13 - 5,101,Matt Gay,K,Pleasant Valley Panthers,147.81,8.69,131.0,7.71,17,62.63,D-,{8DC6CB03-411B-4540-86CB-03411B854029}
16 - 3,123,Tyler Bass,K,The Hungry Dogs,131.58,7.74,139.0,8.69,16,62.58,D-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
10 - 6,78,Cam Akers,RB,Abyss Diamond Eyes,146.71,9.78,141.3,9.42,15,62.52,D-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
13 - 2,98,Evan McPherson,K,Seigaku FC,148.47,8.73,126.0,7.88,16,62.0,D-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
14 - 2,106,Brandon McManus,K,Riley  Read option,139.43,8.2,127.0,7.47,17,60.19,D-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
16 - 8,128,Ravens D/ST,D/ST,Wut happened uh 🤷🏽‍♂️,119.59,7.03,129.0,7.59,17,59.29,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
8 - 2,58,Michael Thomas,WR,Riley  Read option,206.58,15.89,51.1,17.03,3,58.51,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
14 - 3,107,Matthew Stafford,QB,The Hungry Dogs,285.7,17.86,108.38,12.04,9,57.7,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
11 - 5,85,Kareem Hunt,RB,Pleasant Valley Panthers,182.53,12.17,126.8,7.46,17,57.47,F-,{8DC6CB03-411B-4540-86CB-03411B854029}
8 - 5,61,Saints D/ST,D/ST,Pitman MaleManipulator,127.9,7.52,105.0,6.18,17,56.24,F-,{10F78273-9201-4EE8-B782-739201DEE809}
11 - 7,87,Robert Tonyan,TE,Riley  Read option,122.08,8.14,112.0,6.59,17,55.88,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
11 - 8,88,Packers D/ST,D/ST,Champagne  Papi ,135.55,7.97,105.0,6.18,17,55.7,F-,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
10 - 5,77,Clyde Edwards-Helaire,RB,Pitman MaleManipulator,190.6,12.71,98.3,9.83,10,54.77,F-,{10F78273-9201-4EE8-B782-739201DEE809}
12 - 7,95,Hunter Henry,TE,Seigaku FC,146.38,9.15,103.9,6.11,17,53.25,F-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
5 - 3,35,Darren Waller,TE,Abyss Diamond Eyes,187.71,11.73,84.8,9.42,9,52.62,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
14 - 1,105,Harrison Butker,K,Champagne  Papi ,145.15,8.54,97.0,7.46,13,52.47,F-,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
8 - 8,64,Darnell Mooney,WR,Wut happened uh 🤷🏽‍♂️,212.18,13.26,101.5,8.46,12,52.03,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
13 - 6,102,Buccaneers D/ST,D/ST,The Hungry Dogs,124.63,7.33,97.0,5.71,17,51.81,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
12 - 6,94,Mike Gesicki,TE,Abyss Diamond Eyes,135.9,8.49,98.2,5.78,17,51.33,F-,{9AE3AD76-F6D3-4C3E-B0CB-3A5B9E1C501A}
4 - 3,27,Kyle Pitts,TE,The Hungry Dogs,197.64,12.35,75.6,7.56,10,50.97,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
9 - 1,65,J.K. Dobbins,RB,Wut happened uh 🤷🏽‍♂️,214.3,15.31,81.2,10.15,8,50.81,F-,{33129857-4E92-4DF2-BA53-0AA5B27FA2F5}
15 - 8,120,Steelers D/ST,D/ST,Champagne  Papi ,108.82,6.4,97.0,5.71,17,48.78,F-,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
16 - 2,122,DJ Chark,WR,Riley  Read option,146.04,9.74,98.2,8.93,11,48.52,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
7 - 7,55,Hunter Renfrow,WR,Riley  Read option,199.03,12.44,79.0,7.9,10,47.68,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
9 - 8,72,Allen Robinson II,WR,Champagne  Papi ,201.07,12.57,84.9,8.49,10,47.44,F-,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
15 - 2,114,Damien Harris,RB,Seigaku FC,174.55,11.64,90.9,8.26,11,46.77,F-,{A34A1D3B-AB7E-49E5-8A1D-3BAB7E89E546}
11 - 6,86,Elijah Moore,WR,The Hungry Dogs,198.34,12.4,88.1,5.51,16,44.68,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
13 - 8,104,Jameis Winston,QB,Champagne  Papi ,245.79,16.39,43.92,10.98,4,43.89,F-,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
6 - 3,43,Javonte Williams,RB,The Hungry Dogs,238.99,15.93,42.0,10.5,4,43.53,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
12 - 1,89,Elijah Mitchell,RB,Champagne  Papi ,197.42,13.16,43.6,8.72,5,40.63,F-,{E7893FEC-BC37-48CB-9509-34C663E71ADC}
15 - 7,119,Van Jefferson,WR,Riley  Read option,136.48,9.1,78.9,7.17,11,39.94,F-,{6C5C9AAC-ABFF-4A0B-8E79-850BC109731F}
10 - 3,75,Rashod Bateman,WR,The Hungry Dogs,197.96,12.37,53.5,7.64,7,38.74,F-,{4656A2AD-A939-460B-96A2-ADA939760B8B}
16 - 5,125,Chase Edmonds,RB,Pitman MaleManipulator,174.07,11.6,74.2,5.71,13,34.29,F-,{10F78273-9201-4EE8-B782-739201DEE809}
9 - 5,69,Trey Lance,QB,Pleasant Valley Panthers,284.03,17.75,12.46,6.23,2,10.0,F-,{8DC6CB03-411B-4540-86CB-03411B854029}
