Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
1 - 1,1,Jonathan Taylor,RB,Team CTE,296.33,19.76,133.9,12.17,11,68.96,D+,{65AA71E4-A3D5-46CC-A222-C0C93E886D81}
9 - 9,89,Cordarrelle Patterson,RB,THE BIGMADBLUE,145.98,10.43,144.2,11.09,13,68.93,D+,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC}
12 - 5,115,Matt Gay,K,Team HebAchi,147.47,8.67,132.0,7.76,17,68.9,D+,{49094F84-F849-4173-B052-21E1CDEDB4EF}
14 - 7,137,Raheem Mostert,RB,Wakanda Forever,124.18,9.55,152.8,9.55,16,68.82,D+,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC}
7 - 8,68,Gabe Davis,WR,Brown Munde,176.3,11.02,150.6,10.04,15,68.73,D+,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9}
9 - 2,82,DeAndre Hopkins,WR,Pain Inflictors,122.11,12.21,119.7,13.3,9,68.37,D+,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04}
9 - 7,87,AJ Dillon,RB,2 Many Cooks,153.14,10.21,153.6,9.04,17,68.07,D+,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
17 - 10,170,Evan Engram,TE,The Chase Is On,99.22,6.61,140.4,8.26,17,67.72,D+,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC}
10 - 9,99,Dallas Goedert,TE,Pain Inflictors,121.75,8.12,113.7,9.47,12,67.32,D+,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04}
13 - 7,127,Nick Folk,K,2 Many Cooks,142.02,8.35,139.0,8.18,17,67.32,D+,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
7 - 7,67,JuJu Smith-Schuster,WR,2 Many Cooks,159.94,10.0,147.3,9.21,16,67.3,D+,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
8 - 1,71,Adam Thielen,WR,The Chase Is On,155.62,10.37,145.0,8.53,17,67.16,D+,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC}
10 - 1,91,Drake London,WR,The Chase Is On,156.15,10.41,142.6,8.39,17,67.12,D+,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC}
9 - 4,84,Antonio Gibson,RB,Wakanda Forever,167.74,11.18,142.9,9.53,15,66.98,D,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC}
12 - 6,116,Packers D/ST,D/ST,Stiff Armed and Dangerous,158.63,9.33,130.1,7.65,17,66.84,D,{CFED3745-01A7-4D35-B869-DD322FB8CCE1}
17 - 3,163,Graham Gano,K,Bhambhwani Pawan Dilip,132.88,7.82,140.0,8.24,17,66.32,D,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3}
4 - 1,31,Cam Akers,RB,The Chase Is On,135.3,9.02,134.8,8.99,15,66.24,D,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC}
16 - 10,160,Brandon McManus,K,Team CTE,139.58,8.21,127.0,7.47,17,65.91,D,{65AA71E4-A3D5-46CC-A222-C0C93E886D81}
5 - 1,41,Diontae Johnson,WR,Team CTE,174.86,10.93,137.7,8.1,17,65.29,D,{65AA71E4-A3D5-46CC-A222-C0C93E886D81}
9 - 3,83,Cole Kmet,TE,Bhambhwani Pawan Dilip,116.07,7.25,123.8,7.28,17,65.24,D,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3}
13 - 6,126,Tyler Boyd,WR,Team HebAchi,135.12,8.45,140.12,8.76,16,65.06,D,{49094F84-F849-4173-B052-21E1CDEDB4EF}
4 - 3,33,Marquise Brown,WR,Brown Munde,174.39,10.9,122.5,10.21,12,64.99,D,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9}
10 - 2,92,Evan McPherson,K,THE BIGMADBLUE,148.48,8.73,121.0,7.56,16,64.93,D,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC}
14 - 2,132,George Pickens,WR,THE BIGMADBLUE,119.15,7.45,140.5,8.26,17,64.67,D,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC}
15 - 8,148,Tyler Bass,K,Brown Munde,128.43,7.55,136.0,8.5,16,64.15,D,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9}
7 - 2,62,Dalton Schultz,TE,Pain Inflictors,139.11,8.69,114.2,7.61,15,64.14,D,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04}
8 - 4,74,Dawson Knox,TE,2 Many Cooks,121.82,8.12,111.7,7.45,15,63.75,D,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
12 - 2,112,Buccaneers D/ST,D/ST,THE BIGMADBLUE,139.59,8.21,116.8,6.87,17,63.13,D,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC}
6 - 6,56,Courtland Sutton,WR,Stiff Armed and Dangerous,177.96,11.12,127.4,8.49,15,62.93,D-,{CFED3745-01A7-4D35-B869-DD322FB8CCE1}
17 - 2,162,Greg Joseph,K,Pain Inflictors,133.61,7.86,128.0,7.53,17,62.82,D-,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04}
17 - 9,169,Ryan Tannehill,QB,THE BIGMADBLUE,217.06,13.57,131.24,10.94,12,62.4,D-,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC}
14 - 6,136,Tyler Higbee,TE,Stiff Armed and Dangerous,104.21,6.95,116.0,6.82,17,62.09,D-,{CFED3745-01A7-4D35-B869-DD322FB8CCE1}
5 - 7,47,Brandin Cooks,WR,2 Many Cooks,173.0,10.81,117.1,9.01,13,62.07,D-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
13 - 9,129,Colts D/ST,D/ST,THE BIGMADBLUE,129.01,7.59,125.6,7.39,17,61.84,D-,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC}
11 - 9,109,Pat Freiermuth,TE,THE BIGMADBLUE,112.46,7.03,116.7,7.29,16,61.83,D-,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC}
16 - 8,158,Browns D/ST,D/ST,Bhambhwani Pawan Dilip,128.33,7.55,117.9,6.94,17,61.7,D-,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3}
8 - 6,76,Zach Ertz,TE,Stiff Armed and Dangerous,118.91,7.93,92.1,9.21,10,61.69,D-,{CFED3745-01A7-4D35-B869-DD322FB8CCE1}
11 - 6,106,Saints D/ST,D/ST,Team HebAchi,151.95,8.94,123.4,7.26,17,60.43,D-,{49094F84-F849-4173-B052-21E1CDEDB4EF}
13 - 2,122,Brian Robinson Jr.,RB,Pain Inflictors,96.9,8.81,108.2,9.02,12,60.14,D-,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04}
15 - 9,149,David Njoku,TE,THE BIGMADBLUE,108.06,6.75,113.0,8.07,14,60.06,D-,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC}
17 - 5,165,Jake Elliott,K,Stiff Armed and Dangerous,131.09,7.71,117.0,7.31,16,59.82,F-,{CFED3745-01A7-4D35-B869-DD322FB8CCE1}
14 - 4,134,Steelers D/ST,D/ST,2 Many Cooks,126.04,7.41,114.4,6.73,17,58.73,F-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
12 - 10,120,Michael Carter,RB,Team CTE,129.15,8.61,105.5,6.59,16,58.49,F-,{65AA71E4-A3D5-46CC-A222-C0C93E886D81}
13 - 5,125,Harrison Butker,K,Stiff Armed and Dangerous,145.61,8.57,98.0,7.54,13,57.61,F-,{CFED3745-01A7-4D35-B869-DD322FB8CCE1}
7 - 4,64,Michael Thomas,WR,Wakanda Forever,168.97,13.0,43.1,14.37,3,57.36,F-,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC}
9 - 10,90,Kareem Hunt,RB,The Chase Is On,159.37,10.62,109.3,6.43,17,56.38,F-,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC}
6 - 10,60,Clyde Edwards-Helaire,RB,Team CTE,172.64,11.51,89.8,8.98,10,56.2,F-,{65AA71E4-A3D5-46CC-A222-C0C93E886D81}
14 - 5,135,Noah Fant,TE,Team HebAchi,110.25,6.89,97.6,5.74,17,56.02,F-,{49094F84-F849-4173-B052-21E1CDEDB4EF}
5 - 3,43,J.K. Dobbins,RB,Bhambhwani Pawan Dilip,198.14,14.15,77.7,9.71,8,55.93,F-,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3}
13 - 8,128,Chargers D/ST,D/ST,Brown Munde,128.81,7.58,105.2,6.19,17,55.71,F-,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9}
17 - 1,161,Matt Prater,K,Team CTE,131.92,7.76,96.0,7.38,13,55.22,F-,{65AA71E4-A3D5-46CC-A222-C0C93E886D81}
12 - 1,111,Hunter Henry,TE,The Chase Is On,120.32,7.52,83.4,4.91,17,54.49,F-,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC}
6 - 1,51,Darren Waller,TE,The Chase Is On,153.72,9.61,70.8,7.87,9,53.98,F-,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC}
15 - 4,144,Rams D/ST,D/ST,Wakanda Forever,102.33,6.02,107.3,6.31,17,53.7,F-,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC}
12 - 9,119,Melvin Gordon III,RB,Pain Inflictors,132.39,8.83,74.6,7.46,10,53.56,F-,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04}
17 - 6,166,Cardinals D/ST,D/ST,Team HebAchi,79.16,4.66,104.5,6.15,17,53.49,F-,{49094F84-F849-4173-B052-21E1CDEDB4EF}
16 - 7,157,DeVante Parker,WR,Wakanda Forever,120.79,8.05,87.4,6.72,13,53.01,F-,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC}
11 - 3,103,Matthew Stafford,QB,Bhambhwani Pawan Dilip,259.52,16.22,88.38,9.82,9,52.98,F-,{5E7FB20B-E820-4BAD-BFB2-0BE820DBADF3}
10 - 5,95,Rashaad Penny,RB,Team HebAchi,150.7,11.59,50.7,10.14,5,52.68,F-,{49094F84-F849-4173-B052-21E1CDEDB4EF}
15 - 2,142,Dolphins D/ST,D/ST,Pain Inflictors,122.58,7.21,103.5,6.09,17,52.65,F-,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04}
12 - 4,114,Robert Woods,WR,2 Many Cooks,146.06,9.74,89.2,5.25,17,52.53,F-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
14 - 1,131,James Cook,RB,The Chase Is On,106.93,7.13,95.2,5.95,16,52.02,F-,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC}
8 - 2,72,Darnell Mooney,WR,THE BIGMADBLUE,174.33,10.9,81.5,6.79,12,51.98,F-,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC}
9 - 6,86,Damien Harris,RB,Team HebAchi,166.15,11.08,82.4,7.49,11,51.9,F-,{49094F84-F849-4173-B052-21E1CDEDB4EF}
11 - 5,105,James Robinson,RB,Stiff Armed and Dangerous,138.58,9.9,84.6,7.69,11,51.12,F-,{CFED3745-01A7-4D35-B869-DD322FB8CCE1}
13 - 4,124,Mike Gesicki,TE,Wakanda Forever,109.77,6.86,82.2,4.84,17,50.76,F-,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC}
10 - 3,93,Chase Claypool,WR,Brown Munde,150.7,9.42,82.04,5.47,15,50.09,F-,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9}
16 - 3,153,Austin Hooper,TE,Brown Munde,100.64,6.71,76.9,4.52,17,49.52,F-,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9}
17 - 7,167,Robert Tonyan,TE,2 Many Cooks,99.27,6.62,85.5,5.03,17,49.26,F-,{4C1C5213-4BB5-4243-87AC-0BCB2D637264}
5 - 8,48,Kyle Pitts,TE,Brown Munde,160.21,10.01,61.6,6.16,10,48.92,F-,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9}
6 - 7,57,Allen Robinson II,WR,Wakanda Forever,165.12,10.32,68.4,6.84,10,48.03,F-,{85C7DDE2-8C6F-4A9A-85F8-F5D550F146AC}
16 - 2,152,Alexander Mattison,RB,THE BIGMADBLUE,98.77,6.58,80.9,4.76,17,47.7,F-,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC}
4 - 2,32,Elijah Mitchell,RB,THE BIGMADBLUE,185.01,12.33,42.1,8.42,5,45.94,F-,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC}
14 - 3,133,Darrell Henderson Jr.,RB,Brown Munde,178.84,12.77,65.0,6.5,10,44.92,F-,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9}
10 - 6,96,Elijah Moore,WR,Stiff Armed and Dangerous,164.58,10.29,69.6,4.35,16,44.8,F-,{CFED3745-01A7-4D35-B869-DD322FB8CCE1}
10 - 10,100,Chase Edmonds,RB,Team CTE,150.62,10.04,66.2,5.09,13,44.66,F-,{65AA71E4-A3D5-46CC-A222-C0C93E886D81}
7 - 9,69,Hunter Renfrow,WR,THE BIGMADBLUE,159.53,9.97,61.0,6.1,10,44.53,F-,{949FEE5A-4440-43DB-9FEE-5A4440A3DBBC}
3 - 10,30,Javonte Williams,RB,The Chase Is On,214.63,14.31,34.0,8.5,4,44.16,F-,{7C5105C9-0740-4E06-AF54-4D5BAF9475AC}
12 - 3,113,Nyheim Hines,RB,Brown Munde,118.27,7.88,66.4,4.15,15,43.97,F-,{60CC5CD8-3581-4D90-95A9-86CD9BECD0C9}
8 - 9,79,Rashod Bateman,WR,Pain Inflictors,159.83,9.99,49.0,7.0,7,43.42,F-,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04}
16 - 9,159,Julio Jones,WR,Pain Inflictors,106.89,7.64,58.4,5.84,10,42.82,F-,{4802A561-2D04-4FD7-AFB4-E8C5CDCD4C04}
