Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
7 - 11,95,David Njoku,TE,the   jadey bunch,140.28,8.25,69.8,5.82,12,59.4,F-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
10 - 7,133,Nick Chubb,RB,Febreze Brothers,113.6,6.68,81.8,5.45,15,59.06,F-,{A8781626-DB52-4D55-B816-26DB528D55B6}
10 - 11,137,Marvin Mims Jr.,WR,Team Rodriguez,127.21,7.48,72.5,5.18,14,57.98,F-,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
8 - 12,110,Jayden Reed,WR,Dirty Tone and  The Boys,147.35,8.67,39.0,6.5,6,57.63,F-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
6 - 12,82,Travis Hunter,WR,Dirty Tone and  The Boys,172.8,10.16,49.8,7.11,7,57.13,F-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
3 - 13,41,James Conner,RB,Crazy Kat,227.37,13.37,29.3,9.77,3,56.79,F-,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
12 - 7,161,Jets D/ST,D/ST,Febreze Brothers,122.8,7.22,64.0,4.0,16,56.43,F-,{A8781626-DB52-4D55-B816-26DB528D55B6}
13 - 13,181,Xavier Legette,WR,Crazy Kat,135.3,7.96,68.1,4.86,14,56.24,F-,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
9 - 4,116,Darnell Mooney,WR,Team Rodriguez,132.0,8.25,62.8,4.49,14,55.36,F-,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
7 - 1,85,Matthew Golden,WR,Crunchwrap Crew,169.25,9.96,54.2,4.17,13,54.71,F-,{07C11068-0E2F-433A-AA64-CF7A44FB08B7}
6 - 7,77,Calvin Ridley,WR,Febreze Brothers,194.34,11.43,38.8,5.54,7,52.68,F-,{A8781626-DB52-4D55-B816-26DB528D55B6}
13 - 1,169,Trey Benson,RB,Crunchwrap Crew,117.0,6.88,28.9,7.22,4,52.34,F-,{07C11068-0E2F-433A-AA64-CF7A44FB08B7}
10 - 5,131,Jaylen Wright,RB,Wu-Tangs Killabeez,41.76,2.98,42.7,4.74,9,49.66,F-,{8BED9748-9839-4F55-AD97-4898394F5553}
12 - 3,157,Kyle Williams,WR,Toon Squad,34.11,2.01,43.7,2.73,16,49.55,F-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
11 - 8,148,Ollie Gordon II,RB,Febreze Brothers,76.68,4.51,49.0,3.06,16,49.15,F-,{A8781626-DB52-4D55-B816-26DB528D55B6}
8 - 6,104,Tank Bigsby,RB,The Upside Down,103.27,6.07,35.2,2.2,16,48.5,F-,{0DCF5E87-3D59-404C-8983-94C6C3FAD89F}
8 - 1,99,Austin Ekeler,RB,Michael's Monstrous Team,181.45,10.67,10.6,5.3,2,48.36,F-,{7EB13D07-3786-475B-8AE7-B42DB70413CD}
13 - 7,175,Joshua Palmer,WR,Peter Pan + the Lost Boys ,90.37,5.32,40.7,3.7,11,47.51,F-,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
10 - 12,138,Jack Bech,WR,Dirty Tone and  The Boys,47.03,2.77,32.4,2.16,15,44.39,F-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
11 - 6,146,Adam Thielen,WR,Is it Hockey Season?,84.41,4.97,24.3,1.62,15,41.03,F-,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
12 - 13,167,Dont'e Thornton Jr.,WR,Chasing Flowers,56.66,3.33,18.5,1.32,14,37.58,F-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
8 - 10,108,Kaleb Johnson,RB,Ertz When I Pee,148.83,8.75,8.3,0.83,10,35.39,F-,{F3D1384A-36F5-4EFA-B444-3241073A1940}
13 - 11,179,Jaydon Blue,RB,the   jadey bunch,17.14,1.07,7.5,1.88,4,28.74,F-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
13 - 2,170,DJ Giddens,RB,Chasing Flowers,17.9,1.05,6.6,0.83,8,27.2,F-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
8 - 9,107,Joe Mixon,RB,Is it Hockey Season?,108.0,12.0,0.0,0.0,0,21.86,F-,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
11 - 1,141,Amari Cooper,WR,Crunchwrap Crew,0.0,0.0,0.0,0.0,0,16.31,F-,{07C11068-0E2F-433A-AA64-CF7A44FB08B7}
12 - 14,168,Tyler Bass,K,Crunchwrap Crew,108.24,8.33,0.0,0.0,0,10.0,F-,{07C11068-0E2F-433A-AA64-CF7A44FB08B7}
