Pick,Total Pick,Player,Position,Team,Projected Points,Projected Avg Points,Points,Avg Points,Games Played,Draft Grade,Letter Grade,Owner ID
1 - 4,4,Cooper Kupp,WR,Need a New Name,255.38,15.96,163.9,18.21,9,85.55,B,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
7 - 12,96,Miles Sanders,RB,Wu-Tangs Killabeez,172.35,12.31,206.7,12.16,17,85.53,B,{8BED9748-9839-4F55-AD97-4898394F5553}
6 - 4,74,Christian Kirk,WR,Free  Brady,159.39,9.96,199.9,11.76,17,85.48,B,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
5 - 5,61,Aaron Rodgers,QB,the   jadey bunch,309.66,19.35,239.2,14.07,17,85.45,B,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
7 - 2,86,Tyler Lockett,WR,Crazy Kat,157.51,9.84,195.3,12.21,16,84.99,B,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
1 - 10,10,Najee Harris,RB,The Truth Hurts,235.84,15.72,202.96,11.94,17,84.91,B,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
4 - 5,47,DK Metcalf,WR,The Truth Hurts,175.72,10.98,181.8,10.69,17,84.87,B,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
7 - 3,87,Kyler Murray,QB,Saving Private Ryan,314.0,19.62,200.52,18.23,11,84.75,B,{A8781626-DB52-4D55-B816-26DB528D55B6}
9 - 12,124,Kenneth Walker III,RB,Wu-Tangs Killabeez,116.56,8.33,189.0,12.6,15,84.74,B,{8BED9748-9839-4F55-AD97-4898394F5553}
5 - 2,58,George Kittle,TE,Crazy Kat,138.23,9.87,170.5,11.37,15,84.53,B,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
2 - 4,18,James Conner,RB,Free  Brady,217.75,15.55,177.2,13.63,13,84.17,B,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
4 - 7,49,Jerry Jeudy,WR,Peter Pan + the Lost Boys ,176.6,11.04,170.7,11.38,15,84.06,B,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
9 - 11,123,Derek Carr,QB,Free  Brady,260.61,16.29,219.08,14.61,15,83.76,B,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
7 - 8,92,Russell Wilson,QB,Peter Pan + the Lost Boys ,302.42,18.9,225.26,15.02,15,83.49,B,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
2 - 14,28,Tee Higgins,WR,Maid of Honor,197.32,12.33,183.9,11.49,16,83.43,B,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
3 - 1,29,Mike Evans,WR,Maid of Honor,186.49,11.66,186.9,12.46,15,83.4,B,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
1 - 14,14,Leonard Fournette,RB,The  Dream crusher,229.42,15.29,189.6,11.85,16,83.05,B,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
7 - 14,98,Brandon Aiyuk,WR,The  Dream crusher,153.67,9.6,188.8,11.11,17,82.83,B-,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
3 - 10,38,Terry McLaurin,WR,The Truth Hurts,183.37,11.46,190.5,11.21,17,82.74,B-,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
6 - 6,76,T.J. Hockenson,TE,Team Rodriguez,133.91,8.37,172.4,10.14,17,82.62,B-,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
1 - 13,13,Alvin Kamara,RB,Lucky #13s,226.46,16.18,183.2,12.21,15,82.51,B-,{1AE08E91-6882-4C36-A08E-9168821C36D0}
8 - 10,108,Garrett Wilson,WR,the   jadey bunch,143.93,9.0,174.2,10.25,17,82.49,B-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
3 - 3,31,Travis Etienne Jr.,RB,Saving Private Ryan,178.17,11.88,187.6,11.04,17,82.01,B-,{A8781626-DB52-4D55-B816-26DB528D55B6}
12 - 13,167,Jerick McKinnon,RB,Crazy Kat,72.89,5.61,168.3,9.9,17,81.59,B-,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
8 - 8,106,Chris Olave,WR,Breece’s  Pieces,144.5,9.03,162.2,10.81,15,81.57,B-,{AB606613-7901-4CE2-A066-1379013CE29D}
6 - 7,77,Chris Godwin,WR,Peter Pan + the Lost Boys ,160.7,11.48,170.8,11.39,15,81.31,B-,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
3 - 5,33,Ezekiel Elliott,RB,the   jadey bunch,193.81,12.92,177.3,11.82,15,81.12,B-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
2 - 12,26,Michael Pittman Jr.,WR,Saving Private Ryan,192.28,12.02,167.0,10.44,16,80.5,B-,{A8781626-DB52-4D55-B816-26DB528D55B6}
2 - 7,21,DJ Moore,WR,Peter Pan + the Lost Boys ,195.05,12.19,167.6,9.86,17,80.35,B-,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
1 - 11,11,D'Andre Swift,RB,Free  Brady,220.62,14.71,167.1,11.94,14,80.32,B-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
14 - 9,191,Evan Engram,TE,Dirty Tone and  The Boys,99.1,6.61,140.4,8.26,17,80.28,B-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
11 - 5,145,Daniel Carlson,K,the   jadey bunch,139.12,8.18,159.0,9.35,17,79.91,C+,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
11 - 1,141,Justin Tucker,K,Maid of Honor,144.4,8.49,158.0,9.29,17,79.84,C+,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
8 - 2,100,DeAndre Hopkins,WR,Lucky #13s,121.96,12.2,119.7,13.3,9,79.29,C+,{1AE08E91-6882-4C36-A08E-9168821C36D0}
4 - 12,54,Gabe Davis,WR,Saving Private Ryan,176.0,11.0,147.6,9.84,15,79.22,C+,{A8781626-DB52-4D55-B816-26DB528D55B6}
11 - 9,149,Cowboys D/ST,D/ST,Team Rodriguez,106.49,6.26,153.0,9.0,17,79.09,C+,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
3 - 12,40,Mark Andrews,TE,Wu-Tangs Killabeez,194.06,12.13,154.0,10.27,15,79.07,C+,{8BED9748-9839-4F55-AD97-4898394F5553}
5 - 9,65,Devin Singletary,RB,Team Rodriguez,173.47,11.56,158.9,9.93,16,78.94,C+,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
9 - 5,117,49ers D/ST,D/ST,the   jadey bunch,112.33,6.61,156.0,9.18,17,78.65,C+,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
6 - 8,78,Dameon Pierce,RB,Breece’s  Pieces,167.62,11.17,151.4,11.65,13,78.5,C+,{AB606613-7901-4CE2-A066-1379013CE29D}
16 - 3,213,Graham Gano,K,Wu-Tangs Killabeez,131.95,7.76,142.0,8.35,17,78.36,C+,{8BED9748-9839-4F55-AD97-4898394F5553}
11 - 10,150,Christian Watson,WR,The Truth Hurts,91.14,5.7,143.6,10.26,14,78.25,C+,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
10 - 2,128,Raheem Mostert,RB,Lucky #13s,123.79,9.52,152.8,9.55,16,77.97,C+,{1AE08E91-6882-4C36-A08E-9168821C36D0}
2 - 13,27,Keenan Allen,WR,Crazy Kat,190.98,12.73,131.0,13.1,10,77.86,C+,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
3 - 4,32,David Montgomery,RB,Need a New Name,196.94,13.13,160.7,10.04,16,77.74,C+,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
13 - 8,176,Eagles D/ST,D/ST,Peter Pan + the Lost Boys ,121.78,7.16,158.0,9.29,17,77.59,C+,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
9 - 7,119,Jakobi Meyers,WR,Breece’s  Pieces,137.74,9.18,146.8,10.49,14,77.54,C+,{AB606613-7901-4CE2-A066-1379013CE29D}
2 - 2,16,Deebo Samuel,WR,Lucky #13s,226.82,14.18,140.4,10.8,13,77.46,C+,{1AE08E91-6882-4C36-A08E-9168821C36D0}
10 - 10,136,Tyler Allgeier,RB,the   jadey bunch,75.36,5.02,151.4,9.46,16,77.38,C+,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
5 - 4,60,JuJu Smith-Schuster,WR,Need a New Name,159.78,9.99,146.3,9.14,16,77.05,C+,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
8 - 1,99,Bills D/ST,D/ST,The  Dream crusher,143.85,8.46,138.0,8.62,16,76.94,C,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
7 - 6,90,Cordarrelle Patterson,RB,Dirty Tone and  The Boys,145.58,10.4,144.2,11.09,13,76.65,C,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
3 - 8,36,Mike Williams,WR,Peter Pan + the Lost Boys ,179.86,11.99,145.0,11.15,13,76.6,C,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
4 - 3,45,Diontae Johnson,WR,Wu-Tangs Killabeez,174.68,10.92,137.7,8.1,17,76.43,C,{8BED9748-9839-4F55-AD97-4898394F5553}
6 - 1,71,Allen Lazard,WR,The  Dream crusher,144.67,10.33,144.8,9.65,15,76.37,C,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
6 - 12,82,AJ Dillon,RB,Saving Private Ryan,152.64,10.18,153.6,9.04,17,76.33,C,{A8781626-DB52-4D55-B816-26DB528D55B6}
5 - 6,62,Adam Thielen,WR,Dirty Tone and  The Boys,155.44,10.36,145.0,8.53,17,76.28,C,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
4 - 6,48,Marquise Brown,WR,Team Rodriguez,174.1,10.88,122.5,10.21,12,76.28,C,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
1 - 1,1,Jonathan Taylor,RB,Maid of Honor,295.45,19.7,132.4,12.04,11,76.12,C,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
14 - 1,183,D'Onta Foreman,RB,The  Dream crusher,63.88,4.26,128.5,7.56,17,75.47,C,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
4 - 4,46,Courtland Sutton,WR,Free  Brady,177.66,11.1,127.4,8.49,15,75.2,C,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
12 - 10,164,Joshua Palmer,WR,the   jadey bunch,123.7,7.73,133.3,8.33,16,75.0,C,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
7 - 9,93,Antonio Gibson,RB,Team Rodriguez,167.21,11.15,142.9,9.53,15,74.88,C,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
10 - 12,138,George Pickens,WR,Saving Private Ryan,118.95,7.43,140.5,8.26,17,74.77,C,{A8781626-DB52-4D55-B816-26DB528D55B6}
15 - 14,210,Curtis Samuel,WR,The  Dream crusher,110.68,7.38,144.3,8.49,17,74.72,C,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
14 - 12,194,K.J. Osborn,WR,Saving Private Ryan,112.15,7.01,125.6,7.39,17,74.68,C,{A8781626-DB52-4D55-B816-26DB528D55B6}
14 - 7,189,Samaje Perine,RB,Peter Pan + the Lost Boys ,78.4,5.23,123.1,7.69,16,74.64,C,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
13 - 10,178,Matt Ryan,QB,The Truth Hurts,245.41,15.34,155.28,12.94,12,74.61,C,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
4 - 11,53,Cole Kmet,TE,Need a New Name,115.94,7.25,122.3,7.19,17,74.58,C,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
2 - 11,25,Cam Akers,RB,Need a New Name,134.83,8.99,134.8,8.99,15,74.5,C,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
9 - 4,116,Tyler Boyd,WR,Need a New Name,134.93,8.43,138.12,8.63,16,74.41,C,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
14 - 4,186,Commanders D/ST,D/ST,Free  Brady,109.17,6.42,120.0,7.06,17,74.4,C,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
3 - 7,35,Breece Hall,RB,Breece’s  Pieces,193.1,12.87,105.6,15.09,7,74.39,C,{AB606613-7901-4CE2-A066-1379013CE29D}
10 - 13,139,Carson Wentz,QB,Crazy Kat,253.68,15.85,112.8,14.1,8,74.34,C,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
4 - 1,43,Brandin Cooks,WR,The  Dream crusher,172.75,10.8,117.1,9.01,13,74.3,C,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
7 - 13,97,Drake London,WR,Lucky #13s,155.95,10.4,142.6,8.39,17,74.13,C,{1AE08E91-6882-4C36-A08E-9168821C36D0}
11 - 8,148,Matt Gay,K,Peter Pan + the Lost Boys ,147.81,8.69,131.0,7.71,17,73.64,C,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
12 - 1,155,Brandon McManus,K,The  Dream crusher,139.43,8.2,127.0,7.47,17,73.61,C,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
13 - 6,174,Tyler Bass,K,Dirty Tone and  The Boys,131.58,7.74,139.0,8.69,16,73.49,C,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
13 - 4,172,Nick Folk,K,Need a New Name,141.25,8.31,141.0,8.29,17,73.46,C,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
16 - 9,219,Baker Mayfield,QB,Dirty Tone and  The Boys,228.1,14.26,121.42,10.12,12,73.44,C,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
11 - 2,142,Evan McPherson,K,Crazy Kat,148.47,8.73,126.0,7.88,16,73.26,C,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
10 - 11,137,Ravens D/ST,D/ST,Need a New Name,119.59,7.03,129.0,7.59,17,73.25,C,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
14 - 11,193,Gerald Everett,TE,Need a New Name,102.47,6.4,110.5,6.91,16,72.95,C-,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
12 - 12,166,David Njoku,TE,Saving Private Ryan,107.84,6.74,113.0,8.07,14,72.93,C-,{A8781626-DB52-4D55-B816-26DB528D55B6}
12 - 8,162,Isiah Pacheco,RB,Breece’s  Pieces,59.15,3.94,128.5,7.56,17,72.92,C-,{AB606613-7901-4CE2-A066-1379013CE29D}
7 - 4,88,Dallas Goedert,TE,Need a New Name,121.48,8.1,113.7,9.47,12,72.54,C-,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
12 - 6,160,Tyler Higbee,TE,Team Rodriguez,104.09,6.94,116.0,6.82,17,71.97,C-,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
8 - 14,112,Dawson Knox,TE,Maid of Honor,121.61,8.11,111.7,7.45,15,71.59,C-,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
6 - 2,72,Dalton Schultz,TE,Lucky #13s,138.98,8.69,114.2,7.61,15,71.44,C-,{1AE08E91-6882-4C36-A08E-9168821C36D0}
6 - 10,80,Pat Freiermuth,TE,the   jadey bunch,112.38,7.02,116.7,7.29,16,71.33,C-,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
15 - 11,207,Greg Joseph,K,Free  Brady,134.77,7.93,126.0,7.41,17,70.94,C-,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
9 - 2,114,Jahan Dotson,WR,Crazy Kat,130.72,8.17,113.1,8.7,13,70.65,C-,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
15 - 6,202,Khalil Herbert,RB,Dirty Tone and  The Boys,98.55,6.57,113.3,8.72,13,70.16,C-,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
13 - 9,177,Ryan Succop,K,Team Rodriguez,130.21,7.66,126.0,7.41,17,69.91,D+,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
9 - 6,118,Matthew Stafford,QB,Dirty Tone and  The Boys,285.7,17.86,108.38,12.04,9,69.74,D+,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
12 - 5,159,Rachaad White,RB,The Truth Hurts,83.82,5.59,114.1,6.71,17,69.58,D+,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
4 - 14,56,Clyde Edwards-Helaire,RB,Maid of Honor,172.17,11.48,89.8,8.98,10,69.22,D+,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
13 - 7,175,Jake Elliott,K,Breece’s  Pieces,132.51,7.79,119.0,7.44,16,68.81,D+,{AB606613-7901-4CE2-A066-1379013CE29D}
12 - 9,163,Colts D/ST,D/ST,Dirty Tone and  The Boys,108.7,6.39,106.0,6.24,17,68.58,D+,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
8 - 13,111,Saints D/ST,D/ST,Crazy Kat,127.9,7.52,105.0,6.18,17,68.42,D+,{CC5404BB-2B2C-4EBE-A0A4-BDA3D3BCE543}
5 - 10,66,Kareem Hunt,RB,The Truth Hurts,158.99,10.6,109.3,6.43,17,68.41,D+,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
13 - 1,169,Brian Robinson Jr.,RB,Maid of Honor,96.59,8.78,108.2,9.02,12,68.41,D+,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
7 - 10,94,Zach Ertz,TE,The Truth Hurts,118.79,7.92,92.1,9.21,10,68.3,D+,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
14 - 3,185,Nico Collins,WR,Wu-Tangs Killabeez,125.76,7.86,78.6,7.86,10,68.25,D+,{8BED9748-9839-4F55-AD97-4898394F5553}
8 - 7,105,Michael Carter,RB,Peter Pan + the Lost Boys ,128.84,8.59,105.5,6.59,16,67.98,D+,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
15 - 4,200,Mecole Hardman,WR,Need a New Name,117.36,7.33,81.3,10.16,8,67.86,D+,{5BB3D15D-39B8-4E48-B3D1-5D39B84E4804}
10 - 6,132,Russell Gage,WR,Team Rodriguez,136.0,9.07,98.1,7.55,13,67.26,D+,{ACCE4918-2F2A-4714-B49E-576D9C1F4FBB}
9 - 10,122,Packers D/ST,D/ST,The Truth Hurts,135.55,7.97,105.0,6.18,17,67.21,D+,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
10 - 5,131,Harrison Butker,K,The Truth Hurts,145.15,8.54,96.0,7.38,13,67.05,D+,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
8 - 12,110,Marquez Valdes-Scantling,WR,Saving Private Ryan,149.5,9.34,101.4,5.96,17,66.75,D,{A8781626-DB52-4D55-B816-26DB528D55B6}
16 - 8,218,Jameis Winston,QB,Breece’s  Pieces,245.79,16.39,43.92,10.98,4,66.53,D,{AB606613-7901-4CE2-A066-1379013CE29D}
6 - 9,79,Michael Thomas,WR,Dirty Tone and  The Boys,168.8,12.98,43.1,14.37,3,66.53,D,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
5 - 12,68,J.K. Dobbins,RB,Wu-Tangs Killabeez,197.6,14.11,77.7,9.71,8,66.49,D,{8BED9748-9839-4F55-AD97-4898394F5553}
11 - 14,154,Noah Fant,TE,The  Dream crusher,110.11,6.88,97.6,5.74,17,66.4,D,{600C56A6-5DB0-42B1-8C56-A65DB022B176}
4 - 9,51,Darren Waller,TE,Dirty Tone and  The Boys,153.47,9.59,70.8,7.87,9,66.08,D,{54A194E0-EC0C-432D-A194-E0EC0C832DAC}
15 - 3,199,Matt Prater,K,Saving Private Ryan,133.93,7.88,96.0,7.38,13,65.96,D,{A8781626-DB52-4D55-B816-26DB528D55B6}
11 - 7,147,Buccaneers D/ST,D/ST,Breece’s  Pieces,124.63,7.33,97.0,5.71,17,65.88,D,{AB606613-7901-4CE2-A066-1379013CE29D}
4 - 2,44,Darnell Mooney,WR,Lucky #13s,174.05,10.88,81.5,6.79,12,65.87,D,{1AE08E91-6882-4C36-A08E-9168821C36D0}
8 - 4,102,James Cook,RB,Free  Brady,106.7,7.11,95.2,5.95,16,65.61,D,{BD7AF362-BC31-4D1A-A4CE-6ECF15A3FD16}
14 - 10,192,Hayden Hurst,TE,the   jadey bunch,104.32,6.52,79.4,6.11,13,65.59,D,{BC7B9B1D-2B32-43B6-B744-17B9B386108B}
15 - 7,203,Bengals D/ST,D/ST,Breece’s  Pieces,101.48,5.97,100.0,6.25,16,65.4,D,{AB606613-7901-4CE2-A066-1379013CE29D}
15 - 13,209,Broncos D/ST,D/ST,Lucky #13s,86.8,5.11,102.0,6.0,17,65.23,D,{1AE08E91-6882-4C36-A08E-9168821C36D0}
11 - 12,152,DJ Chark,WR,Wu-Tangs Killabeez,122.61,8.17,83.2,7.56,11,64.77,D,{8BED9748-9839-4F55-AD97-4898394F5553}
15 - 10,206,Isaiah McKenzie,WR,The Truth Hurts,104.95,6.56,98.8,6.59,15,64.67,D,{BF8C828B-DE26-4592-8C82-8BDE2675929B}
14 - 14,196,Chargers D/ST,D/ST,Maid of Honor,105.45,6.2,87.0,5.12,17,64.61,D,{5867E53A-DE09-40ED-A71A-B4A9CA80E2EA}
12 - 7,161,Alec Pierce,WR,Peter Pan + the Lost Boys ,120.25,7.52,91.8,5.74,16,64.51,D,{D1128929-4E7D-4D10-9289-294E7DBD10E2}
